wavelength_nm,n,k,region,quality_flag
732,1.515,0.0,aligned_derived,medium_confidence
733,1.515,0.0,aligned_derived,medium_confidence
734,1.515,0.0,aligned_derived,medium_confidence
735,1.515,0.0,aligned_derived,medium_confidence
736,1.515,0.0,aligned_derived,medium_confidence
737,1.515,0.0,aligned_derived,medium_confidence
738,1.515,0.0,aligned_derived,medium_confidence
739,1.515,0.0,aligned_derived,medium_confidence
740,1.515,0.0,aligned_derived,medium_confidence
741,1.515,0.0,aligned_derived,medium_confidence
742,1.515,0.0,aligned_derived,medium_confidence
743,1.515,0.0,aligned_derived,medium_confidence
744,1.515,0.0,aligned_derived,medium_confidence
745,1.515,0.0,aligned_derived,medium_confidence
746,1.515,0.0,aligned_derived,medium_confidence
747,1.515,0.0,aligned_derived,medium_confidence
748,1.515,0.0,aligned_derived,medium_confidence
749,1.515,0.0,aligned_derived,medium_confidence
750,1.515,0.0,aligned_derived,medium_confidence
751,1.515,0.0,aligned_derived,medium_confidence
752,1.515,0.0,aligned_derived,medium_confidence
753,1.515,0.0,aligned_derived,medium_confidence
754,1.515,0.0,aligned_derived,medium_confidence
755,1.515,0.0,aligned_derived,medium_confidence
756,1.515,0.0,aligned_derived,medium_confidence
757,1.515,0.0,aligned_derived,medium_confidence
758,1.515,0.0,aligned_derived,medium_confidence
759,1.515,0.0,aligned_derived,medium_confidence
760,1.515,0.0,aligned_derived,medium_confidence
761,1.515,0.0,aligned_derived,medium_confidence
762,1.515,0.0,aligned_derived,medium_confidence
763,1.515,0.0,aligned_derived,medium_confidence
764,1.515,0.0,aligned_derived,medium_confidence
765,1.515,0.0,aligned_derived,medium_confidence
766,1.515,0.0,aligned_derived,medium_confidence
767,1.515,0.0,aligned_derived,medium_confidence
768,1.515,0.0,aligned_derived,medium_confidence
769,1.515,0.0,aligned_derived,medium_confidence
770,1.515,0.0,aligned_derived,medium_confidence
771,1.515,0.0,aligned_derived,medium_confidence
772,1.515,0.0,aligned_derived,medium_confidence
773,1.515,0.0,aligned_derived,medium_confidence
774,1.515,0.0,aligned_derived,medium_confidence
775,1.515,0.0,aligned_derived,medium_confidence
776,1.515,0.0,aligned_derived,medium_confidence
777,1.515,0.0,aligned_derived,medium_confidence
778,1.515,0.0,aligned_derived,medium_confidence
779,1.515,0.0,aligned_derived,medium_confidence
780,1.515,0.0,aligned_derived,medium_confidence
781,1.515,0.0,aligned_derived,medium_confidence
782,1.515,0.0,aligned_derived,medium_confidence
783,1.515,0.0,aligned_derived,medium_confidence
784,1.515,0.0,aligned_derived,medium_confidence
785,1.515,0.0,aligned_derived,medium_confidence
786,1.515,0.0,aligned_derived,medium_confidence
787,1.515,0.0,aligned_derived,medium_confidence
788,1.515,0.0,aligned_derived,medium_confidence
789,1.515,0.0,aligned_derived,medium_confidence
790,1.515,0.0,aligned_derived,medium_confidence
791,1.515,0.0,aligned_derived,medium_confidence
792,1.515,0.0,aligned_derived,medium_confidence
793,1.515,0.0,aligned_derived,medium_confidence
794,1.515,0.0,aligned_derived,medium_confidence
795,1.515,0.0,aligned_derived,medium_confidence
796,1.515,0.0,aligned_derived,medium_confidence
797,1.515,0.0,aligned_derived,medium_confidence
798,1.515,0.0,aligned_derived,medium_confidence
799,1.515,0.0,aligned_derived,medium_confidence
800,1.515,0.0,aligned_derived,medium_confidence
801,1.515,0.0,aligned_derived,medium_confidence
802,1.515,0.0,aligned_derived,medium_confidence
803,1.515,0.0,aligned_derived,medium_confidence
804,1.515,0.0,aligned_derived,medium_confidence
805,1.515,0.0,aligned_derived,medium_confidence
806,1.515,0.0,aligned_derived,medium_confidence
807,1.515,0.0,aligned_derived,medium_confidence
808,1.515,0.0,aligned_derived,medium_confidence
809,1.515,0.0,aligned_derived,medium_confidence
810,1.515,0.0,aligned_derived,medium_confidence
811,1.515,0.0,aligned_derived,medium_confidence
812,1.515,0.0,aligned_derived,medium_confidence
813,1.515,0.0,aligned_derived,medium_confidence
814,1.515,0.0,aligned_derived,medium_confidence
815,1.515,0.0,aligned_derived,medium_confidence
816,1.515,0.0,aligned_derived,medium_confidence
817,1.515,0.0,aligned_derived,medium_confidence
818,1.515,0.0,aligned_derived,medium_confidence
819,1.515,0.0,aligned_derived,medium_confidence
820,1.515,0.0,aligned_derived,medium_confidence
821,1.515,0.0,aligned_derived,medium_confidence
822,1.515,0.0,aligned_derived,medium_confidence
823,1.515,0.0,aligned_derived,medium_confidence
824,1.515,0.0,aligned_derived,medium_confidence
825,1.515,0.0,aligned_derived,medium_confidence
826,1.515,0.0,aligned_derived,medium_confidence
827,1.515,0.0,aligned_derived,medium_confidence
828,1.515,0.0,aligned_derived,medium_confidence
829,1.515,0.0,aligned_derived,medium_confidence
830,1.515,0.0,aligned_derived,medium_confidence
831,1.515,0.0,aligned_derived,medium_confidence
832,1.515,0.0,aligned_derived,medium_confidence
833,1.515,0.0,aligned_derived,medium_confidence
834,1.515,0.0,aligned_derived,medium_confidence
835,1.515,0.0,aligned_derived,medium_confidence
836,1.515,0.0,aligned_derived,medium_confidence
837,1.515,0.0,aligned_derived,medium_confidence
838,1.515,0.0,aligned_derived,medium_confidence
839,1.515,0.0,aligned_derived,medium_confidence
840,1.515,0.0,aligned_derived,medium_confidence
841,1.515,0.0,aligned_derived,medium_confidence
842,1.515,0.0,aligned_derived,medium_confidence
843,1.515,0.0,aligned_derived,medium_confidence
844,1.515,0.0,aligned_derived,medium_confidence
845,1.515,0.0,aligned_derived,medium_confidence
846,1.515,0.0,aligned_derived,medium_confidence
847,1.515,0.0,aligned_derived,medium_confidence
848,1.515,0.0,aligned_derived,medium_confidence
849,1.515,0.0,aligned_derived,medium_confidence
850,1.515,0.0,aligned_derived,medium_confidence
851,1.515,0.0,aligned_derived,medium_confidence
852,1.515,0.0,aligned_derived,medium_confidence
853,1.515,0.0,aligned_derived,medium_confidence
854,1.515,0.0,aligned_derived,medium_confidence
855,1.515,0.0,aligned_derived,medium_confidence
856,1.515,0.0,aligned_derived,medium_confidence
857,1.515,0.0,aligned_derived,medium_confidence
858,1.515,0.0,aligned_derived,medium_confidence
859,1.515,0.0,aligned_derived,medium_confidence
860,1.515,0.0,aligned_derived,medium_confidence
861,1.515,0.0,aligned_derived,medium_confidence
862,1.515,0.0,aligned_derived,medium_confidence
863,1.515,0.0,aligned_derived,medium_confidence
864,1.515,0.0,aligned_derived,medium_confidence
865,1.515,0.0,aligned_derived,medium_confidence
866,1.515,0.0,aligned_derived,medium_confidence
867,1.515,0.0,aligned_derived,medium_confidence
868,1.515,0.0,aligned_derived,medium_confidence
869,1.515,0.0,aligned_derived,medium_confidence
870,1.515,0.0,aligned_derived,medium_confidence
871,1.515,0.0,aligned_derived,medium_confidence
872,1.515,0.0,aligned_derived,medium_confidence
873,1.515,0.0,aligned_derived,medium_confidence
874,1.515,0.0,aligned_derived,medium_confidence
875,1.515,0.0,aligned_derived,medium_confidence
876,1.515,0.0,aligned_derived,medium_confidence
877,1.515,0.0,aligned_derived,medium_confidence
878,1.515,0.0,aligned_derived,medium_confidence
879,1.515,0.0,aligned_derived,medium_confidence
880,1.515,0.0,aligned_derived,medium_confidence
881,1.515,0.0,aligned_derived,medium_confidence
882,1.515,0.0,aligned_derived,medium_confidence
883,1.515,0.0,aligned_derived,medium_confidence
884,1.515,0.0,aligned_derived,medium_confidence
885,1.515,0.0,aligned_derived,medium_confidence
886,1.515,0.0,aligned_derived,medium_confidence
887,1.515,0.0,aligned_derived,medium_confidence
888,1.515,0.0,aligned_derived,medium_confidence
889,1.515,0.0,aligned_derived,medium_confidence
890,1.515,0.0,aligned_derived,medium_confidence
891,1.515,0.0,aligned_derived,medium_confidence
892,1.515,0.0,aligned_derived,medium_confidence
893,1.515,0.0,aligned_derived,medium_confidence
894,1.515,0.0,aligned_derived,medium_confidence
895,1.515,0.0,aligned_derived,medium_confidence
896,1.515,0.0,aligned_derived,medium_confidence
897,1.515,0.0,aligned_derived,medium_confidence
898,1.515,0.0,aligned_derived,medium_confidence
899,1.515,0.0,aligned_derived,medium_confidence
900,1.515,0.0,aligned_derived,medium_confidence
901,1.515,0.0,aligned_derived,medium_confidence
902,1.515,0.0,aligned_derived,medium_confidence
903,1.515,0.0,aligned_derived,medium_confidence
904,1.515,0.0,aligned_derived,medium_confidence
905,1.515,0.0,aligned_derived,medium_confidence
906,1.515,0.0,aligned_derived,medium_confidence
907,1.515,0.0,aligned_derived,medium_confidence
908,1.515,0.0,aligned_derived,medium_confidence
909,1.515,0.0,aligned_derived,medium_confidence
910,1.515,0.0,aligned_derived,medium_confidence
911,1.515,0.0,aligned_derived,medium_confidence
912,1.515,0.0,aligned_derived,medium_confidence
913,1.515,0.0,aligned_derived,medium_confidence
914,1.515,0.0,aligned_derived,medium_confidence
915,1.515,0.0,aligned_derived,medium_confidence
916,1.515,0.0,aligned_derived,medium_confidence
917,1.515,0.0,aligned_derived,medium_confidence
918,1.515,0.0,aligned_derived,medium_confidence
919,1.515,0.0,aligned_derived,medium_confidence
920,1.515,0.0,aligned_derived,medium_confidence
921,1.515,0.0,aligned_derived,medium_confidence
922,1.515,0.0,aligned_derived,medium_confidence
923,1.515,0.0,aligned_derived,medium_confidence
924,1.515,0.0,aligned_derived,medium_confidence
925,1.515,0.0,aligned_derived,medium_confidence
926,1.515,0.0,aligned_derived,medium_confidence
927,1.515,0.0,aligned_derived,medium_confidence
928,1.515,0.0,aligned_derived,medium_confidence
929,1.515,0.0,aligned_derived,medium_confidence
930,1.515,0.0,aligned_derived,medium_confidence
931,1.515,0.0,aligned_derived,medium_confidence
932,1.515,0.0,aligned_derived,medium_confidence
933,1.515,0.0,aligned_derived,medium_confidence
934,1.515,0.0,aligned_derived,medium_confidence
935,1.515,0.0,aligned_derived,medium_confidence
936,1.515,0.0,aligned_derived,medium_confidence
937,1.515,0.0,aligned_derived,medium_confidence
938,1.515,0.0,aligned_derived,medium_confidence
939,1.515,0.0,aligned_derived,medium_confidence
940,1.515,0.0,aligned_derived,medium_confidence
941,1.515,0.0,aligned_derived,medium_confidence
942,1.515,0.0,aligned_derived,medium_confidence
943,1.515,0.0,aligned_derived,medium_confidence
944,1.515,0.0,aligned_derived,medium_confidence
945,1.515,0.0,aligned_derived,medium_confidence
946,1.515,0.0,aligned_derived,medium_confidence
947,1.515,0.0,aligned_derived,medium_confidence
948,1.515,0.0,aligned_derived,medium_confidence
949,1.515,0.0,aligned_derived,medium_confidence
950,1.515,0.0,aligned_derived,medium_confidence
951,1.515,0.0,aligned_derived,medium_confidence
952,1.515,0.0,aligned_derived,medium_confidence
953,1.515,0.0,aligned_derived,medium_confidence
954,1.515,0.0,aligned_derived,medium_confidence
955,1.515,0.0,aligned_derived,medium_confidence
956,1.515,0.0,aligned_derived,medium_confidence
957,1.515,0.0,aligned_derived,medium_confidence
958,1.515,0.0,aligned_derived,medium_confidence
959,1.515,0.0,aligned_derived,medium_confidence
960,1.515,0.0,aligned_derived,medium_confidence
961,1.515,0.0,aligned_derived,medium_confidence
962,1.515,0.0,aligned_derived,medium_confidence
963,1.515,0.0,aligned_derived,medium_confidence
964,1.515,0.0,aligned_derived,medium_confidence
965,1.515,0.0,aligned_derived,medium_confidence
966,1.515,0.0,aligned_derived,medium_confidence
967,1.515,0.0,aligned_derived,medium_confidence
968,1.515,0.0,aligned_derived,medium_confidence
969,1.515,0.0,aligned_derived,medium_confidence
970,1.515,0.0,aligned_derived,medium_confidence
971,1.515,0.0,aligned_derived,medium_confidence
972,1.515,0.0,aligned_derived,medium_confidence
973,1.515,0.0,aligned_derived,medium_confidence
974,1.515,0.0,aligned_derived,medium_confidence
975,1.515,0.0,aligned_derived,medium_confidence
976,1.515,0.0,aligned_derived,medium_confidence
977,1.515,0.0,aligned_derived,medium_confidence
978,1.515,0.0,aligned_derived,medium_confidence
