Wavelength,R_smooth
997.1038867229921,0.28833122659052385
997.5176588138116,0.2878844092778712
997.9314170386239,0.28744394661776523
998.3451613924982,0.2869915180438084
998.7588918705029,0.28657666604586296
999.1726084677077,0.28615111405951277
999.5863111791832,0.2857259825825961
1000.0000000000005,0.2852887585845332
1000.4136749252312,0.28482826267118966
1000.8273359499474,0.2843735315042446
1001.2409830692236,0.2839442027992827
1001.6546162781324,0.2834746332660552
1002.068235571749,0.2830160468098952
1002.4818409451487,0.2825727756586221
1002.8954323934076,0.28212822264953086
1003.3090099116022,0.2816835378233358
1003.7225734948104,0.2812380282898815
1004.1361231381096,0.2807994232851111
1004.5496588365794,0.28035229207558693
1004.963180585299,0.2799361928167731
1005.3766883793488,0.2795484189536732
1005.7901822138095,0.2791187215786037
1006.2036620837636,0.2786938628655192
1006.6171279842928,0.2782743804380028
1007.0305799104804,0.27782411500399906
1007.4440178574104,0.2774185156081121
1007.8574418201677,0.27700644917035977
1008.2708517938364,0.27658271002508783
1008.684247773504,0.27614337136848865
1009.0976297542556,0.27570406045750384
1009.51099773118,0.27526998495059646
1009.9243516993644,0.2748610333779062
1010.337691653898,0.2744538019814028
1010.7510175898708,0.27402694334112143
1011.1643295023722,0.2736200355498357
1011.5776273864936,0.27317914254426723
1011.9909112373268,0.2727256116847562
1012.404181049964,0.27230263196862065
1012.8174368194982,0.2718803008617176
1013.2306785410236,0.2714625480926713
1013.6439062096342,0.2710693219767624
1014.057119820426,0.2706155214902808
1014.4703193684948,0.2701616039497514
1014.8835048489368,0.26972432628143994
1015.29667625685,0.2693071094136352
1015.7098335873318,0.26887132936145647
1016.1229768354816,0.2683891892665662
1016.5361059963994,0.2678849153372178
1016.9492210651844,0.26742128964871786
1017.3623220369384,0.2669362498160085
1017.7754089067628,0.26646436372286386
1018.18848166976,0.26601367058873276
1018.6015403210334,0.26553982055795344
1019.014584855687,0.26509023001187026
1019.4276152688248,0.2646305022504095
1019.8406315555526,0.2641672654146397
1020.2536337109764,0.26373334687048317
1020.6666217302028,0.2632549765850936
1021.0795956083394,0.2627631541352967
1021.4925553404944,0.2622749298394855
1021.9055009217764,0.26178755276428556
1022.3184323472956,0.2612877004167264
1022.7313496121616,0.26083515242982297
1023.1442527114868,0.2603424646222233
1023.5571416403816,0.2598634668487319
1023.970016393959,0.25933393502608737
1024.3828769673328,0.25880384189583155
1024.7957233556158,0.25833796143989046
1025.2085555539245,0.25775969357937234
1025.6213735573722,0.2573072578706245
1026.0341773610764,0.2568300877212917
1026.4469669601533,0.25629853886464266
1026.859742349722,0.25584740415141954
1027.2725035248984,0.25538175468559
1027.6852504808037,0.2549379417865354
1028.0979832125563,0.25449929372227104
1028.5107017152775,0.2540286077044774
1028.9234059840878,0.25357079462422466
1029.33609601411,0.25311252903223097
1029.748771800466,0.2526655673038548
1030.1614333382795,0.25221699759398447
1030.5740806226752,0.251771695379725
1030.986713648777,0.2512934761100049
1031.3993324117105,0.25080938503686107
1031.8119369066033,0.25030825856626343
1032.2245271285803,0.24982895266700386
1032.6371030727717,0.249355341466497
1033.049664734304,0.24890553083627925
1033.4622121083075,0.24850722961967905
1033.874745189912,0.24805844630711094
1034.287263974248,0.24757900783834047
1034.6997684564467,0.24710018803711392
1035.1122586316408,0.24665346151752096
1035.5247344949628,0.2462554303416277
1035.9371960415467,0.24583521387910012
1036.3496432665258,0.24543368647391134
1036.7620761650364,0.24503343434603087
1037.1744947322136,0.24461114840998072
1037.586898963194,0.24417958044924312
1037.999288853115,0.24373137980056053
1038.4116643971147,0.24327895257976004
1038.8240255903315,0.24282550695059366
1039.2363724279053,0.2424218723889135
1039.6487049049758,0.2420517641853096
1040.061023016684,0.2416605392586128
1040.473326758172,0.24119920271159728
1040.8856161245817,0.24072409889655383
1041.2978911110563,0.2402218002902639
1041.71015171274,0.23978329176620555
1042.1223979247768,0.23932479521128824
1042.5346297423123,0.23896066070048755
1042.9468471604932,0.23860289971409812
1043.3590501744657,0.23825072214612586
1043.771238779377,0.2378406807616065
1044.1834129703757,0.2374833090012326
1044.595572742611,0.23703951219695552
1045.0077180912326,0.236674854708195
1045.4198490113906,0.23634499208196313
