Wavelength_nm,R_front,T_front,R_stack,R_total,ensemble_id,d_PVK_nm,Delta_R_stack_vs_700nm,Delta_R_total_vs_700nm
498.0,0.04193131469631514,0.9580686853036848,0.02248046111141719,0.06258550053037362,more_absorptive,700.0,0.0,0.0
499.0,0.04193131469631514,0.9580686853036848,0.02356707467422664,0.06358482694708857,more_absorptive,700.0,0.0,0.0
500.0,0.04193131469631514,0.9580686853036848,0.0247274626004268,0.06465210212123769,more_absorptive,700.0,0.0,0.0
501.0,0.04193131469631514,0.9580686853036848,0.025853368472833975,0.06568776156151018,more_absorptive,700.0,0.0,0.0
502.0,0.04193131469631514,0.9580686853036848,0.026886000318124888,0.06663770937781816,more_absorptive,700.0,0.0,0.0
503.0,0.04193131469631514,0.9580686853036848,0.027910842357939968,0.06758057255892648,more_absorptive,700.0,0.0,0.0
504.0,0.04193131469631514,0.9580686853036848,0.02901005628650437,0.06859194867417859,more_absorptive,700.0,0.0,0.0
505.0,0.04193131469631514,0.9580686853036848,0.03018157564386772,0.06966995507833125,more_absorptive,700.0,0.0,0.0
506.0,0.04193131469631514,0.9580686853036848,0.03140185782798806,0.07079294472894022,more_absorptive,700.0,0.0,0.0
507.0,0.04193131469631514,0.9580686853036848,0.032631032923223405,0.07192423460382528,more_absorptive,700.0,0.0,0.0
508.0,0.04193131469631514,0.9580686853036848,0.033828317087737966,0.07302628545425595,more_absorptive,700.0,0.0,0.0
509.0,0.04193131469631514,0.9580686853036848,0.03498128748241262,0.07408765204159383,more_absorptive,700.0,0.0,0.0
510.0,0.04193131469631514,0.9580686853036848,0.036093941697725625,0.07511200303305238,more_absorptive,700.0,0.0,0.0
511.0,0.04193131469631514,0.9580686853036848,0.037208822125607305,0.07613849957804408,more_absorptive,700.0,0.0,0.0
512.0,0.04193131469631514,0.9580686853036848,0.03837981862617432,0.07721676701503233,more_absorptive,700.0,0.0,0.0
513.0,0.04193131469631514,0.9580686853036848,0.039583744686930385,0.07832546696166867,more_absorptive,700.0,0.0,0.0
514.0,0.04193131469631514,0.9580686853036848,0.040749737852046226,0.07939934125191637,more_absorptive,700.0,0.0,0.0
515.0,0.04193131469631514,0.9580686853036848,0.04186566724387335,0.08042720555315315,more_absorptive,700.0,0.0,0.0
516.0,0.04193131469631514,0.9580686853036848,0.04297164510830633,0.08144599874622929,more_absorptive,700.0,0.0,0.0
517.0,0.04193131469631514,0.9580686853036848,0.04408465343458486,0.0824713637599429,more_absorptive,700.0,0.0,0.0
518.0,0.04193131469631514,0.9580686853036848,0.04519423256556858,0.08349366505510485,more_absorptive,700.0,0.0,0.0
519.0,0.04193131469631514,0.9580686853036848,0.046301190677308895,0.0845136464714829,more_absorptive,700.0,0.0,0.0
520.0,0.04193131469631514,0.9580686853036848,0.04742376789199064,0.08554811664909479,more_absorptive,700.0,0.0,0.0
521.0,0.04193131469631514,0.9580686853036848,0.04855113843605422,0.08658710215691545,more_absorptive,700.0,0.0,0.0
522.0,0.04193131469631514,0.9580686853036848,0.049605793955684326,0.08755916256178206,more_absorptive,700.0,0.0,0.0
523.0,0.04193131469631514,0.9580686853036848,0.0505392827833601,0.08841961729606732,more_absorptive,700.0,0.0,0.0
524.0,0.04193131469631514,0.9580686853036848,0.051427314858729894,0.08923823436871339,more_absorptive,700.0,0.0,0.0
525.0,0.04193131469631514,0.9580686853036848,0.05235960481942965,0.09009771555285047,more_absorptive,700.0,0.0,0.0
526.0,0.04193131469631514,0.9580686853036848,0.0533746853533746,0.09103359822443566,more_absorptive,700.0,0.0,0.0
527.0,0.04193131469631514,0.9580686853036848,0.05447731251042688,0.09205028750016944,more_absorptive,700.0,0.0,0.0
528.0,0.04193131469631514,0.9580686853036848,0.055534708190694226,0.09302535911721557,more_absorptive,700.0,0.0,0.0
529.0,0.04193131469631514,0.9580686853036848,0.05638166677101163,0.09380643983243869,more_absorptive,700.0,0.0,0.0
530.0,0.04193131469631514,0.9580686853036848,0.05710720154820289,0.0944755855167334,more_absorptive,700.0,0.0,0.0
531.0,0.04193131469631514,0.9580686853036848,0.05793144201270332,0.09523581493012101,more_absorptive,700.0,0.0,0.0
532.0,0.04193131469631514,0.9580686853036848,0.05888328649743055,0.09611380409638916,more_absorptive,700.0,0.0,0.0
533.0,0.04193131469631514,0.9580686853036848,0.059847299472815356,0.09700308919249445,more_absorptive,700.0,0.0,0.0
534.0,0.04193131469631514,0.9580686853036848,0.06076290163389783,0.09784778289886087,more_absorptive,700.0,0.0,0.0
535.0,0.04193131469631514,0.9580686853036848,0.06162781620368648,0.09864577422225175,more_absorptive,700.0,0.0,0.0
536.0,0.04193131469631514,0.9580686853036848,0.062431528844332,0.0993873511688376,more_absorptive,700.0,0.0,0.0
537.0,0.04193131469631514,0.9580686853036848,0.06315179915622163,0.10005197936415616,more_absorptive,700.0,0.0,0.0
538.0,0.04193131469631514,0.9580686853036848,0.06380533368860399,0.10065506206539063,more_absorptive,700.0,0.0,0.0
539.0,0.04193131469631514,0.9580686853036848,0.06448276814569395,0.10128023463805379,more_absorptive,700.0,0.0,0.0
540.0,0.04193131469631514,0.9580686853036848,0.06523131128764602,0.1019710715078851,more_absorptive,700.0,0.0,0.0
541.0,0.04193131469631514,0.9580686853036848,0.06596255371987038,0.10264598339607872,more_absorptive,700.0,0.0,0.0
542.0,0.04193131469631514,0.9580686853036848,0.06659852822754189,0.10323299997640446,more_absorptive,700.0,0.0,0.0
543.0,0.04193131469631514,0.9580686853036848,0.06718048627424249,0.10377018584462387,more_absorptive,700.0,0.0,0.0
544.0,0.04193131469631514,0.9580686853036848,0.06776433083392357,0.10430913950921741,more_absorptive,700.0,0.0,0.0
545.0,0.04193131469631514,0.9580686853036848,0.06834852668713932,0.10484844394531898,more_absorptive,700.0,0.0,0.0
546.0,0.04193131469631514,0.9580686853036848,0.06891645071802119,0.10537275233773045,more_absorptive,700.0,0.0,0.0
547.0,0.04193131469631514,0.9580686853036848,0.06946674191110687,0.10588080595570912,more_absorptive,700.0,0.0,0.0
548.0,0.04193131469631514,0.9580686853036848,0.07000420438890424,0.10637703822506508,more_absorptive,700.0,0.0,0.0
549.0,0.04193131469631514,0.9580686853036848,0.0705294788007005,0.10686203908383567,more_absorptive,700.0,0.0,0.0
550.0,0.04193131469631514,0.9580686853036848,0.07104135599495708,0.10733469052493293,more_absorptive,700.0,0.0,0.0
551.0,0.04193131469631514,0.9580686853036848,0.07154043205906448,0.10779554139527417,more_absorptive,700.0,0.0,0.0
552.0,0.04193131469631514,0.9580686853036848,0.07202852382831128,0.10824626799176261,more_absorptive,700.0,0.0,0.0
553.0,0.04193131469631514,0.9580686853036848,0.07250518069279963,0.10868645292685672,more_absorptive,700.0,0.0,0.0
554.0,0.04193131469631514,0.9580686853036848,0.07296637914884026,0.10911237907129782,more_absorptive,700.0,0.0,0.0
555.0,0.04193131469631514,0.9580686853036848,0.07341340893638341,0.1095252359333724,more_absorptive,700.0,0.0,0.0
556.0,0.04193131469631514,0.9580686853036848,0.07385836772268167,0.10993619552864448,more_absorptive,700.0,0.0,0.0
557.0,0.04193131469631514,0.9580686853036848,0.07429653802321338,0.11034090037747712,more_absorptive,700.0,0.0,0.0
558.0,0.04193131469631514,0.9580686853036848,0.07468516500436077,0.11069985828325463,more_absorptive,700.0,0.0,0.0
559.0,0.04193131469631514,0.9580686853036848,0.07499657852245518,0.1109875059282589,more_absorptive,700.0,0.0,0.0
560.0,0.04193131469631514,0.9580686853036848,0.07525797180085649,0.11122895650196286,more_absorptive,700.0,0.0,0.0
561.0,0.04193131469631514,0.9580686853036848,0.07550562151677019,0.11145771696100297,more_absorptive,700.0,0.0,0.0
562.0,0.04193131469631514,0.9580686853036848,0.07577835966450533,0.11170965776943173,more_absorptive,700.0,0.0,0.0
563.0,0.04193131469631514,0.9580686853036848,0.07610486731216223,0.11201127554818685,more_absorptive,700.0,0.0,0.0
564.0,0.04193131469631514,0.9580686853036848,0.07645275607968517,0.11233265366854346,more_absorptive,700.0,0.0,0.0
565.0,0.04193131469631514,0.9580686853036848,0.07677959123607672,0.11263459112489173,more_absorptive,700.0,0.0,0.0
566.0,0.04193131469631514,0.9580686853036848,0.07710406726259567,0.11293435737858022,more_absorptive,700.0,0.0,0.0
567.0,0.04193131469631514,0.9580686853036848,0.07745741959933382,0.11326081023777507,more_absorptive,700.0,0.0,0.0
568.0,0.04193131469631514,0.9580686853036848,0.07776621600316103,0.11354610699828781,more_absorptive,700.0,0.0,0.0
569.0,0.04193131469631514,0.9580686853036848,0.07790553927884444,0.11367483009238939,more_absorptive,700.0,0.0,0.0
570.0,0.04193131469631514,0.9580686853036848,0.07792612469812318,0.11369384943194845,more_absorptive,700.0,0.0,0.0
571.0,0.04193131469631514,0.9580686853036848,0.07803336127426092,0.1137929282893936,more_absorptive,700.0,0.0,0.0
572.0,0.04193131469631514,0.9580686853036848,0.07829675403250108,0.11403628798427594,more_absorptive,700.0,0.0,0.0
573.0,0.04193131469631514,0.9580686853036848,0.0786063185778544,0.11432231463784609,more_absorptive,700.0,0.0,0.0
574.0,0.04193131469631514,0.9580686853036848,0.07886722381450742,0.11456338760267085,more_absorptive,700.0,0.0,0.0
575.0,0.04193131469631514,0.9580686853036848,0.07903513766647478,0.11471854056521008,more_absorptive,700.0,0.0,0.0
576.0,0.04193131469631514,0.9580686853036848,0.07911517786256159,0.1147924987464125,more_absorptive,700.0,0.0,0.0
577.0,0.04193131469631514,0.9580686853036848,0.07921752296485365,0.11488706767640719,more_absorptive,700.0,0.0,0.0
578.0,0.04193131469631514,0.9580686853036848,0.07941701195066911,0.11507140184654796,more_absorptive,700.0,0.0,0.0
579.0,0.04193131469631514,0.9580686853036848,0.07960785326867063,0.1152477481923722,more_absorptive,700.0,0.0,0.0
580.0,0.04193131469631514,0.9580686853036848,0.07967760606310346,0.1153122037589052,more_absorptive,700.0,0.0,0.0
581.0,0.04193131469631514,0.9580686853036848,0.07970097688079618,0.11533379981407116,more_absorptive,700.0,0.0,0.0
582.0,0.04193131469631514,0.9580686853036848,0.07980016378421471,0.11542545501035377,more_absorptive,700.0,0.0,0.0
583.0,0.04193131469631514,0.9580686853036848,0.07996711018692869,0.1155797261501002,more_absorptive,700.0,0.0,0.0
584.0,0.04193131469631514,0.9580686853036848,0.08013056164086621,0.11573076979165615,more_absorptive,700.0,0.0,0.0
585.0,0.04193131469631514,0.9580686853036848,0.0802406634719491,0.11583251482057907,more_absorptive,700.0,0.0,0.0
586.0,0.04193131469631514,0.9580686853036848,0.08027543912200688,0.11586465117156673,more_absorptive,700.0,0.0,0.0
587.0,0.04193131469631514,0.9580686853036848,0.08024904329248997,0.11584025864577285,more_absorptive,700.0,0.0,0.0
588.0,0.04193131469631514,0.9580686853036848,0.0801869606406782,0.11578288795213855,more_absorptive,700.0,0.0,0.0
589.0,0.04193131469631514,0.9580686853036848,0.08011556589824526,0.11571691230880217,more_absorptive,700.0,0.0,0.0
590.0,0.04193131469631514,0.9580686853036848,0.0800862580770305,0.11568982916372432,more_absorptive,700.0,0.0,0.0
591.0,0.04193131469631514,0.9580686853036848,0.08012453163093315,0.11572519749071122,more_absorptive,700.0,0.0,0.0
592.0,0.04193131469631514,0.9580686853036848,0.08019193559640246,0.11578748530690042,more_absorptive,700.0,0.0,0.0
593.0,0.04193131469631514,0.9580686853036848,0.08023800933013055,0.11583006211880095,more_absorptive,700.0,0.0,0.0
594.0,0.04193131469631514,0.9580686853036848,0.08021653283591758,0.11581021563520412,more_absorptive,700.0,0.0,0.0
595.0,0.04193131469631514,0.9580686853036848,0.08010003226789458,0.11570255778530851,more_absorptive,700.0,0.0,0.0
596.0,0.04193131469631514,0.9580686853036848,0.07991509489453151,0.11553165984191088,more_absorptive,700.0,0.0,0.0
597.0,0.04193131469631514,0.9580686853036848,0.07971806186972108,0.11534958740850568,more_absorptive,700.0,0.0,0.0
598.0,0.04193131469631514,0.9580686853036848,0.07959010409376091,0.11523134700125139,more_absorptive,700.0,0.0,0.0
599.0,0.04193131469631514,0.9580686853036848,0.07955767007199896,0.11520137628603082,more_absorptive,700.0,0.0,0.0
600.0,0.04193131469631514,0.9580686853036848,0.0794652460350815,0.11511597213974493,more_absorptive,700.0,0.0,0.0
601.0,0.04193131469631514,0.9580686853036848,0.0791744870191769,0.11484730149905316,more_absorptive,700.0,0.0,0.0
602.0,0.04193131469631514,0.9580686853036848,0.07883240290977278,0.11453121324429962,more_absorptive,700.0,0.0,0.0
603.0,0.04193131469631514,0.9580686853036848,0.07863016517444503,0.11434434835584267,more_absorptive,700.0,0.0,0.0
604.0,0.04193131469631514,0.9580686853036848,0.07853906007433835,0.11426016953409063,more_absorptive,700.0,0.0,0.0
605.0,0.04193131469631514,0.9580686853036848,0.0784720515217831,0.11419825572823358,more_absorptive,700.0,0.0,0.0
606.0,0.04193131469631514,0.9580686853036848,0.07835598033482877,0.11409101040938464,more_absorptive,700.0,0.0,0.0
607.0,0.04193131469631514,0.9580686853036848,0.07807803028981374,0.11383419949989343,more_absorptive,700.0,0.0,0.0
608.0,0.04193131469631514,0.9580686853036848,0.07766663403589244,0.11345410248539958,more_absorptive,700.0,0.0,0.0
609.0,0.04193131469631514,0.9580686853036848,0.07734179964202571,0.11315399095516065,more_absorptive,700.0,0.0,0.0
610.0,0.04193131469631514,0.9580686853036848,0.07721317266109484,0.11303515592898684,more_absorptive,700.0,0.0,0.0
611.0,0.04193131469631514,0.9580686853036848,0.07717996228217064,0.11300447395735348,more_absorptive,700.0,0.0,0.0
612.0,0.04193131469631514,0.9580686853036848,0.07711243844291539,0.11294209117798257,more_absorptive,700.0,0.0,0.0
613.0,0.04193131469631514,0.9580686853036848,0.07688151421084996,0.11272875149352898,more_absorptive,700.0,0.0,0.0
614.0,0.04193131469631514,0.9580686853036848,0.07643312343962978,0.11231451687117544,more_absorptive,700.0,0.0,0.0
615.0,0.04193131469631514,0.9580686853036848,0.07596645605494716,0.11188341445037184,more_absorptive,700.0,0.0,0.0
616.0,0.04193131469631514,0.9580686853036848,0.07571923999766102,0.11165504571525671,more_absorptive,700.0,0.0,0.0
617.0,0.04193131469631514,0.9580686853036848,0.07566589876720688,0.11160577175039689,more_absorptive,700.0,0.0,0.0
618.0,0.04193131469631514,0.9580686853036848,0.07562588515092596,0.11156880931508606,more_absorptive,700.0,0.0,0.0
619.0,0.04193131469631514,0.9580686853036848,0.07546550146753722,0.11142065670852194,more_absorptive,700.0,0.0,0.0
620.0,0.04193131469631514,0.9580686853036848,0.07516476484325138,0.11114286005473623,more_absorptive,700.0,0.0,0.0
621.0,0.04193131469631514,0.9580686853036848,0.07483688942745848,0.11084000274489292,more_absorptive,700.0,0.0,0.0
622.0,0.04193131469631514,0.9580686853036848,0.07461080280302619,0.1106311722315765,more_absorptive,700.0,0.0,0.0
623.0,0.04193131469631514,0.9580686853036848,0.07448485167983522,0.1105148360781335,more_absorptive,700.0,0.0,0.0
624.0,0.04193131469631514,0.9580686853036848,0.07436229106155615,0.11040163278552748,more_absorptive,700.0,0.0,0.0
625.0,0.04193131469631514,0.9580686853036848,0.07420820334289473,0.11025931109712203,more_absorptive,700.0,0.0,0.0
626.0,0.04193131469631514,0.9580686853036848,0.07408024056472703,0.11014112086923336,more_absorptive,700.0,0.0,0.0
627.0,0.04193131469631514,0.9580686853036848,0.07401631437867355,0.11008207721900709,more_absorptive,700.0,0.0,0.0
628.0,0.04193131469631514,0.9580686853036848,0.07398166288121695,0.11005007245634701,more_absorptive,700.0,0.0,0.0
629.0,0.04193131469631514,0.9580686853036848,0.07391379600895863,0.10998738963071478,more_absorptive,700.0,0.0,0.0
630.0,0.04193131469631514,0.9580686853036848,0.0737992426584625,0.10988158730977975,more_absorptive,700.0,0.0,0.0
631.0,0.04193131469631514,0.9580686853036848,0.07369553175809991,0.1097858000352821,more_absorptive,700.0,0.0,0.0
632.0,0.04193131469631514,0.9580686853036848,0.07364556479803702,0.10973965090375176,more_absorptive,700.0,0.0,0.0
633.0,0.04193131469631514,0.9580686853036848,0.0736445506746767,0.1097387142685847,more_absorptive,700.0,0.0,0.0
634.0,0.04193131469631514,0.9580686853036848,0.07364626706395806,0.10974029951025421,more_absorptive,700.0,0.0,0.0
635.0,0.04193131469631514,0.9580686853036848,0.07363265677645296,0.10972772917767999,more_absorptive,700.0,0.0,0.0
636.0,0.04193131469631514,0.9580686853036848,0.07360500135451324,0.10970218693636116,more_absorptive,700.0,0.0,0.0
637.0,0.04193131469631514,0.9580686853036848,0.07356863787983356,0.10966860212443937,more_absorptive,700.0,0.0,0.0
638.0,0.04193131469631514,0.9580686853036848,0.0735585063835434,0.10965924483020502,more_absorptive,700.0,0.0,0.0
639.0,0.04193131469631514,0.9580686853036848,0.07359793436084208,0.10969565994883167,more_absorptive,700.0,0.0,0.0
640.0,0.04193131469631514,0.9580686853036848,0.07364844003736717,0.10974230644923698,more_absorptive,700.0,0.0,0.0
641.0,0.04193131469631514,0.9580686853036848,0.07365911099198912,0.1097521620536793,more_absorptive,700.0,0.0,0.0
642.0,0.04193131469631514,0.9580686853036848,0.0736492703077297,0.10974307327968245,more_absorptive,700.0,0.0,0.0
643.0,0.04193131469631514,0.9580686853036848,0.07367350849588612,0.109765459481886,more_absorptive,700.0,0.0,0.0
644.0,0.04193131469631514,0.9580686853036848,0.07369505281729288,0.10978535768801347,more_absorptive,700.0,0.0,0.0
645.0,0.04193131469631514,0.9580686853036848,0.07362242048086749,0.10971827504155483,more_absorptive,700.0,0.0,0.0
646.0,0.04193131469631514,0.9580686853036848,0.07346045591802462,0.10956868733952217,more_absorptive,700.0,0.0,0.0
647.0,0.04193131469631514,0.9580686853036848,0.07330048148261518,0.1094209396858428,more_absorptive,700.0,0.0,0.0
648.0,0.04193131469631514,0.9580686853036848,0.07315165541063443,0.10928349011591362,more_absorptive,700.0,0.0,0.0
649.0,0.04193131469631514,0.9580686853036848,0.07294282162025124,0.10909062281455799,more_absorptive,700.0,0.0,0.0
650.0,0.04193131469631514,0.9580686853036848,0.07269592675872294,0.10886260879036071,more_absorptive,700.0,0.0,0.0
651.0,0.04193131469631514,0.9580686853036848,0.0725104296268846,0.10869130033116833,more_absorptive,700.0,0.0,0.0
652.0,0.04193131469631514,0.9580686853036848,0.07239111488133208,0.10858111338121718,more_absorptive,700.0,0.0,0.0
653.0,0.04193131469631514,0.9580686853036848,0.07219421739325368,0.10839928132831235,more_absorptive,700.0,0.0,0.0
654.0,0.04193131469631514,0.9580686853036848,0.07181749203898526,0.10805138917078502,more_absorptive,700.0,0.0,0.0
655.0,0.04193131469631514,0.9580686853036848,0.07132300906205598,0.10759476886474255,more_absorptive,700.0,0.0,0.0
656.0,0.04193131469631514,0.9580686853036848,0.07082939164971938,0.10713896678881284,more_absorptive,700.0,0.0,0.0
657.0,0.04193131469631514,0.9580686853036848,0.07036886220431111,0.10671373492113306,more_absorptive,700.0,0.0,0.0
658.0,0.04193131469631514,0.9580686853036848,0.06986923165167949,0.10625241750424781,more_absorptive,700.0,0.0,0.0
659.0,0.04193131469631514,0.9580686853036848,0.06924413056190416,0.10567527829818811,more_absorptive,700.0,0.0,0.0
660.0,0.04193131469631514,0.9580686853036848,0.06847214265505296,0.10496256427642078,more_absorptive,700.0,0.0,0.0
661.0,0.04193131469631514,0.9580686853036848,0.06767529326183008,0.10422694618663458,more_absorptive,700.0,0.0,0.0
662.0,0.04193131469631514,0.9580686853036848,0.06708027558856303,0.1036776828626961,more_absorptive,700.0,0.0,0.0
663.0,0.04193131469631514,0.9580686853036848,0.06661889056951074,0.10325179532446872,more_absorptive,700.0,0.0,0.0
664.0,0.04193131469631514,0.9580686853036848,0.0658175492155708,0.10251214587265907,more_absorptive,700.0,0.0,0.0
665.0,0.04193131469631514,0.9580686853036848,0.06453225257916066,0.10132590290274152,more_absorptive,700.0,0.0,0.0
666.0,0.04193131469631514,0.9580686853036848,0.06334340427543514,0.10022878943766211,more_absorptive,700.0,0.0,0.0
667.0,0.04193131469631514,0.9580686853036848,0.06260537283241609,0.09954776172562368,more_absorptive,700.0,0.0,0.0
668.0,0.04193131469631514,0.9580686853036848,0.06191211422648309,0.09890808719986985,more_absorptive,700.0,0.0,0.0
669.0,0.04193131469631514,0.9580686853036848,0.06089992940536669,0.09797420420168601,more_absorptive,700.0,0.0,0.0
670.0,0.04193131469631514,0.9580686853036848,0.059672491362092114,0.09684182642034098,more_absorptive,700.0,0.0,0.0
671.0,0.04193131469631514,0.9580686853036848,0.05839582067360235,0.0956641528420194,more_absorptive,700.0,0.0,0.0
672.0,0.04193131469631514,0.9580686853036848,0.057234290519544206,0.09459280124096642,more_absorptive,700.0,0.0,0.0
673.0,0.04193131469631514,0.9580686853036848,0.056376632641544175,0.09380179710175642,more_absorptive,700.0,0.0,0.0
674.0,0.04193131469631514,0.9580686853036848,0.05553363086036378,0.09302436561886479,more_absorptive,700.0,0.0,0.0
675.0,0.04193131469631514,0.9580686853036848,0.05418675557295606,0.0917823671952332,more_absorptive,700.0,0.0,0.0
676.0,0.04193131469631514,0.9580686853036848,0.05256152807444231,0.09028387813928589,more_absorptive,700.0,0.0,0.0
677.0,0.04193131469631514,0.9580686853036848,0.05128323742232753,0.08910541491354654,more_absorptive,700.0,0.0,0.0
678.0,0.04193131469631514,0.9580686853036848,0.050242157072747956,0.08814573071789211,more_absorptive,700.0,0.0,0.0
679.0,0.04193131469631514,0.9580686853036848,0.04887804058607029,0.08688839382376676,more_absorptive,700.0,0.0,0.0
680.0,0.04193131469631514,0.9580686853036848,0.04741006483970903,0.08553548851166047,more_absorptive,700.0,0.0,0.0
681.0,0.04193131469631514,0.9580686853036848,0.04634690707869063,0.08455577285142113,more_absorptive,700.0,0.0,0.0
682.0,0.04193131469631514,0.9580686853036848,0.04544890793762643,0.08372832149146814,more_absorptive,700.0,0.0,0.0
683.0,0.04193131469631514,0.9580686853036848,0.044470892947283416,0.08282721143637214,more_absorptive,700.0,0.0,0.0
684.0,0.04193131469631514,0.9580686853036848,0.043663964816632886,0.08208379079610331,more_absorptive,700.0,0.0,0.0
685.0,0.04193131469631514,0.9580686853036848,0.042950572638575296,0.08142658654295676,more_absorptive,700.0,0.0,0.0
686.0,0.04193131469631514,0.9580686853036848,0.04187094477197643,0.08043206682686257,more_absorptive,700.0,0.0,0.0
687.0,0.04193131469631514,0.9580686853036848,0.040565440050069373,0.0792295968332288,more_absorptive,700.0,0.0,0.0
688.0,0.04193131469631514,0.9580686853036848,0.03969497874630126,0.07842790847530254,more_absorptive,700.0,0.0,0.0
689.0,0.04193131469631514,0.9580686853036848,0.039383309452535334,0.07814087763596195,more_absorptive,700.0,0.0,0.0
690.0,0.04193131469631514,0.9580686853036848,0.03896881872055096,0.07775916536400392,more_absorptive,700.0,0.0,0.0
691.0,0.04193131469631514,0.9580686853036848,0.03810208108479039,0.07696101340542391,more_absorptive,700.0,0.0,0.0
692.0,0.04193131469631514,0.9580686853036848,0.037284295824152464,0.07620799345546345,more_absorptive,700.0,0.0,0.0
693.0,0.04193131469631514,0.9580686853036848,0.03702166443552099,0.07596617239163075,more_absorptive,700.0,0.0,0.0
694.0,0.04193131469631514,0.9580686853036848,0.03705842740758738,0.07600002202678907,more_absorptive,700.0,0.0,0.0
695.0,0.04193131469631514,0.9580686853036848,0.03697561239024575,0.07592376995728772,more_absorptive,700.0,0.0,0.0
696.0,0.04193131469631514,0.9580686853036848,0.036803287806840404,0.07576510350115662,more_absorptive,700.0,0.0,0.0
697.0,0.04193131469631514,0.9580686853036848,0.03674199566104931,0.07570866981098082,more_absorptive,700.0,0.0,0.0
698.0,0.04193131469631514,0.9580686853036848,0.036831650598954574,0.07579121815301973,more_absorptive,700.0,0.0,0.0
699.0,0.04193131469631514,0.9580686853036848,0.037036336377531315,0.07597968162103856,more_absorptive,700.0,0.0,0.0
700.0,0.04193131469631514,0.9580686853036848,0.037365089486856365,0.07628238628168287,more_absorptive,700.0,0.0,0.0
701.0,0.04193131469631514,0.9580686853036848,0.037771501891986636,0.07665660852951516,more_absorptive,700.0,0.0,0.0
702.0,0.04193131469631514,0.9580686853036848,0.03810684787970332,0.07696540284094175,more_absorptive,700.0,0.0,0.0
703.0,0.04193131469631514,0.9580686853036848,0.03842255207663489,0.07725611848784145,more_absorptive,700.0,0.0,0.0
704.0,0.04193131469631514,0.9580686853036848,0.03910363416052201,0.07788331796727513,more_absorptive,700.0,0.0,0.0
705.0,0.04193131469631514,0.9580686853036848,0.04025281198462202,0.0789416619742411,more_absorptive,700.0,0.0,0.0
706.0,0.04193131469631514,0.9580686853036848,0.04134203946651526,0.0799448885769908,more_absorptive,700.0,0.0,0.0
707.0,0.04193131469631514,0.9580686853036848,0.04195315914047882,0.08050779698104701,more_absorptive,700.0,0.0,0.0
708.0,0.04193131469631514,0.9580686853036848,0.04245502437931058,0.0809700916515593,more_absorptive,700.0,0.0,0.0
709.0,0.04193131469631514,0.9580686853036848,0.04334216982832159,0.08178733602632818,more_absorptive,700.0,0.0,0.0
710.0,0.04193131469631514,0.9580686853036848,0.0445086889826875,0.0828620340542585,more_absorptive,700.0,0.0,0.0
711.0,0.04193131469631514,0.9580686853036848,0.045643567164616726,0.08390768277960782,more_absorptive,700.0,0.0,0.0
712.0,0.04193131469631514,0.9580686853036848,0.04672902757072566,0.08490789248229252,more_absorptive,700.0,0.0,0.0
713.0,0.04193131469631514,0.9580686853036848,0.0478737811323397,0.08596283737336274,more_absorptive,700.0,0.0,0.0
714.0,0.04193131469631514,0.9580686853036848,0.04909467565940797,0.08708806162344701,more_absorptive,700.0,0.0,0.0
715.0,0.04193131469631514,0.9580686853036848,0.05033429922506072,0.08823066541229588,more_absorptive,700.0,0.0,0.0
716.0,0.04193131469631514,0.9580686853036848,0.051502827409502364,0.08930784713148243,more_absorptive,700.0,0.0,0.0
717.0,0.04193131469631514,0.9580686853036848,0.052549949169694465,0.09027320291469049,more_absorptive,700.0,0.0,0.0
718.0,0.04193131469631514,0.9580686853036848,0.0535414008936847,0.09118731404224743,more_absorptive,700.0,0.0,0.0
719.0,0.04193131469631514,0.9580686853036848,0.05457114212892241,0.0921368084634321,more_absorptive,700.0,0.0,0.0
720.0,0.04193131469631514,0.9580686853036848,0.0555657358463849,0.09305397240831195,more_absorptive,700.0,0.0,0.0
721.0,0.04193131469631514,0.9580686853036848,0.05629187191379477,0.09372362673511812,more_absorptive,700.0,0.0,0.0
722.0,0.04193131469631514,0.9580686853036848,0.056727439338743246,0.09412533361338374,more_absorptive,700.0,0.0,0.0
723.0,0.04193131469631514,0.9580686853036848,0.05729095858381803,0.09464506729858446,more_absorptive,700.0,0.0,0.0
724.0,0.04193131469631514,0.9580686853036848,0.0583040937409704,0.09557954357475537,more_absorptive,700.0,0.0,0.0
725.0,0.04193131469631514,0.9580686853036848,0.05945434107774078,0.09664058324950558,more_absorptive,700.0,0.0,0.0
726.0,0.04193131469631514,0.9580686853036848,0.060132114883517856,0.09726584021659283,more_absorptive,700.0,0.0,0.0
727.0,0.04193131469631514,0.9580686853036848,0.060156113164845426,0.09728797966065235,more_absorptive,700.0,0.0,0.0
728.0,0.04193131469631514,0.9580686853036848,0.06004314685386827,0.0971837637822458,more_absorptive,700.0,0.0,0.0
729.0,0.04193131469631514,0.9580686853036848,0.06018453145919096,0.09731419681410931,more_absorptive,700.0,0.0,0.0
730.0,0.04193131469631514,0.9580686853036848,0.060445227892547165,0.097554703910821,more_absorptive,700.0,0.0,0.0
731.0,0.04193131469631514,0.9580686853036848,0.06000269345350665,0.09714644416520986,more_absorptive,700.0,0.0,0.0
732.0,0.04193131469631514,0.9580686853036848,0.058569613830513276,0.09582446209206313,more_absorptive,700.0,0.0,0.0
733.0,0.04193131469631514,0.9580686853036848,0.056713783568226095,0.0941127392045514,more_absorptive,700.0,0.0,0.0
