Wavelength_nm,R_front,T_front,R_stack,R_total,d_BEMA_front_nm,d_PVK_bulk_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
524.0,0.04193131469631514,0.9580686853036848,0.040877060473808915,0.07951661116545002,8.0,692.0,-0.010550254384920979,-0.009721623203263377
525.0,0.04193131469631514,0.9580686853036848,0.04179754172808053,0.08036445349361265,8.0,692.0,-0.010562063091349126,-0.009733262059237816
526.0,0.04193131469631514,0.9580686853036848,0.04278181187817436,0.0812711234148413,8.0,692.0,-0.010592873475200201,-0.00976247480959433
527.0,0.04193131469631514,0.9580686853036848,0.04384622477207129,0.08225170197929366,8.0,692.0,-0.010631087738355575,-0.009798585520875785
528.0,0.04193131469631514,0.9580686853036848,0.04488554982104841,0.08320925326485655,8.0,692.0,-0.010649158369645847,-0.00981610585235905
529.0,0.04193131469631514,0.9580686853036848,0.04575802178606195,0.0840131439758173,8.0,692.0,-0.010623644984949644,-0.00979329585662135
530.0,0.04193131469631514,0.9580686853036848,0.0465309012961171,0.08472531999160898,8.0,692.0,-0.010576300252085787,-0.009750265525124424
531.0,0.04193131469631514,0.9580686853036848,0.047383651978820836,0.08551114760802109,8.0,692.0,-0.010547790033882495,-0.009724667322099922
532.0,0.04193131469631514,0.9580686853036848,0.0483435216031481,0.086395754939434,8.0,692.0,-0.010539764894282419,-0.00971804915695515
533.0,0.04193131469631514,0.9580686853036848,0.04932358551456488,0.087299046770316,8.0,692.0,-0.010523713958250462,-0.009704042422178455
534.0,0.04193131469631514,0.9580686853036848,0.05027485575408188,0.08817587159804034,8.0,692.0,-0.010488045879815992,-0.009671911300820554
535.0,0.04193131469631514,0.9580686853036848,0.05117996723562865,0.08901021508414339,8.0,692.0,-0.010447848968057845,-0.009635559138108374
536.0,0.04193131469631514,0.9580686853036848,0.052018959372449165,0.08978366558585144,8.0,692.0,-0.010412569471882807,-0.009603685582986146
537.0,0.04193131469631514,0.9580686853036848,0.05278465699619577,0.09048959490607447,8.0,692.0,-0.010367142160025856,-0.00956238445808169
538.0,0.04193131469631514,0.9580686853036848,0.05350433926317241,0.09115314212357367,8.0,692.0,-0.010300994425431545,-0.009501919941816928
539.0,0.04193131469631514,0.9580686853036848,0.0542535801818178,0.09184398507087242,8.0,692.0,-0.010229187963876181,-0.009436249567181393
540.0,0.04193131469631514,0.9580686853036848,0.05506700582785052,0.09259405926395306,8.0,692.0,-0.010164305459795499,-0.009377012243932045
541.0,0.04193131469631514,0.9580686853036848,0.055859204071000625,0.09332460858997463,8.0,692.0,-0.010103349648869754,-0.009321374806104094
542.0,0.04193131469631514,0.9580686853036848,0.05655260518397859,0.0939640891121502,8.0,692.0,-0.010045923043563304,-0.009268910864254257
543.0,0.04193131469631514,0.9580686853036848,0.057194956800224954,0.09455652313316332,8.0,692.0,-0.009985529474017492,-0.009213662711460513
544.0,0.04193131469631514,0.9580686853036848,0.057860396037405094,0.09517028435693764,8.0,692.0,-0.009903934796518389,-0.009138855152279704
545.0,0.04193131469631514,0.9580686853036848,0.05854684027521339,0.09580345531129383,8.0,692.0,-0.009801686411925907,-0.009044988634025114
546.0,0.04193131469631514,0.9580686853036848,0.05921606019095742,0.09642077385840425,8.0,692.0,-0.009700390527063743,-0.008951978479326175
547.0,0.04193131469631514,0.9580686853036848,0.05985830143912083,0.09701323872981464,8.0,692.0,-0.009608440471986064,-0.008867567225894504
548.0,0.04193131469631514,0.9580686853036848,0.060488185779999086,0.09759433547977953,8.0,692.0,-0.009516018608905129,-0.008782702745285531
549.0,0.04193131469631514,0.9580686853036848,0.061111298695560284,0.09816921556419123,8.0,692.0,-0.009418180105140131,-0.008692823519644358
550.0,0.04193131469631514,0.9580686853036848,0.061720891713930436,0.098731651421549,8.0,692.0,-0.00932046428102664,-0.008603039103383933
551.0,0.04193131469631514,0.9580686853036848,0.06231244072244214,0.09927746668624948,8.0,692.0,-0.009227991336622367,-0.008518074709024714
552.0,0.04193131469631514,0.9580686853036848,0.06288630021135239,0.0998069859839229,8.0,692.0,-0.009142223616958864,-0.00843928200783968
553.0,0.04193131469631514,0.9580686853036848,0.0634433687989388,0.10032103619749361,8.0,692.0,-0.009061811893860891,-0.008365416729363181
554.0,0.04193131469631514,0.9580686853036848,0.06398784661755051,0.100823491205423,8.0,692.0,-0.008978532531289773,-0.008288887865874853
555.0,0.04193131469631514,0.9580686853036848,0.06452789107579972,0.10132187774464921,8.0,692.0,-0.00888551786058367,-0.00820335818872317
556.0,0.04193131469631514,0.9580686853036848,0.0650718133730888,0.1018238658722093,8.0,692.0,-0.00878655434959287,-0.008112329656435172
557.0,0.04193131469631514,0.9580686853036848,0.06561055023885391,0.10232109097759666,8.0,692.0,-0.0086859877843595,-0.008019809399880479
558.0,0.04193131469631514,0.9580686853036848,0.06610183455617384,0.10277453957512722,8.0,692.0,-0.00858333044818703,-0.007925318708127488
559.0,0.04193131469631514,0.9580686853036848,0.06651717300825753,0.10315790580867316,8.0,692.0,-0.008479405514197708,-0.007829600119585778
560.0,0.04193131469631514,0.9580686853036848,0.06688360902295738,0.10349614516999944,8.0,692.0,-0.008374362777899075,-0.007732811331963393
561.0,0.04193131469631514,0.9580686853036848,0.06724067363092369,0.10382574426617236,8.0,692.0,-0.008264947885846502,-0.0076319726948306105
562.0,0.04193131469631514,0.9580686853036848,0.06762841828620586,0.10418367470154821,8.0,692.0,-0.008149941378299524,-0.00752598306788356
563.0,0.04193131469631514,0.9580686853036848,0.06807603914786294,0.10459689189451456,8.0,692.0,-0.008028828164299298,-0.0074143836536722935
564.0,0.04193131469631514,0.9580686853036848,0.06854619669000359,0.1050309303732914,8.0,692.0,-0.007906559389681628,-0.007301723295252083
565.0,0.04193131469631514,0.9580686853036848,0.06897849754721204,0.10543003558924233,8.0,692.0,-0.007801093688864641,-0.0072045555356493735
566.0,0.04193131469631514,0.9580686853036848,0.0693852117332358,0.10580553213902213,8.0,692.0,-0.007718855529359914,-0.007128825239558129
567.0,0.04193131469631514,0.9580686853036848,0.0698202867990035,0.10620722692895852,8.0,692.0,-0.007637132800330321,-0.007053583308816544
568.0,0.04193131469631514,0.9580686853036848,0.07023494315626205,0.10659008327661312,8.0,692.0,-0.007531272846898945,-0.006956023721674656
569.0,0.04193131469631514,0.9580686853036848,0.07050739110487253,0.10684164445218866,8.0,692.0,-0.0073981481739719135,-0.006833185640200731
570.0,0.04193131469631514,0.9580686853036848,0.07067033118494265,0.10699209575432723,8.0,692.0,-0.007255793513180467,-0.0067017536776211445
571.0,0.04193131469631514,0.9580686853036848,0.07089949602746427,0.10720369941567827,8.0,692.0,-0.0071338652467966834,-0.006589228873715353
572.0,0.04193131469631514,0.9580686853036848,0.07125327974886213,0.10753038026839604,8.0,692.0,-0.0070434742836389536,-0.006505907715879902
573.0,0.04193131469631514,0.9580686853036848,0.07164245492400856,0.10788975251482473,8.0,692.0,-0.006963863653845839,-0.00643256212302136
574.0,0.04193131469631514,0.9580686853036848,0.07199361676134983,0.10821403257137596,8.0,692.0,-0.006873607053157593,-0.006349355031294884
575.0,0.04193131469631514,0.9580686853036848,0.0722708067909182,0.10847001019883391,8.0,692.0,-0.0067643308755565845,-0.006248530366376168
576.0,0.04193131469631514,0.9580686853036848,0.07247835301817611,0.10866167753282628,8.0,692.0,-0.0066368248443853806,-0.0061308212135861295
577.0,0.04193131469631514,0.9580686853036848,0.07270422663085076,0.10887027386787992,8.0,692.0,-0.006513296334002924,-0.006016793808527293
578.0,0.04193131469631514,0.9580686853036848,0.07299957253267723,0.10914303447310957,8.0,692.0,-0.006417439417991874,-0.005928367373438395
579.0,0.04193131469631514,0.9580686853036848,0.07327545020257711,0.10939782171635883,8.0,692.0,-0.00633240306609352,-0.005849926476013373
580.0,0.04193131469631514,0.9580686853036848,0.07345473784781113,0.10956340626485013,8.0,692.0,-0.006222868215292304,-0.005748797494055047
581.0,0.04193131469631514,0.9580686853036848,0.07360638794570609,0.10970346757521036,8.0,692.0,-0.006094588935090017,-0.005630332238860725
582.0,0.04193131469631514,0.9580686853036848,0.07381613157239512,0.10989718597139926,8.0,692.0,-0.005984032211819659,-0.005528269038954578
583.0,0.04193131469631514,0.9580686853036848,0.07406863008439704,0.11013039714722861,8.0,692.0,-0.005898480102531675,-0.005449329002871622
584.0,0.04193131469631514,0.9580686853036848,0.0743193450260585,0.11036196589377871,8.0,692.0,-0.005811216614807713,-0.005368803897877444
585.0,0.04193131469631514,0.9580686853036848,0.07453281006876106,0.11055913323125308,8.0,692.0,-0.005707853403188037,-0.005273381589325998
586.0,0.04193131469631514,0.9580686853036848,0.07467274177397644,0.11068838330198703,8.0,692.0,-0.0056026973480304415,-0.005176267869579698
587.0,0.04193131469631514,0.9580686853036848,0.07474218697193429,0.11075252799160305,8.0,692.0,-0.005506856320555684,-0.0050877306541698
588.0,0.04193131469631514,0.9580686853036848,0.0747816086744406,0.11078894094059571,8.0,692.0,-0.005405351966237579,-0.004993947011542807
589.0,0.04193131469631514,0.9580686853036848,0.07483003756721769,0.110833673796022,8.0,692.0,-0.005285528331027564,-0.004883238512780164
590.0,0.04193131469631514,0.9580686853036848,0.07491995422479544,0.11091672860111282,8.0,692.0,-0.005166303852235016,-0.00477310056261146
591.0,0.04193131469631514,0.9580686853036848,0.07505604710091596,0.11104243695217755,8.0,692.0,-0.0050684845300171255,-0.004682760538533601
592.0,0.04193131469631514,0.9580686853036848,0.0752062514282055,0.11118118165532387,8.0,692.0,-0.0049856841681969605,-0.004606303651576549
593.0,0.04193131469631514,0.9580686853036848,0.07533508201293679,0.11130018469177258,8.0,692.0,-0.0049029273171937865,-0.0045298774270283865
594.0,0.04193131469631514,0.9580686853036848,0.07540558944892865,0.1113653141744033,8.0,692.0,-0.004810943386988897,-0.0044449014608007875
595.0,0.04193131469631514,0.9580686853036848,0.07539479776157514,0.11135534559776075,8.0,692.0,-0.0047052345063194195,-0.00434721218754773
596.0,0.04193131469631514,0.9580686853036848,0.07532221071907262,0.11128829519730675,8.0,692.0,-0.004592884175458861,-0.004243364644604106
597.0,0.04193131469631514,0.9580686853036848,0.07522994333718196,0.11120306618409752,8.0,692.0,-0.004488118532539123,-0.004146521224408159
598.0,0.04193131469631514,0.9580686853036848,0.07519534905921142,0.11117111100795668,8.0,692.0,-0.004394755034549516,-0.0040602359932947335
599.0,0.04193131469631514,0.9580686853036848,0.07525656247955013,0.11122765468899605,8.0,692.0,-0.004301107592448852,-0.003973721597034796
600.0,0.04193131469631514,0.9580686853036848,0.07526918197347628,0.11123931152587233,8.0,692.0,-0.00419606406160529,-0.003876660613872679
601.0,0.04193131469631514,0.9580686853036848,0.07508701051117644,0.11107103790991911,8.0,692.0,-0.004087476508000482,-0.0037762635891340768
602.0,0.04193131469631514,0.9580686853036848,0.07484179248480577,0.11084453161931755,8.0,692.0,-0.003990610424967012,-0.0036866816249820633
603.0,0.04193131469631514,0.9580686853036848,0.07473044592968958,0.11074168307560166,8.0,692.0,-0.003899719244755448,-0.003602665280241016
604.0,0.04193131469631514,0.9580686853036848,0.07473862739216797,0.11074924009296115,8.0,692.0,-0.00380043268217041,-0.003510929441129504
605.0,0.04193131469631514,0.9580686853036848,0.07477241287406064,0.11078044697370396,8.0,692.0,-0.0036996386477225196,-0.003417808754529683
606.0,0.04193131469631514,0.9580686853036848,0.0747511815862528,0.11076083610597624,8.0,692.0,-0.003604798748575999,-0.0033301743034084286
607.0,0.04193131469631514,0.9580686853036848,0.07457510839981007,0.11059820257454314,8.0,692.0,-0.0035029218900036324,-0.0032359969253502735
608.0,0.04193131469631514,0.9580686853036848,0.07427849370071268,0.1103242339036216,8.0,692.0,-0.0033881403351796874,-0.0031298685817779115
609.0,0.04193131469631514,0.9580686853036848,0.0740624516971907,0.11012469064281355,8.0,692.0,-0.0032793479448350177,-0.003029300312347105
610.0,0.04193131469631514,0.9580686853036848,0.07402184135413513,0.11008718204418926,8.0,692.0,-0.0031913313069596855,-0.002947973884797561
611.0,0.04193131469631514,0.9580686853036848,0.07406493578588606,0.11012698500547348,8.0,692.0,-0.0031150264962846036,-0.0028774889518800306
612.0,0.04193131469631514,0.9580686853036848,0.07407802364595009,0.11013907326832552,8.0,692.0,-0.0030344147969652985,-0.002803017909657049
613.0,0.04193131469631514,0.9580686853036848,0.07394905422505081,0.11001995458481634,8.0,692.0,-0.002932459985799149,-0.0027087969087126462
614.0,0.04193131469631514,0.9580686853036848,0.07363596402183158,0.10973078371684987,8.0,692.0,-0.0027971594177983033,-0.002583733154325668
615.0,0.04193131469631514,0.9580686853036848,0.07331592967354782,0.10943520709102814,8.0,692.0,-0.0026505263813993707,-0.0024482073593437154
616.0,0.04193131469631514,0.9580686853036848,0.07318437651420744,0.1093137098186221,8.0,692.0,-0.002534863483453484,-0.0023413358966345166
617.0,0.04193131469631514,0.9580686853036848,0.073210403844636,0.10933774752045618,8.0,692.0,-0.0024554949225708556,-0.002268024229940685
618.0,0.04193131469631514,0.9580686853036848,0.07324730414355024,0.10937182710971727,8.0,692.0,-0.0023785810073757713,-0.002196982205368847
619.0,0.04193131469631514,0.9580686853036848,0.07318564436150848,0.10931488074561131,8.0,692.0,-0.0022798571060287376,-0.0021057759629106304
620.0,0.04193131469631514,0.9580686853036848,0.07300256213830085,0.10914579549625728,8.0,692.0,-0.0021622027049505582,-0.0019970645584789642
621.0,0.04193131469631514,0.9580686853036848,0.07279432832299604,0.10895348470566564,8.0,692.0,-0.0020425611044624647,-0.0018865180392273057
622.0,0.04193131469631514,0.9580686853036848,0.07267273747223088,0.10884119310582639,8.0,692.0,-0.0019380653307953105,-0.0017899791257501019
623.0,0.04193131469631514,0.9580686853036848,0.07263347224446093,0.10880493112240903,8.0,692.0,-0.0018513794353743618,-0.0017099049557245255
624.0,0.04193131469631514,0.9580686853036848,0.07259670541149549,0.10877097654988994,8.0,692.0,-0.0017655856500606582,-0.0016306562356375315
625.0,0.04193131469631514,0.9580686853036848,0.07254042383883588,0.10871900010516042,8.0,692.0,-0.0016677795040588445,-0.0015403109919616131
626.0,0.04193131469631514,0.9580686853036848,0.07251278053793192,0.10869347140434339,8.0,692.0,-0.0015674600267950867,-0.0014476494648899413
627.0,0.04193131469631514,0.9580686853036848,0.07253911938368056,0.1087177954341844,8.0,692.0,-0.0014771949949930196,-0.0013642817848227157
628.0,0.04193131469631514,0.9580686853036848,0.07259475834833387,0.10876917841868472,8.0,692.0,-0.0013869045328830792,-0.0012808940376622946
629.0,0.04193131469631514,0.9580686853036848,0.07263731080594661,0.10880847608199398,8.0,692.0,-0.0012764852030120177,-0.0011789135487207947
630.0,0.04193131469631514,0.9580686853036848,0.07263917828312987,0.10881020072096458,8.0,692.0,-0.0011600643753326007,-0.001071386588815157
631.0,0.04193131469631514,0.9580686853036848,0.07261333261914435,0.10878633194506931,8.0,692.0,-0.0010821991389556307,-0.0009994680902128544
632.0,0.04193131469631514,0.9580686853036848,0.07260566508755628,0.10877925089908495,8.0,692.0,-0.0010398997104807406,-0.0009604000046668087
633.0,0.04193131469631514,0.9580686853036848,0.07267017450547715,0.10883882616676432,8.0,692.0,-0.0009743761691994868,-0.0008998881018203037
634.0,0.04193131469631514,0.9580686853036848,0.07277655655739043,0.10893707205049191,8.0,692.0,-0.0008697105065675892,-0.0008032274597622596
635.0,0.04193131469631514,0.9580686853036848,0.07285640404689615,0.10901081332991386,8.0,692.0,-0.0007762527295568089,-0.0007169158477661336
636.0,0.04193131469631514,0.9580686853036848,0.07288336537362945,0.10903571294381632,8.0,692.0,-0.0007216359808837336,-0.0006664739925447971
637.0,0.04193131469631514,0.9580686853036848,0.07289315181671112,0.10904475103876078,8.0,692.0,-0.0006754860631224963,-0.0006238510856786394
638.0,0.04193131469631514,0.9580686853036848,0.07294547829314413,0.10909307634895582,8.0,692.0,-0.0006130280903993146,-0.0005661684812492268
639.0,0.04193131469631514,0.9580686853036848,0.07305568882944417,0.10919486028562699,8.0,692.0,-0.0005422455313979363,-0.0005007996632047096
640.0,0.04193131469631514,0.9580686853036848,0.0731710035888435,0.10930135919124141,8.0,692.0,-0.00047743644852364653,-0.00044094725799555257
641.0,0.04193131469631514,0.9580686853036848,0.07323652744223866,0.10936187418335527,8.0,692.0,-0.0004225835497504993,-0.00039028787032406587
642.0,0.04193131469631514,0.9580686853036848,0.07327685496998848,0.10939911910657725,8.0,692.0,-0.0003724153377412248,-0.00034395417310520426
643.0,0.04193131469631514,0.9580686853036848,0.0733498771531055,0.10946655985293148,8.0,692.0,-0.0003236313427806281,-0.0002988996289545187
644.0,0.04193131469631514,0.9580686853036848,0.07341015046053416,0.10952222649359461,8.0,692.0,-0.00028490235675872333,-0.0002631311944188558
645.0,0.04193131469631514,0.9580686853036848,0.07335936837145195,0.10947532564221998,8.0,692.0,-0.0002630521094156152,-0.00024294939933490467
646.0,0.04193131469631514,0.9580686853036848,0.0732120114835298,0.10933923226701556,8.0,692.0,-0.00024844443449476006,-0.0002294550725065736
647.0,0.04193131469631514,0.9580686853036848,0.07306931491172633,0.10920744459531756,8.0,692.0,-0.00023116657088885495,-0.0002134950905252342
648.0,0.04193131469631514,0.9580686853036848,0.07293570950900173,0.10908405452289183,8.0,692.0,-0.00021594590163269423,-0.00019943559302179614
649.0,0.04193131469631514,0.9580686853036848,0.0727336377036252,0.10889743555264284,8.0,692.0,-0.00020918391662604063,-0.00019318726191515367
650.0,0.04193131469631514,0.9580686853036848,0.07249254030244114,0.10867477950219002,8.0,692.0,-0.000203386456281901,-0.0001878292881707655
651.0,0.04193131469631514,0.9580686853036848,0.07232123894106034,0.10851658359126969,8.0,692.0,-0.000189190685824292,-0.00017471673989867542
652.0,0.04193131469631514,0.9580686853036848,0.07222114773549941,0.10842415094172654,8.0,692.0,-0.00016996714583267236,-0.00015696243949063493
653.0,0.04193131469631514,0.9580686853036848,0.07203554951497228,0.10825275597205297,8.0,692.0,-0.00015866787828149043,-0.00014652535625944707
654.0,0.04193131469631514,0.9580686853036848,0.07165610910657925,0.10790236127743491,8.0,692.0,-0.00016138293240593182,-0.00014902789335005662
655.0,0.04193131469631514,0.9580686853036848,0.07115288985351131,0.10743768011253016,8.0,692.0,-0.00017011920854463625,-0.0001570887522123754
656.0,0.04193131469631514,0.9580686853036848,0.07065369944514173,0.10697673868376746,8.0,692.0,-0.0001756922045776793,-0.0001622281050454033
657.0,0.04193131469631514,0.9580686853036848,0.07019098278017645,0.10654949359043844,8.0,692.0,-0.00017787942413466373,-0.00016424133069462
658.0,0.04193131469631514,0.9580686853036848,0.06968791649071646,0.10608501091556052,8.0,692.0,-0.00018131516096295264,-0.00016740658868720504
659.0,0.04193131469631514,0.9580686853036848,0.0690564462820929,0.10550200031863974,8.0,692.0,-0.00018768427981123714,-0.00017327797954834467
660.0,0.04193131469631514,0.9580686853036848,0.06827668048320747,0.10478211719702957,8.0,692.0,-0.00019546217184548964,-0.00018044707939121607
661.0,0.04193131469631514,0.9580686853036848,0.06747595986023693,0.10404293762124765,8.0,692.0,-0.00019933340159325463,-0.00018400856538701438
662.0,0.04193131469631514,0.9580686853036848,0.06688561963731235,0.10349800109961405,8.0,692.0,-0.00019465595125070512,-0.0001796817630820846
663.0,0.04193131469631514,0.9580686853036848,0.06643063406351775,0.10307802741597916,8.0,692.0,-0.0001882565059929675,-0.00017376790848953882
664.0,0.04193131469631514,0.9580686853036848,0.06562624422203281,0.10233557601630683,8.0,692.0,-0.000191304993538019,-0.0001765698563522683
665.0,0.04193131469631514,0.9580686853036848,0.064336078375314,0.10114485848970059,8.0,692.0,-0.00019617420384661355,-0.0001810444130408706
666.0,0.04193131469631514,0.9580686853036848,0.06315502763339595,0.10005495852655005,8.0,692.0,-0.0001883766420392452,-0.00017383091111211613
667.0,0.04193131469631514,0.9580686853036848,0.0624320980777657,0.09938787641211966,8.0,692.0,-0.0001732747546503849,-0.0001598853135040268
668.0,0.04193131469631514,0.9580686853036848,0.06175442726887754,0.09876259355506391,8.0,692.0,-0.00015768695760558227,-0.00014549364480596905
669.0,0.04193131469631514,0.9580686853036848,0.06076220127649866,0.09784713675551882,8.0,692.0,-0.00013772812886797547,-0.0001270674461671395
670.0,0.04193131469631514,0.9580686853036848,0.05956249291930656,0.09674035263075645,8.0,692.0,-0.00010999844278555132,-0.00010147378958452746
671.0,0.04193131469631514,0.9580686853036848,0.05831498256331113,0.09558958743126142,8.0,692.0,-8.083811029126198e-05,-7.45654107580096e-05
672.0,0.04193131469631514,0.9580686853036848,0.05717681684905873,0.09453979241139115,8.0,692.0,-5.7473670485488904e-05,-5.300882957529063e-05
673.0,0.04193131469631514,0.9580686853036848,0.05634314374231742,0.09377091198264775,8.0,692.0,-3.348889922675374e-05,-3.088511910866176e-05
674.0,0.04193131469631514,0.9580686853036848,0.05554484771020991,0.09303470963894586,8.0,692.0,1.121684984613236e-05,1.0344020081071159e-05
675.0,0.04193131469631514,0.9580686853036848,0.05426858481497007,0.09185782064454667,8.0,692.0,8.182924201399766e-05,7.545344931347842e-05
676.0,0.04193131469631514,0.9580686853036848,0.05271876425252596,0.09042884378674224,8.0,692.0,0.0001572361780836709,0.0001449656474563632
677.0,0.04193131469631514,0.9580686853036848,0.051490854524807894,0.08929680965759525,8.0,692.0,0.00020761710248034387,0.00019139474404869516
678.0,0.04193131469631514,0.9580686853036848,0.05048474702902185,0.08836934644144356,8.0,692.0,0.0002425899562738948,0.00022361572355145132
679.0,0.04193131469631514,0.9580686853036848,0.049193003981436494,0.0871786898824303,8.0,692.0,0.0003149633953662065,0.0002902960586635417
680.0,0.04193131469631514,0.9580686853036848,0.04784899652663459,0.08593999610482073,8.0,692.0,0.0004389316869255547,0.0004045075931602554
681.0,0.04193131469631514,0.9580686853036848,0.04690365038297868,0.08506880915580649,8.0,692.0,0.0005567433042880932,0.0005130363043854141
682.0,0.04193131469631514,0.9580686853036848,0.04608190027281667,0.08431157877223136,8.0,692.0,0.0006329923351902147,0.0005832572807631942
683.0,0.04193131469631514,0.9580686853036848,0.04516090963591943,0.08346296186912495,8.0,692.0,0.0006900166886359832,0.0006357504327527824
684.0,0.04193131469631514,0.9580686853036848,0.04442805438705599,0.08278774312324197,8.0,692.0,0.0007640895704231071,0.0007039523271386572
685.0,0.04193131469631514,0.9580686853036848,0.043832708337569526,0.08223924956432183,8.0,692.0,0.0008821356989942089,0.0008126630213650676
686.0,0.04193131469631514,0.9580686853036848,0.04291216505406659,0.08139120511950086,8.0,692.0,0.0010412202820901245,0.0009591382926382591
687.0,0.04193131469631514,0.9580686853036848,0.041762298958980114,0.08033199066794874,8.0,692.0,0.001196858908910775,0.0011023938347199669
688.0,0.04193131469631514,0.9580686853036848,0.04100258761332388,0.07963222858625191,8.0,692.0,0.0013076088670225944,0.0012043201109493556
689.0,0.04193131469631514,0.9580686853036848,0.04078462783638494,0.0794314763863071,8.0,692.0,0.0014013183838496035,0.001290598750345151
690.0,0.04193131469631514,0.9580686853036848,0.04049517999160719,0.07916488566936253,8.0,692.0,0.0015263612710562577,0.0014057203053586403
691.0,0.04193131469631514,0.9580686853036848,0.039787780269350634,0.07851337519307787,8.0,692.0,0.001685699184560241,0.001552361787653958
692.0,0.04193131469631514,0.9580686853036848,0.039133572339099726,0.0779108884631192,8.0,692.0,0.0018492765149472762,0.001702895007655747
693.0,0.04193131469631514,0.9580686853036848,0.03901362947556622,0.07780043178616028,8.0,692.0,0.0019919650400452363,0.001834259394529525
694.0,0.04193131469631514,0.9580686853036848,0.03918089928206788,0.07795447266165023,8.0,692.0,0.0021224718744805374,0.001954450634861188
695.0,0.04193131469631514,0.9580686853036848,0.03923886800445261,0.07800785729458855,8.0,692.0,0.002263255614206851,0.0020840873373008245
696.0,0.04193131469631514,0.9580686853036848,0.03921918782570216,0.07798973336904616,8.0,692.0,0.002415900018861765,0.0022246298678895576
697.0,0.04193131469631514,0.9580686853036848,0.039308706049963484,0.07807217298561256,8.0,692.0,0.0025667103889141646,0.0023635031746317425
698.0,0.04193131469631514,0.9580686853036848,0.039540846270974726,0.07828595972585783,8.0,692.0,0.0027091956720201246,0.0024947415728380773
699.0,0.04193131469631514,0.9580686853036848,0.03988438213150782,0.07860234258820939,8.0,692.0,0.0028480457539765275,0.0026226609671708423
700.0,0.04193131469631514,0.9580686853036848,0.04035553898191598,0.07903627415393079,8.0,692.0,0.0029904494950595967,0.0027538878722479093
701.0,0.04193131469631514,0.9580686853036848,0.04090441582423067,0.07954180684848203,8.0,692.0,0.003132913932244054,0.002885198318966886
702.0,0.04193131469631514,0.9580686853036848,0.04136182535640827,0.07996311310409218,8.0,692.0,0.0032549774767049455,0.0029977102631504327
703.0,0.04193131469631514,0.9580686853036848,0.04176563905571227,0.08033506729431444,8.0,692.0,0.003343086979077363,0.0030789488064729698
704.0,0.04193131469631514,0.9580686853036848,0.04252498024666273,0.08103453325651443,8.0,692.0,0.0034213460861407183,0.003151215289239298
705.0,0.04193131469631514,0.9580686853036848,0.04377047323970134,0.08218191382254533,8.0,692.0,0.003517661255079317,0.003240251848304232
706.0,0.04193131469631514,0.9580686853036848,0.044963578576166584,0.08328114611694157,8.0,692.0,0.0036215391096513297,0.0033362575399507877
707.0,0.04193131469631514,0.9580686853036848,0.04567269272018145,0.08393451965941337,8.0,692.0,0.0037195335797026233,0.0034267226783663562
708.0,0.04193131469631514,0.9580686853036848,0.04626627127277529,0.08448146932991706,8.0,692.0,0.003811246893464716,0.003511377678357755
709.0,0.04193131469631514,0.9580686853036848,0.0472263577190145,0.08536619341748511,8.0,692.0,0.003884187890692878,0.0035788573911569033
710.0,0.04193131469631514,0.9580686853036848,0.04842927566747207,0.08647478859652742,8.0,692.0,0.003920586684784552,0.003612754542268906
711.0,0.04193131469631514,0.9580686853036848,0.049585409483557,0.0875403736785953,8.0,692.0,0.003941842318940243,0.003632690898987448
712.0,0.04193131469631514,0.9580686853036848,0.05070844273117974,0.0885755497697757,8.0,692.0,0.003979415160454081,0.003667657287483181
713.0,0.04193131469631514,0.9580686853036848,0.05190334712735095,0.08967708167011684,8.0,692.0,0.0040295659950112805,0.0037142442967541267
714.0,0.04193131469631514,0.9580686853036848,0.053168354662864355,0.09084335924882728,8.0,692.0,0.004073679003456385,0.003755297625380266
715.0,0.04193131469631514,0.9580686853036848,0.054431477245504054,0.09200802272217655,8.0,692.0,0.004097178020443355,0.0037773573098806856
716.0,0.04193131469631514,0.9580686853036848,0.05559216282613605,0.09307834307614202,8.0,692.0,0.0040893354166336715,0.0037704959446595576
717.0,0.04193131469631514,0.9580686853036848,0.05660538781210761,0.09401276875885493,8.0,692.0,0.004055438642413159,0.003739565844164461
718.0,0.04193131469631514,0.9580686853036848,0.05755181184098653,0.09488566054107578,8.0,692.0,0.004010410947301785,0.0036983464988283032
719.0,0.04193131469631514,0.9580686853036848,0.05852767250616101,0.09578577461071161,8.0,692.0,0.003956530377238622,0.0036489661472795254
720.0,0.04193131469631514,0.9580686853036848,0.059462027860114085,0.0966476742270731,8.0,692.0,0.003896292013729187,0.003593701818761147
721.0,0.04193131469631514,0.9580686853036848,0.06014278887126382,0.09727568742269077,8.0,692.0,0.0038509169574690513,0.0035520606875726474
722.0,0.04193131469631514,0.9580686853036848,0.060547582593949496,0.0976491333107797,8.0,692.0,0.0038201432552062223,0.0035237996973959407
723.0,0.04193131469631514,0.9580686853036848,0.06104794479163506,0.09811076427266566,8.0,692.0,0.003756986207817073,0.0034656969740812227
724.0,0.04193131469631514,0.9580686853036848,0.061953307652983534,0.09894609561835599,8.0,692.0,0.0036492139120130954,0.0033665520436005902
725.0,0.04193131469631514,0.9580686853036848,0.0630153959545825,0.09992611045407042,8.0,692.0,0.0035610548768417183,0.0032855272045648337
726.0,0.04193131469631514,0.9580686853036848,0.06365061190845951,0.10051228156739174,8.0,692.0,0.0035184970249415998,0.003246441350798865
