sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
691.626417295498,1.87662838391523,691.626417295498,0.0268836652864185,,
690.846237827093,1.87664458689481,690.846237827093,0.0269173333845746,,
690.066058358681,1.8766608457909,690.066058358681,0.0269510894045544,,
689.285878890276,1.87667716086195,689.285878890276,0.0269849337016337,,
688.505699421867,1.87669353236787,688.505699421867,0.0270188666330432,,
687.725519953457,1.87670996057009,687.725519953457,0.0270528885579816,,
686.945340485051,1.87672644573158,686.945340485051,0.0270869998376286,,
686.16516101664,1.87674298811682,686.16516101664,0.0271212008351651,,
685.384981548234,1.87675958799184,685.384981548234,0.0271554919157779,,
684.604802079825,1.8767762456242,684.604802079825,0.0271898734466836,,
683.824622611418,1.87679296128306,683.824622611418,0.0272243457971323,,
683.04444314301,1.87680973523912,683.04444314301,0.0272589093384355,,
682.264263674599,1.87682656776469,682.264263674599,0.0272935644439528,,
681.484084206191,1.87684345913366,681.484084206191,0.0273283114891519,,
680.703904737784,1.87686040962153,680.703904737784,0.0273631508515785,,
679.923725269375,1.87687741950543,679.923725269375,0.0273980829108992,,
679.143545800969,1.87689448906409,679.143545800969,0.0274331080489081,,
678.363366332559,1.87691161857792,678.363366332559,0.027468226649528,,
677.583186864151,1.87692880832896,677.583186864151,0.027503439098861,,
676.803007395744,1.87694605860092,676.803007395744,0.0275387457851571,,
676.022827927337,1.87696336967918,676.022827927337,0.0275741470988763,,
675.242648458927,1.87698074185083,675.242648458927,0.0276096434326685,,
674.46246899052,1.87699817540463,674.46246899052,0.0276452351814068,,
673.68228952211,1.87701567063108,673.68228952211,0.0276809227421996,,
672.902110053701,1.87703322782239,672.902110053701,0.0277167065144025,,
672.121930585294,1.87705084727252,672.121930585294,0.0277525868996462,,
671.341751116888,1.87706852927715,671.341751116888,0.0277885643018397,,
670.561571648478,1.87708627413376,670.561571648478,0.0278246391271936,,
669.781392180071,1.87710408214159,669.781392180071,0.0278608117842347,,
669.001212711662,1.87712195360166,669.001212711662,0.0278970826838208,,
668.221033243255,1.8771398888168,668.221033243255,0.0279334522391706,,
667.440853774846,1.87715788809164,667.440853774846,0.0279699208658497,,
666.660674306436,1.87717595173266,666.660674306436,0.0280064889818319,,
665.880494838028,1.87719408004816,665.880494838028,0.0280431570074768,,
665.100315369622,1.8772122733483,665.100315369622,0.0280799253655703,,
664.320135901213,1.87723053194511,664.320135901213,0.0281167944813295,,
663.539956432805,1.8772488561525,663.539956432805,0.0281537647824343,,
662.759776964396,1.87726724628625,662.759776964396,0.028190836699032,,
661.979597495989,1.87728570266409,661.979597495989,0.0282280106637564,,
661.19941802758,1.87730422560564,661.19941802758,0.0282652871117628,,
660.419238559172,1.87732281543246,660.419238559172,0.0283026664807234,,
659.639059090762,1.87734147246807,659.639059090762,0.0283401492108609,,
658.858879622354,1.87736019703794,658.858879622354,0.0283777357449594,,
658.078700153949,1.87737898946954,658.078700153949,0.0284154265283936,,
657.298520685539,1.87739785009229,657.298520685539,0.0284532220091342,,
656.518341217132,1.87741677923767,656.518341217132,0.028491122637777,,
655.738161748722,1.87743577723914,655.738161748722,0.0285291288675593,,
654.957982280314,1.87745484443223,654.957982280314,0.0285672411543766,,
654.177802811906,1.87747398115448,654.177802811906,0.0286054599568171,,
653.397623343497,1.87749318774553,653.397623343497,0.0286437857361509,,
652.617443875089,1.8775124645471,652.617443875089,0.0286822189563796,,
651.837264406682,1.877531811903,651.837264406682,0.0287207600842552,,
651.057084938275,1.87755123015914,651.057084938275,0.0287594095892708,,
650.276905469864,1.87757071966358,650.276905469864,0.0287981679437217,,
649.496726001456,1.87759028076651,649.496726001456,0.0288370356226989,,
648.716546533049,1.87760991382028,648.716546533049,0.0288760131041105,,
647.936367064641,1.87762961917943,647.936367064641,0.0289151008687253,,
647.156187596233,1.87764939720068,647.156187596233,0.0289542994001657,,
646.376008127824,1.87766924824297,646.376008127824,0.0289936091849507,,
645.595828659418,1.87768917266743,645.595828659418,0.029033030712511,,
644.815649191007,1.87770917083749,644.815649191007,0.0290725644752042,,
644.035469722601,1.87772924311878,644.035469722601,0.0291122109683525,,
643.255290254192,1.87774938987924,643.255290254192,0.0291519706902411,,
642.475110785784,1.8777696114891,642.475110785784,0.0291918441421704,,
641.694931317376,1.87778990832089,641.694931317376,0.0292318318284539,,
640.914751848968,1.87781028074946,640.914751848968,0.029271934256454,,
640.134572380558,1.87783072915203,640.134572380558,0.0293121519366057,,
639.354392912149,1.87785125390815,639.354392912149,0.0293524853824361,,
638.574213443743,1.87787185539977,638.574213443743,0.0293929351105797,,
637.794033975335,1.87789253401123,637.794033975335,0.0294335016408275,,
637.013854506926,1.8779132901293,637.013854506926,0.0294741854961221,,
636.233675038517,1.87793412414317,636.233675038517,0.0295149872026059,,
635.45349557011,1.87795503644447,635.45349557011,0.0295559072896268,,
634.673316101701,1.87797602742733,634.673316101701,0.0295969462897662,,
633.893136633294,1.87799709748836,633.893136633294,0.0296381047388929,,
633.112957164886,1.87801824702666,633.112957164886,0.0296793831761339,,
