sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
625.311162480802,2.03601171742313,625.311162480802,0.0426062962705858,,
624.530983012396,2.03640371811155,624.530983012396,0.0425836466876227,,
623.750803543986,2.03679719043257,623.750803543986,0.042561156960084,,
622.970624075578,2.03719214177712,622.970624075578,0.0425388303263646,,
622.190444607172,2.03758857958189,622.190444607172,0.0425166700690149,,
621.410265138763,2.03798651132967,621.410265138763,0.0424946795153932,,
620.630085670354,2.03838594454964,620.630085670354,0.0424728620382311,,
619.849906201947,2.0387868868177,619.849906201947,0.0424512210562741,,
619.069726733537,2.03918934575686,619.069726733537,0.0424297600349076,,
618.28954726513,2.03959332903746,618.28954726513,0.0424084824867801,,
617.509367796723,2.03999884437763,617.509367796723,0.0423873919724472,,
616.729188328314,2.04040589954353,616.729188328314,0.0423664921010445,,
615.949008859906,2.04081450234972,615.949008859906,0.0423457865309289,,
615.168829391495,2.04122466065952,615.168829391495,0.0423252789703733,,
614.388649923087,2.04163638238532,614.388649923087,0.0423049731782153,,
613.60847045468,2.04204967548895,613.60847045468,0.0422848729645894,,
612.828290986273,2.04246454798201,612.828290986273,0.0422649821916074,,
612.048111517865,2.04288100792624,612.048111517865,0.0422453047740758,,
611.267932049455,2.04329906343384,611.267932049455,0.0422258446802228,,
610.487752581048,2.04371872266786,610.487752581048,0.0422066059324306,,
609.707573112641,2.04413999384255,609.707573112641,0.0421875926079778,,
608.927393644231,2.04456288522368,608.927393644231,0.0421688088398012,,
608.147214175824,2.04498740512897,608.147214175824,0.0421502588172626,,
607.367034707415,2.04541356192838,607.367034707415,0.0421319467869185,,
606.586855239008,2.04584136404454,606.586855239008,0.042113877053321,,
605.806675770598,2.04627081995307,605.806675770598,0.0420960539798316,,
605.026496302189,2.046701938183,605.026496302189,0.0420784819894016,,
604.246316833782,2.04713472731709,604.246316833782,0.0420611655654238,,
603.466137365375,2.04756919599225,603.466137365375,0.0420441092525764,,
602.685957896965,2.04800535289987,602.685957896965,0.0420273176576368,,
601.905778428557,2.04844320678628,601.905778428557,0.0420107954504042,,
601.125598960149,2.04888276645304,601.125598960149,0.0419945473645163,,
600.345419491741,2.04932404075738,600.345419491741,0.0419785781983803,,
599.565240023334,2.0497670386126,599.565240023334,0.0419628928160607,,
598.785060554926,2.05021176898841,598.785060554926,0.0419474961481953,,
598.004881086518,2.05065824091136,598.004881086518,0.0419323931929269,,
597.224701618109,2.05110646346523,597.224701618109,0.0419175890168504,,
596.444522149701,2.05155644579141,596.444522149701,0.0419030887559863,,
595.664342681292,2.05200819708931,595.664342681292,0.0418888976167053,,
594.884163212884,2.05246172661679,594.884163212884,0.0418750208767788,,
594.103983744477,2.0529170436905,594.103983744477,0.0418614638863423,,
593.323804276069,2.05337415768637,593.323804276069,0.0418482320689266,,
592.54362480766,2.05383307803992,592.54362480766,0.0418353309224845,,
591.763445339252,2.05429381424676,591.763445339252,0.0418227660204482,,
590.983265870843,2.05475637586297,590.983265870843,0.0418105430127919,,
590.203086402435,2.05522077250551,590.203086402435,0.0417986676271179,,
589.422906934028,2.05568701385262,589.422906934028,0.041787145669737,,
