Wavelength_nm,R_front,T_front,R_stack,R_total,d_BEMA_rear_nm,d_PVK_bulk_nm,d_C60_bulk_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
623.0,0.04193131469631514,0.9580686853036848,0.07449727037335246,0.11052630668751463,13.0,693.5,8.5,1.2418693517257662e-05,1.1470609381128427e-05
624.0,0.04193131469631514,0.9580686853036848,0.07437852857670786,0.11041663052284445,13.0,693.5,8.5,1.6237515151756865e-05,1.4997737317043458e-05
625.0,0.04193131469631514,0.9580686853036848,0.0742287458627993,0.11027828489801667,13.0,693.5,8.5,2.0542519904603873e-05,1.8973800894661608e-05
626.0,0.04193131469631514,0.9580686853036848,0.07410505656983304,0.11016404157020378,13.0,693.5,8.5,2.4816005106037542e-05,2.292070097047183e-05
627.0,0.04193131469631514,0.9580686853036848,0.07404484383907178,0.11010842762526375,13.0,693.5,8.5,2.8529460398288298e-05,2.6350406256758774e-05
628.0,0.04193131469631514,0.9580686853036848,0.07401377247737735,0.1100797294688798,13.0,693.5,8.5,3.210959616045672e-05,2.9657012532796623e-05
629.0,0.04193131469631514,0.9580686853036848,0.0739505163187601,0.11002130499596448,13.0,693.5,8.5,3.672030980149399e-05,3.3915365249784224e-05
630.0,0.04193131469631514,0.9580686853036848,0.07384175140219987,0.10992084858061195,13.0,693.5,8.5,4.25087437373739e-05,3.926127083224429e-05
631.0,0.04193131469631514,0.9580686853036848,0.07374275290970998,0.10982941333579634,13.0,693.5,8.5,4.7221151610085665e-05,4.36133005142364e-05
632.0,0.04193131469631514,0.9580686853036848,0.07369519607968776,0.10978549000442343,13.0,693.5,8.5,4.963128165076658e-05,4.583910067172681e-05
633.0,0.04193131469631514,0.9580686853036848,0.07369704552527105,0.10978719814298105,13.0,693.5,8.5,5.249485059434511e-05,4.8483874396348936e-05
634.0,0.04193131469631514,0.9580686853036848,0.07370377225234528,0.10979341091621997,13.0,693.5,8.5,5.750518838727736e-05,5.3111405965769465e-05
635.0,0.04193131469631514,0.9580686853036848,0.07369488916309438,0.10978520653784064,13.0,693.5,8.5,6.223238664147812e-05,5.747736016074867e-05
636.0,0.04193131469631514,0.9580686853036848,0.07366953032326282,0.10976178526943821,13.0,693.5,8.5,6.452896874961644e-05,5.9598333077101606e-05
637.0,0.04193131469631514,0.9580686853036848,0.07363462172734986,0.10972954398682037,13.0,693.5,8.5,6.598384751635433e-05,6.094186238107813e-05
638.0,0.04193131469631514,0.9580686853036848,0.0736267830020079,0.10972230421970587,13.0,693.5,8.5,6.827661846449395e-05,6.305938950086631e-05
639.0,0.04193131469631514,0.9580686853036848,0.07366898209599894,0.109761278930663,13.0,693.5,8.5,7.104773515693996e-05,6.561898183139736e-05
640.0,0.04193131469631514,0.9580686853036848,0.07372178057334379,0.10981004333343318,13.0,693.5,8.5,7.334053597668477e-05,6.773688419628443e-05
641.0,0.04193131469631514,0.9580686853036848,0.07373377191018778,0.1098211185007969,13.0,693.5,8.5,7.466091819867404e-05,6.895644711760185e-05
642.0,0.04193131469631514,0.9580686853036848,0.07372454011481538,0.10981259203773323,13.0,693.5,8.5,7.526980708567887e-05,6.951875805083496e-05
643.0,0.04193131469631514,0.9580686853036848,0.07374923776992831,0.10983540274492215,13.0,693.5,8.5,7.572927404221608e-05,6.994326303615128e-05
644.0,0.04193131469631514,0.9580686853036848,0.07377046135052676,0.10985500484137266,13.0,693.5,8.5,7.540853323395602e-05,6.964715335926186e-05
645.0,0.04193131469631514,0.9580686853036848,0.07369546079971902,0.10978573449848496,13.0,693.5,8.5,7.30403188516221e-05,6.745945693015232e-05
646.0,0.04193131469631514,0.9580686853036848,0.07352935636564455,0.10963232236624348,13.0,693.5,8.5,6.890044761995173e-05,6.363502672138144e-05
647.0,0.04193131469631514,0.9580686853036848,0.07336490021615277,0.10948043468237632,13.0,693.5,8.5,6.441873353767169e-05,5.949499653352952e-05
648.0,0.04193131469631514,0.9580686853036848,0.07321162910915208,0.10933887912236773,13.0,693.5,8.5,5.9973698517679086e-05,5.5389006454131806e-05
649.0,0.04193131469631514,0.9580686853036848,0.07299744239829707,0.109141067207254,13.0,693.5,8.5,5.462077804586907e-05,5.0444392696094575e-05
650.0,0.04193131469631514,0.9580686853036848,0.07274436788127545,0.1089073450923962,13.0,693.5,8.5,4.844112255254773e-05,4.4736302035511266e-05
651.0,0.04193131469631514,0.9580686853036848,0.07255319589058493,0.10873079516694749,13.0,693.5,8.5,4.27662637003251e-05,3.9494835779183e-05
652.0,0.04193131469631514,0.9580686853036848,0.07242921614116925,0.10861629970501185,13.0,693.5,8.5,3.810125983724766e-05,3.518632379474751e-05
653.0,0.04193131469631514,0.9580686853036848,0.07222693344777059,0.10842949393455548,13.0,693.5,8.5,3.271605451699022e-05,3.021260624318234e-05
654.0,0.04193131469631514,0.9580686853036848,0.07184249604179412,0.10807447911604148,13.0,693.5,8.5,2.5004002808914905e-05,2.308994525648811e-05
655.0,0.04193131469631514,0.9580686853036848,0.07133881654581233,0.10760936567210756,13.0,693.5,8.5,1.5807483756430374e-05,1.4596807365069298e-05
656.0,0.04193131469631514,0.9580686853036848,0.07083584871327854,0.10714492906364681,13.0,693.5,8.5,6.457063559242582e-06,5.962274834014902e-06
657.0,0.04193131469631514,0.9580686853036848,0.07036581085447399,0.10671091749891098,13.0,693.5,8.5,-3.051349837107642e-06,-2.8174222220095357e-06
658.0,0.04193131469631514,0.9580686853036848,0.06985621176571905,0.10624039628049277,13.0,693.5,8.5,-1.3019885960349753e-05,-1.2021223755029342e-05
659.0,0.04193131469631514,0.9580686853036848,0.06922076270627574,0.10565370396711728,13.0,693.5,8.5,-2.3367855628356193e-05,-2.1574331070819963e-05
660.0,0.04193131469631514,0.9580686853036848,0.06843802945785953,0.10493107138697655,13.0,693.5,8.5,-3.411319719337502e-05,-3.1492889444151295e-05
661.0,0.04193131469631514,0.9580686853036848,0.06763093097694951,0.10418599422610829,13.0,693.5,8.5,-4.4362284880486436e-05,-4.095196052621153e-05
662.0,0.04193131469631514,0.9580686853036848,0.06702746058262828,0.1036289304360504,13.0,693.5,8.5,-5.281500593472266e-05,-4.8752426645704006e-05
663.0,0.04193131469631514,0.9580686853036848,0.06655777861735812,0.10319538636889627,13.0,693.5,8.5,-6.111195215258158e-05,-5.640895557242065e-05
664.0,0.04193131469631514,0.9580686853036848,0.06574486723875066,0.10244506184113719,13.0,693.5,8.5,-7.268197682014366e-05,-6.708403152180797e-05
665.0,0.04193131469631514,0.9580686853036848,0.06444597168318823,0.1012462759893333,13.0,693.5,8.5,-8.628089597237376e-05,-7.962691340819561e-05
666.0,0.04193131469631514,0.9580686853036848,0.06324644161574602,0.10013931352348082,13.0,693.5,8.5,-9.696265968907325e-05,-8.947591418127787e-05
667.0,0.04193131469631514,0.9580686853036848,0.06250100883734715,0.09945146195912982,13.0,693.5,8.5,-0.00010436399506885685,-9.629976649377925e-05
668.0,0.04193131469631514,0.9580686853036848,0.061800505518293046,0.0988051085550331,13.0,693.5,8.5,-0.00011160870818995722,-0.0001029786448367015
669.0,0.04193131469631514,0.9580686853036848,0.0607803667065145,0.09786389602770157,13.0,693.5,8.5,-0.00011956269885209786,-0.0001103081739844275
670.0,0.04193131469631514,0.9580686853036848,0.05954522869784129,0.09672442643616605,13.0,693.5,8.5,-0.00012726266425081012,-0.00011739998417485686
671.0,0.04193131469631514,0.9580686853036848,0.058260308708969866,0.0955391563267958,13.0,693.5,8.5,-0.0001355119646324343,-0.0001249965152236021
672.0,0.04193131469631514,0.9580686853036848,0.05708958516491836,0.09445933780818769,13.0,693.5,8.5,-0.00014470535462583756,-0.00013346343277871597
673.0,0.04193131469631514,0.9580686853036848,0.0562249026053943,0.09366186485381948,13.0,693.5,8.5,-0.00015173003614980113,-0.0001399322479369164
674.0,0.04193131469631514,0.9580686853036848,0.055379396540311585,0.09288213390214492,13.0,693.5,8.5,-0.0001542343200521129,-0.00014223171671977342
675.0,0.04193131469631514,0.9580686853036848,0.05403162728024446,0.09163932727552734,13.0,693.5,8.5,-0.00015512829271153994,-0.00014303991970585073
676.0,0.04193131469631514,0.9580686853036848,0.05240380951387943,0.09013846967851094,13.0,693.5,8.5,-0.00015771856056287503,-0.00014540846077486236
677.0,0.04193131469631514,0.9580686853036848,0.05112015767748417,0.08895507990045734,13.0,693.5,8.5,-0.00016307974484332938,-0.0001503350130891562
678.0,0.04193131469631514,0.9580686853036848,0.05007261680977725,0.08798945379440369,13.0,693.5,8.5,-0.000169540262970648,-0.0001562769234884076
