case_key,case_id,family,anchor_id,reference_case_id,d_PVK_nm,d_BEMA_front_nm,d_BEMA_rear_nm,d_gap_front_nm,d_gap_rear_nm,front_rms_deltaR_500_650,transition_rms_deltaR_650_810,rear_rms_deltaR_810_1055,front_plus_transition_to_rear_ratio,front_to_rear_ratio,transition_to_rear_ratio,rear_best_shift_nm,rear_shift_explained_fraction,rear_aligned_rms_residual,rear_unaligned_rms_residual,rear_corr_before_shift,rear_corr_after_shift,rear_phase_slope_error,rear_dom_freq,rear_dom_freq_amplitude,rear_dom_freq_bandwidth,rear_spectral_centroid,rear_spectral_entropy,rear_sideband_energy_fraction,rear_second_peak_to_first_peak_ratio,wavelet_energy_front,wavelet_energy_transition,wavelet_energy_rear,wavelet_entropy_front,wavelet_entropy_transition,wavelet_entropy_rear,transition_peak_scale,rear_peak_scale,sim_to_thickness_template,ncc_to_thickness_template,sim_to_front_roughness_template,ncc_to_front_roughness_template,sim_to_rear_roughness_template,ncc_to_rear_roughness_template,sim_to_front_gap_template,ncc_to_front_gap_template,sim_to_rear_gap_template,ncc_to_rear_gap_template
D1_0121|rear_gap_on_background|anchor_05_front15|D1_0005,D1_0121,rear_gap_on_background,anchor_05_front15,D1_0005,700.0,15.0,20.0,0.0,2.0,5.1268924479174404e-05,0.003244832322469827,0.0043935938548557195,0.750206176500864,0.011669017704609388,0.7385371587962546,-2.0,0.6892427774288785,0.0013653410234405116,0.004393593854855723,0.9988032188459997,0.9999228065955335,0.0,3495.614754098361,3.2495173571867375e-06,3495.614754098361,3633.3496909394244,0.034641133774267356,0.0025485333120243803,0.0,0.0015497325949600622,0.6838571269517364,0.32352034776539107,0.2593783089894742,0.573821951469694,0.4311442368476703,64.0,64.0,-0.11034238542572576,0.5815708222815014,-0.15320107594422464,0.6371382827157014,-0.881966270803856,0.708934551435857,0.46042634311808983,0.5784792409952162,0.9701251077163258,0.987545370381829
D1_0122|rear_gap_on_background|anchor_05_front15|D1_0005,D1_0122,rear_gap_on_background,anchor_05_front15,D1_0005,700.0,15.0,20.0,0.0,3.0,7.64422886715548e-05,0.004790745934578269,0.006572012206819549,0.7405933023373438,0.01163148914912746,0.7289618131882163,-2.0,0.724928298198847,0.0018077745819878059,0.006572012206819553,0.9973273190688899,0.9998980930508724,0.0,3495.614754098361,1.2978557037517031e-10,3495.614754098361,3633.349690939419,0.0346411337742658,0.0025485333120242736,0.0,0.001541343902890537,0.6837226821996496,0.3236613160391478,0.2581369981153447,0.5706704264799376,0.42962699372573004,64.0,64.0,-0.09418293354510278,0.5813534548657746,-0.1384708155008179,0.6352789776392922,-0.8813168717620574,0.7092349960487458,0.46574445253849694,0.5819790671990434,0.973861932226055,0.988920126052634
D1_0123|rear_gap_on_background|anchor_05_front15|D1_0005,D1_0123,rear_gap_on_background,anchor_05_front15,D1_0005,700.0,15.0,20.0,0.0,5.0,0.00012591292517448127,0.007731419929944801,0.01088804725871646,0.7216475708101902,0.011564325740199308,0.7100832450699908,-4.0,0.7831644436918768,0.002360915784452919,0.01088804725871646,0.9926904173443538,0.9999320618697638,0.0,3517.809917355373,3.816859498344517e-06,3517.809917355373,3656.4715368864286,0.034710804426169584,0.002549325777080911,0.0,0.0015290988516147108,0.6833250126562255,0.3240656438638716,0.25578510111928554,0.5645446457739987,0.42660535831588237,64.0,64.0,-0.0625726966724525,0.5808163226519848,-0.10950146143392164,0.6334343080856354,-0.8793151203634585,0.7099547559963395,0.4756998422706203,0.5885541237919395,0.9804525498866852,0.991750239560661
D1_0124|rear_gap_on_background|anchor_05_front15|D1_0005,D1_0124,rear_gap_on_background,anchor_05_front15,D1_0005,700.0,15.0,20.0,0.0,10.0,0.00024478533490542324,0.014230552833600094,0.021404981547818214,0.6762602498006345,0.011435904971867352,0.6648243448287671,-8.0,0.7802937968603385,0.004702807224145655,0.021404981547818214,0.9719750181265221,0.9997393413193322,1.0783246052890585e-12,3563.319327731092,1.918731674157519e-05,3563.319327731092,3703.883108786954,0.03485288525872743,0.0025509496240173363,0.0,0.001520247944705266,0.6818152947145085,0.3255598674973053,0.2506452229585181,0.5502473851617021,0.4192423746263615,64.0,64.0,0.012030111402010199,0.57948909184846,-0.04029154801383214,0.6421842537463949,-0.8707878456360948,0.7118062668479005,0.49693329010582915,0.602752599786121,0.9922094081251441,0.9965522418437812
D1_0125|rear_gap_on_background|anchor_05_front15|D1_0005,D1_0125,rear_gap_on_background,anchor_05_front15,D1_0005,700.0,15.0,20.0,0.0,15.0,0.0003572289058494523,0.019600252706045346,0.03146618841587266,0.6342516401455073,0.011352786080351994,0.6228988540651553,-11.0,0.7767600393879006,0.007024510662572314,0.03146618841587267,0.9398669183496046,0.9994457637729693,0.0,3598.468085106382,2.5544249766867444e-05,3598.468085106382,3740.5028898401392,0.03499323233345196,0.002552202828756383,0.0,0.0015350328359795043,0.6799332779773115,0.32738910509344255,0.24647368896497507,0.5373436153002021,0.41232392593127365,64.0,64.0,0.08000650591559426,0.5856330796993814,0.023853130919118778,0.6566573640972946,-0.8583517532368805,0.7137057467815539,0.5136238219496425,0.6141906624297426,0.9981468835774389,0.9989035267078831
D1_0006|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0006,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_0133|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0133,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,0.5,1.195788948872329e-05,0.0007358645319585497,0.0011025157713340247,0.6782872779610408,0.010846003113637507,0.6674412748474033,0.0,0.0,0.001102515771334025,0.001102515771334025,0.9999267957082157,0.9999267957082157,0.0,3473.7804878048787,9.173591441095227e-07,3473.7804878048787,3610.6044565340235,0.03457234973346086,0.0025477534087340273,0.0,0.0014532089724009652,0.6815603668889038,0.32580960481280946,0.25395208309474854,0.5574783934476442,0.4193768897757869,64.0,64.0,0.003550666258530129,0.5872224335070881,-0.04483702913426437,0.6445237959842619,-0.8743466787063191,0.7160651161699049,0.4948242013154092,0.6047575267667847,0.9912837249418538,0.9958843436150236
D1_0134|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0134,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,1.0,2.3844467363967735e-05,0.0014593469336539725,0.002201710238454344,0.6736542234818229,0.010829975238116326,0.6628242482437067,-1.0,0.6492553916023369,0.0007722379953917941,0.002201710238454343,0.9997082934198748,0.9999709910217214,0.0,3484.65306122449,1.1348754238516756e-06,3484.65306122449,3621.930574739023,0.0346360950857661,0.002548141808867058,0.0,0.0014508155116595533,0.6812930347239039,0.326079253331041,0.25337931052753665,0.555929392962016,0.41868063198595884,64.0,64.0,0.011300081895264115,0.5870203413554111,-0.03762191010855507,0.6458863187863422,-0.8732114266642016,0.7162043339169382,0.4969422891336885,0.6061485241228216,0.9922522700235965,0.9962731361331901
D1_0135|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0135,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,2.0,4.740703854871259e-05,0.0028694462473403378,0.004389691386769886,0.6644779846437883,0.010799629033510855,0.6536783556102774,-2.0,0.6450072118208865,0.0015583087846352801,0.004389691386769884,0.9988422012611962,0.9998815835703083,0.0,3495.614754098361,4.534644828817257e-06,3495.614754098361,3633.3496909394216,0.03464113377426703,0.0025485333120243447,0.0,0.0014469683788498966,0.6807362846773439,0.3266391585889245,0.252268612406094,0.5528776379464728,0.4173019213612725,64.0,64.0,0.026589903232722988,0.5868529575410838,-0.023348688560563012,0.6487015565566554,-0.8707995051004629,0.7164625913556366,0.5010197963938733,0.6087840625798779,0.9939917379076334,0.9968542947588215
D1_0136|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0136,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,3.0,7.069390534117633e-05,0.004230923658652544,0.0065630755055023715,0.6554271027946147,0.010771460008635853,0.6446556427859788,-2.0,0.7480604084312733,0.0016534985622909824,0.006563075505502373,0.9974156868736809,0.999932275337609,0.0,3495.614754098361,1.4015785964273834e-07,3495.614754098361,3633.349690939426,0.03464113377426724,0.0025485333120243737,0.0,0.0014442994072184172,0.6801538218813554,0.32722289292009304,0.2512035916273057,0.5498869823942442,0.41594271685465645,64.0,64.0,0.04159787250277487,0.5865811014884122,-0.009289403195960187,0.651645064175543,-0.8682095135172853,0.7168675575327601,0.5048919726994288,0.6114933247095993,0.9954761144321509,0.9975212736561866
D1_0137|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0137,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,5.0,0.00011646176826341364,0.006810990206374223,0.010862752490144303,0.6377252893244933,0.010721202417994754,0.6270040869064986,-4.0,0.7786965642721889,0.002403964447529769,0.0108627524901443,0.9929399403070962,0.9998978849060287,0.0,3517.809917355373,6.9693773343314625e-06,3517.809917355373,3656.4715368864304,0.03471080442616955,0.00254932577708091,0.0,0.0014421732274619284,0.6789277033594815,0.3284462840317492,0.24920628457055655,0.5440859942500872,0.4132866385555989,64.0,64.0,0.07075744591737207,0.5861061361610402,0.018169293641994662,0.6579243861785253,-0.8625436860707956,0.7175023233521155,0.51205004738986,0.6164775018222051,0.9977196151738753,0.998668699121208
D1_0138|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0138,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,10.0,0.0002263756202946857,0.012470574909466771,0.021302847277787185,0.5960212906844977,0.010626542890852488,0.5853947477936452,-7.0,0.7754148744927303,0.004784302629544035,0.02130284727778719,0.9730170754575523,0.9996544767330552,0.0,3551.799163179916,1.0583167401637896e-05,3551.799163179916,3691.8811713057135,0.03484756229650633,0.0025505386987328886,0.0,0.0014525249838703393,0.6756527167484982,0.33168750329045804,0.24492937685489238,0.5305959544289303,0.4070481342377131,64.0,64.0,0.13862328867829077,0.6043318118160156,0.08283681573703731,0.6739302179141018,-0.8460609970590505,0.719202526783668,0.5268623127774537,0.626716637663604,0.9995508440347547,0.9995404450553229
D1_0139|rear_gap_on_background|anchor_06_rear10|D1_0006,D1_0139,rear_gap_on_background,anchor_06_rear10,D1_0006,700.0,10.0,10.0,0.0,15.0,0.0003301749651027372,0.01711054169357315,0.03124170738935595,0.5582510725587917,0.010568403352219724,0.5476826692065719,-11.0,0.7799232922035377,0.006875572108189865,0.03124170738935595,0.9422964582435975,0.9993734072204128,0.0,3598.468085106382,4.7895993941885903e-05,3598.468085106382,3740.502889840138,0.03499323233345187,0.002552202828756374,0.0,0.0014802905975251023,0.6723012811758757,0.33497328980886243,0.24154256394472057,0.5184591086618627,0.40146162360730936,64.0,64.0,0.1994314220303023,0.6224661538773114,0.14174466857230805,0.6891754637568108,-0.8272208459550873,0.7210682860833328,0.5379454674593618,0.6344070461115691,0.99689363391077,0.9985404288658153
D1_0007|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0007,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_0147|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0147,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,0.5,1.4816952488647972e-05,0.0007882048843853879,0.001167575660778305,0.6877685651127243,0.012690357452955985,0.6750782076597683,0.0,0.0,0.0011675756607783063,0.0011675756607783063,0.9999173573511746,0.9999173573511746,0.0,3473.7804878048787,9.873758877818749e-07,3473.7804878048787,3610.6044565340244,0.03457234973346075,0.0025477534087340174,0.0,0.0017012131088391365,0.6931869256256121,0.313847868422206,0.2588301520488419,0.5657488881273107,0.42488298969442945,64.0,64.0,-0.02124721302848733,0.5884922790934024,-0.06769394255342528,0.6263962339435196,-0.8668328856101787,0.7200924994096445,0.5006182926301647,0.6053036093419978,0.9876152092836064,0.9943135364293184
D1_0148|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0148,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,1.0,2.957359439560992e-05,0.0015638633656099479,0.0023327874980283133,0.6830613424293215,0.012677363206295348,0.6703839792230262,-1.0,0.7221515654764942,0.0006481613544031729,0.0023327874980283137,0.999670401107387,0.9999824728057307,0.0,3484.65306122449,8.536584162695316e-07,3484.65306122449,3621.9305747390245,0.03463609508576615,0.002548141808867058,0.0,0.001698421563297705,0.6929390642931911,0.3140986908316875,0.2582244446597527,0.5640310487640413,0.4240859183642323,64.0,64.0,-0.012759861927945409,0.5884031600527225,-0.05987033008160436,0.627796072931036,-0.8658342885734719,0.7201452225728924,0.5030230518613451,0.6069144248540728,0.9888716688931801,0.9949627501752195
D1_0149|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0149,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,2.0,5.890796970609864e-05,0.0030775667771809046,0.004655561507985634,0.6737049315119222,0.012653247004696305,0.661051684507226,-2.0,0.7190730027161564,0.0013078729151086474,0.004655561507985634,0.9986896033012608,0.9999283852568654,0.0,3495.614754098361,3.4170801209478673e-06,3495.614754098361,3633.3496909394253,0.03464113377426736,0.002548533312024382,0.0,0.0016940972120992083,0.6924127843609248,0.31462899843065417,0.25704701559626103,0.5606410692299342,0.42249870080918606,64.0,64.0,0.0040212708971046,0.588081834307036,-0.044357466999119556,0.6308447605207242,-0.8636550607660983,0.7204255984375187,0.5076534306031131,0.6099683510088183,0.9911539817819944,0.9960280878489329
D1_0150|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0150,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,3.0,8.800620287942594e-05,0.00454125257553506,0.006967215865560866,0.6644345270392776,0.012631473543749801,0.6518030534955279,-2.0,0.7245721473331497,0.0019189653049178396,0.006967215865560862,0.9970702807829074,0.9998680487480203,0.0,3495.614754098361,4.894099036632745e-10,3495.614754098361,3633.349690939424,0.034641133774266926,0.002548533312024402,0.0,0.0016913524692067944,0.6918507134218294,0.31519267821844116,0.2559147641019964,0.5573121156870495,0.4209229119109386,64.0,64.0,0.02053633235908326,0.5877241795235235,-0.02903253107196935,0.6342335281769494,-0.8612447415857455,0.7206550944763424,0.512050862675078,0.612806083777478,0.993136851555494,0.9967924278212212
D1_0151|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0151,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,5.0,0.00014549979392032038,0.007319842613937816,0.011552844005023004,0.6461908777277974,0.012594283611642228,0.6335965941161551,-4.0,0.7976396164405384,0.0023378379440590832,0.01155284400502301,0.9919712246694882,0.9999143561068572,0.0,3517.809917355373,4.0790484776992475e-06,3517.809917355373,3656.4715368864313,0.03471080442616968,0.002549325777080927,0.0,0.001690176385770509,0.6906405019794358,0.31639932253321246,0.2537841401646326,0.5508371943045135,0.4178137773686197,64.0,64.0,0.05273594496075847,0.5870531282796358,0.0010163627311292507,0.6415312498273991,-0.8557855140941503,0.7211796660828904,0.5201759292638204,0.6185164515434246,0.9962436527398937,0.9980961211003656
D1_0152|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0152,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,10.0,0.0002850988166178524,0.013426459305590145,0.022749790677274635,0.6027113970725381,0.012531931421357874,0.5901794656511802,-8.0,0.7972152647778611,0.004613310278850221,0.022749790677274635,0.9691030054242276,0.9996956158299858,0.0,3563.319327731092,2.095085146498776e-05,3563.319327731092,3703.883108786953,0.034852885258727345,0.002550949624017324,0.0,0.0017083539386847605,0.6873124360195841,0.319683589497601,0.24920214946693517,0.5357059832598897,0.4103600708858234,64.0,64.0,0.12813983654517538,0.5943077548205775,0.07230580023125542,0.6606151156212292,-0.8390162553574242,0.7225556947813846,0.536926767394772,0.6299825834708871,0.9994683453500999,0.9995496175550637
D1_0153|rear_gap_on_background|anchor_07_rear30|D1_0007,D1_0153,rear_gap_on_background,anchor_07_rear30,D1_0007,700.0,10.0,30.0,0.0,15.0,0.00041855534505874143,0.018426093559366565,0.03347667448149217,0.562918784386535,0.01250289497214375,0.5504158894143911,-12.0,0.7940230518265272,0.006895423244694529,0.033476674481492164,0.933571791252842,0.9993292788526782,0.0,3610.384615384615,5.628049831716454e-05,3610.384615384615,3752.918520660567,0.034998758017322176,0.002552627514663478,0.0,0.0017501542820782627,0.6838601452550058,0.32305045336559435,0.2455750264870841,0.5220361602656322,0.4035031125813164,64.0,64.0,0.196054061653905,0.6156395448965032,0.13770625078842827,0.6790473931383141,-0.8189516160162364,0.7239669206578772,0.5493161013426839,0.6384594361559851,0.9971943988320977,0.9985835843565214
D1_0001|rear_roughness_nuisance|anchor_01_nominal|D1_0001,D1_0001,rear_roughness_nuisance,anchor_01_nominal,D1_0001,700.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_0006|rear_roughness_nuisance|anchor_01_nominal|D1_0001,D1_0006,rear_roughness_nuisance,anchor_01_nominal,D1_0001,700.0,10.0,10.0,0.0,0.0,2.9360651816112725e-05,0.001018332240121754,0.0007352478265915937,1.4249520420817592,0.03993300048532018,1.385019041596439,0.0,0.0,0.0007352478265915953,0.0007352478265915953,0.9999702494981589,0.9999702494981589,0.0,3473.7804878048787,1.4930434739444485e-06,3473.7804878048787,3610.604456534023,0.03457234973346086,0.002547753408734019,0.0,0.00540804786105719,0.6447939007385227,0.35945925699533005,0.2897386019523356,0.49458207689510225,0.4298354214608758,64.0,64.0,-0.07830103292708387,0.6310357980448419,-0.15393278345389277,0.6974740527658095,-0.9959428154337776,0.526220909982881,0.285767373861141,0.41185127481821865,0.8083281387680916,0.8092563607322131
D1_0007|rear_roughness_nuisance|anchor_01_nominal|D1_0001,D1_0007,rear_roughness_nuisance,anchor_01_nominal,D1_0001,700.0,10.0,30.0,0.0,0.0,4.1815680081262686e-05,0.001498798388193494,0.001088451721743885,1.4154179165672418,0.03841757906750962,1.377000337499732,0.0,0.0,0.0010884517217438878,0.0010884517217438878,0.9999343772956168,0.9999343772956168,0.0,3473.7804878048787,3.164116760115265e-06,3473.7804878048787,3610.6044565340226,0.03457234973346079,0.0025477534087340217,0.0,0.005164763748873626,0.648422168746961,0.3560406818986804,0.2872894931782998,0.5030109465462032,0.43101797014506715,64.0,64.0,0.09065181915015709,0.7224497994057061,0.16359460873910753,0.600290923880426,0.9981401522680934,0.9979740595442333,-0.29484254386312414,0.742943686114029,-0.8197239237840586,0.7235819544793998
D1_0001|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0001,thickness_nuisance,anchor_01_nominal,D1_0001,700.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1_0002|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0002,thickness_nuisance,anchor_01_nominal,D1_0001,690.0,10.0,20.0,0.0,0.0,0.00044884870632574047,0.02313411281680819,0.026905491122909707,0.8765110963930078,0.0166824201154816,0.8598286762775263,10.0,0.8350952909727881,0.004436842184857658,0.026905491122909707,0.9545987013568673,0.9998676497837844,1.5853306144822824e-12,3665.6779661016953,3.6791377563765594e-08,3665.6779661016953,3810.3366701317495,0.0349253368728617,0.0025517816469680385,0.0,0.00250907471457351,0.6938074866915673,0.31245930039855174,0.2789581547385894,0.6039322266354883,0.44222719167194924,64.0,64.0,0.2332041536324614,0.757467577545449,0.2629013262543414,0.6654567690555746,0.892980293793384,0.8940137501737941,-0.42384834984842823,0.5720228889630353,-0.9314742015368442,0.6668928459870654
D1_0003|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0003,thickness_nuisance,anchor_01_nominal,D1_0001,710.0,10.0,20.0,0.0,0.0,0.000519354105261316,0.017994465703288408,0.029168371270621656,0.6347224408514307,0.017805385855891406,0.6169170549955393,-10.0,0.8494655678340421,0.004390844206428871,0.02916837127062166,0.948153773586566,0.9998223862008071,0.0,3586.652542372882,8.208486812754276e-06,3586.652542372882,3728.1926649323977,0.03492533687286107,0.002551781646967973,0.0,0.0023573035053405917,0.6839262865755509,0.3224865233587202,0.25589235534333593,0.5099346485717254,0.40158066434219575,64.0,64.0,0.20751960932693897,0.6405575305131578,0.1368656932370373,0.6970948185774187,-0.8453161131932465,0.7104083244235782,0.548870718698949,0.6309071650754937,0.9926148220969151,0.9942067085508308
D1_0008|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0008,thickness_nuisance,anchor_01_nominal,D1_0001,675.0,10.0,20.0,0.0,0.0,0.0011241511597915802,0.062043201325415055,0.06285736440081537,1.0049316112335638,0.017884159962917538,0.9870474512706462,26.0,0.8195229651901625,0.01134431074302059,0.06285736440081537,0.7367448319534748,0.9992909540381774,0.0,4009.0000000000014,3.5389377964469614e-05,4009.0000000000014,4167.748290460559,0.03554183291302912,0.0025589669950393562,0.0,0.004702010374441016,0.6374011210043982,0.366361683505429,0.297608914320391,0.6701270083874806,0.45329091280892053,64.0,64.0,0.5177879780555495,0.7794340173412395,0.5042543826625314,0.6927703960542112,0.8004164202909286,0.8744959276882505,-0.2628684768544796,0.6079869144088663,-0.7795255583862604,0.7009935913351749
D1_0009|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0009,thickness_nuisance,anchor_01_nominal,D1_0001,676.0,10.0,20.0,0.0,0.0,0.0010735508420779824,0.05943750564304827,0.06060870474459631,0.9983888740094093,0.017712816114482253,0.9806760578949271,25.0,0.8202538215713597,0.010894183057350982,0.0606087047445963,0.7565092464579437,0.999343937857607,0.0,3986.0859728506794,3.0420749127236853e-05,3986.0859728506794,4143.89099524152,0.035535501355172555,0.002558488294462895,0.0,0.004428899864186978,0.6446769630354362,0.3593998145747252,0.2969212134712704,0.666678984070869,0.4532831985033346,64.0,64.0,0.5019299381565039,0.7782744026088709,0.4910009181816193,0.691052427134321,0.8094595790192128,0.8756304627217083,-0.2746041288453431,0.6061267043211814,-0.791520436113995,0.6995308377918714
D1_0010|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0010,thickness_nuisance,anchor_01_nominal,D1_0001,677.0,10.0,20.0,0.0,0.0,0.0010240770777683505,0.056820358384823244,0.05833988413931632,0.9915075478116895,0.01755363578238933,0.9739539120293,24.0,0.8209952050410296,0.010443118998288406,0.05833988413931632,0.7755308672858799,0.9993943849231913,0.0,3963.37837837838,2.5631658985117663e-05,3963.37837837838,4120.249039912299,0.03546095384968494,0.002558013784189482,0.0,0.004180078476844176,0.6513636023968004,0.352997367731272,0.2961209681868576,0.6629485093129707,0.45318141508839593,64.0,64.0,0.48556285050706205,0.7769229442051311,0.47731239986978236,0.6892805705500384,0.818169306536985,0.8769281500051481,-0.2862713330431071,0.6042508212366094,-0.8033339686519764,0.6979411960880425
D1_0011|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0011,thickness_nuisance,anchor_01_nominal,D1_0001,678.0,10.0,20.0,0.0,0.0,0.0009756849059866201,0.05419535590212034,0.05605075391723897,0.9843050619723879,0.01740716828585848,0.9668978936865292,23.0,0.8217451236462522,0.009991320209051779,0.05605075391723898,0.7938095715133862,0.9994419742315297,0.0,3940.8744394618857,2.108854911094803e-05,3940.8744394618857,4096.819522010812,0.03545474753768687,0.0025575434095591342,0.0,0.003954240279950968,0.6574639408228,0.3471536936310374,0.2952138062021697,0.6589909202725565,0.45297715077553596,64.0,64.0,0.4686954243277342,0.7757109679818532,0.46319038472990687,0.6875380324561627,0.8265244797335276,0.8784985346092556,-0.29785152169323015,0.6021501321188647,-0.8149447771677569,0.6961673081080353
D1_0012|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0012,thickness_nuisance,anchor_01_nominal,D1_0001,679.0,10.0,20.0,0.0,0.0,0.0009283164159243642,0.05156584344543431,0.053741136433244796,0.9767966095500218,0.017273851606719997,0.9595227579433019,22.0,0.822499347303455,0.009539086793555028,0.0537411364332448,0.8113450655380899,0.9994863645176079,0.0,3918.5714285714275,1.6856950118891172e-05,3918.5714285714275,4073.5995910035062,0.0353812178365186,0.002557077116856987,0.0,0.003749903336982491,0.6629916517964722,0.34185741018997234,0.2942063035282904,0.6548505687136909,0.4526649851028963,64.0,64.0,0.451338673469341,0.7743414934544939,0.44863836882217345,0.6857753448076808,0.8345048598850426,0.8798806756764974,-0.3093262188908606,0.6000076703387921,-0.8263317885510836,0.6943244517876566
D1_0013|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0013,thickness_nuisance,anchor_01_nominal,D1_0001,680.0,10.0,20.0,0.0,0.0,0.0008819016439906378,0.04893494035839836,0.05141082459938815,0.9689951948948486,0.017154006979322668,0.951841187915526,20.0,0.8232609649481831,0.00908629953091407,0.05141082459938815,0.8281367759187631,0.9994024223903476,0.0,3874.5575221238923,1.67899497655905e-05,3874.5575221238923,4027.777340271193,0.035302597546243715,0.002556156566976054,0.0,0.0035655064282694754,0.6679680041916147,0.3370894889181351,0.2931058808283976,0.6505631051715791,0.452241950305618,64.0,64.0,0.43350581988855863,0.7730514403916962,0.43366173698784355,0.6839958709265974,0.8420912379642131,0.881599384990212,-0.32067721627775403,0.5977248251828386,-0.8374743919864378,0.692269046699556
D1_0014|thickness_nuisance|anchor_01_nominal|D1_0001,D1_0014,thickness_nuisance,anchor_01_nominal,D1_0001,681.0,10.0,20.0,0.0,0.0,0.0008363596692271234,0.04630556869183052,0.0490595820085321,0.96091174101033,0.017047835203358837,0.9438639058069711,19.0,0.824315561821438,0.008619005102444056,0.0490595820085321,0.8441837394051018,0.9994691791609955,0.0,3852.841409691631,1.3469269723264253e-05,3852.841409691631,4005.169568867255,0.03529663109947147,0.0025557022069086026,0.0,0.0033994796166347016,0.6724193023464866,0.3328257552161262,0.29192068109854613,0.6461573006491687,0.4517070479402804,64.0,64.0,0.415212175841831,0.7716509795162132,0.4182676936946685,0.6822292244520304,0.8492655583115429,0.8831174805627307,-0.3318867364260339,0.5953523413614845,-0.8483525769264803,0.6901965240454933
