Wavelength_nm,Absolute_Reflectance_Measured,Absolute_Reflectance_Theory,Absolute_Reflectance_Physical,Residual,Front_Scatter_Factor,Rear_ZScore_Measured,Rear_ZScore_Theory,window_label
557.329495328681,0.0259008940019653,0.021272582409324073,0.0929450885153591,-0.004628311592641227,0.3104536830258533,,,front
557.7519254531144,0.0259591345429471,0.021313965890204505,0.09282229760456237,-0.004645168652742594,0.3110040380126939,,,front
558.1743448445511,0.0259069508878852,0.021354758491331206,0.0926935221178602,-0.0045521923965539945,0.31155410228103114,,,front
558.5967534976924,0.0258697172646078,0.02139479072741777,0.0925569478405073,-0.004474926537190033,0.3121038747230351,,,front
559.0191514072427,0.0257759772105945,0.021434599554306003,0.0924185984802553,-0.004341377656288496,0.3126533542381424,,,front
559.4415385679058,0.0257496839185762,0.0214736413568137,0.09227250568982072,-0.004276042561762502,0.31320253973302276,,,front
559.863914974385,0.0257777511243342,0.021512485266662565,0.09212500427708199,-0.004265265857671636,0.31375143012155277,,,front
560.2862806213858,0.0257700496549621,0.02155078806605482,0.09197235674019243,-0.0042192615889072825,0.3143000243247914,,,front
560.7086355036138,0.0257588511385844,0.021588723719943866,0.09181651766685874,-0.004170127418640535,0.3148483212709504,,,front
561.1309796157743,0.0257405561321146,0.02162643199670677,0.09165904306251683,-0.0041141241354078276,0.3153963198953657,,,front
561.5533129525737,0.0256247380988864,0.02166388206591975,0.09149961985072923,-0.003960856032966649,0.31594401914047243,,,front
561.9756355087193,0.0256883828866763,0.021701117865089433,0.09133874627547751,-0.003987265021586868,0.31649141795577745,,,front
562.3979472789182,0.0255937092229103,0.021738456619776584,0.0911798532850387,-0.0038552526031337166,0.317038515297831,,,front
562.820248257879,0.0256343116661141,0.021775597597961785,0.0910197007717625,-0.0038587140681523163,0.31758531013020125,,,front
563.2425384403093,0.0255900095117566,0.021812813889448855,0.09086122279218269,-0.003777195622307744,0.318131801423444,,,front
563.664817820919,0.0254967249365837,0.02185003160203268,0.09070361935498215,-0.0036466933345510218,0.31867798815508025,,,front
564.0870863944172,0.0254719587078113,0.02188748867507262,0.09054940981437545,-0.003584470032738679,0.31922386930956526,,,front
564.509344155514,0.0254861888679433,0.021926492201439822,0.09041238434767895,-0.0035596966665034785,0.31976944387826356,,,front
564.9315910989204,0.0254715486189892,0.021965295204240454,0.09027396219617757,-0.0035062534147487466,0.3203147108594222,,,front
565.3538272193476,0.0254218763520742,0.02200671764909161,0.09016377727329696,-0.0034151587029825903,0.3208596692581424,,,front
565.7760525115069,0.0253369181319925,0.02204851717436617,0.09005807644412683,-0.0032884009576263293,0.32140431808635384,,,front
