family,Wavelength_nm,mean_deltaR_total,std_deltaR_total
front_gap_on_background,625.0,-0.00035248992716115167,0.00022222220752585943
front_gap_on_background,626.0,-0.0002466699251477687,0.0001837775269369058
front_gap_on_background,627.0,-0.00014261575783919829,0.00019421854936868267
front_gap_on_background,628.0,-4.014961764266191e-05,0.0002456168417680351
front_gap_on_background,629.0,6.0843707857376576e-05,0.0003175015701708306
front_gap_on_background,630.0,0.0001618919165342118,0.00039925830579310437
front_gap_on_background,631.0,0.0002641678961557363,0.00048700485892322527
front_gap_on_background,632.0,0.0003662061559535361,0.0005773462941732008
front_gap_on_background,633.0,0.0004649584629307835,0.0006664646411598942
front_gap_on_background,634.0,0.0005604058008352391,0.0007536725986077726
front_gap_on_background,635.0,0.0006554887114423277,0.0008412394861497636
front_gap_on_background,636.0,0.0007514470306797938,0.0009300973359041303
front_gap_on_background,637.0,0.0008466051175388327,0.001018631833420173
front_gap_on_background,638.0,0.0009393432882187801,0.001105290711985786
front_gap_on_background,639.0,0.0010304681186885827,0.0011907179382948624
front_gap_on_background,640.0,0.001121002187841727,0.0012758018689722895
front_gap_on_background,641.0,0.001210285976405925,0.0013599574376045164
front_gap_on_background,642.0,0.0012977685997443203,0.001442665167951763
front_gap_on_background,643.0,0.0013849468657318351,0.0015252005548140675
front_gap_on_background,644.0,0.0014731287224303818,0.0016087276528488344
front_gap_on_background,645.0,0.0015601702776201858,0.0016913996220143885
front_gap_on_background,646.0,0.0016434093758842694,0.0017708576806736989
front_gap_on_background,647.0,0.0017243185979858306,0.0018483362177636874
front_gap_on_background,648.0,0.001806524907427267,0.0019270149568916025
front_gap_on_background,649.0,0.0018896441684152063,0.002006588833597431
front_gap_on_background,650.0,0.001970106452350077,0.002083900626391216
front_gap_on_background,651.0,0.0020475173544974978,0.0021585442503736195
front_gap_on_background,652.0,0.0021252676077012722,0.0022334871110066164
front_gap_on_background,653.0,0.002204529809269655,0.0023098291914265693
front_gap_on_background,654.0,0.0022832346614119017,0.0023858047039018453
front_gap_on_background,655.0,0.002360148533556502,0.002460286931804218
front_gap_on_background,656.0,0.002434330150475067,0.0025323893204446802
front_gap_on_background,657.0,0.0025048768443110257,0.0026013167930093463
front_gap_on_background,658.0,0.002573926418802908,0.0026689579555670886
front_gap_on_background,659.0,0.0026442709280605934,0.0027377517587648436
front_gap_on_background,660.0,0.002715460022960098,0.0028072848506937296
front_gap_on_background,661.0,0.0027862848124482953,0.0028764554310395673
front_gap_on_background,662.0,0.002855660011289359,0.0029442881651334527
front_gap_on_background,663.0,0.0029210013060666324,0.0030085875732488803
front_gap_on_background,664.0,0.002981544648913267,0.003068728463890845
front_gap_on_background,665.0,0.0030415155919970207,0.0031282799328560054
front_gap_on_background,666.0,0.003104848266182191,0.0031906041434035964
front_gap_on_background,667.0,0.00316940559375038,0.0032539578126758164
front_gap_on_background,668.0,0.0032320879937043083,0.00331563786567493
front_gap_on_background,669.0,0.003293544227590249,0.0033760777513843114
front_gap_on_background,670.0,0.0033542866574028233,0.0034356873762159445
front_gap_on_background,671.0,0.0034100646522764637,0.003490843381475279
front_gap_on_background,672.0,0.0034593406367299994,0.003540318440008501
front_gap_on_background,673.0,0.003511936019410603,0.00359272314038066
front_gap_on_background,674.0,0.0035754385204089002,0.0036544059333935585
front_gap_on_background,675.0,0.003639765122867785,0.0037162286421827642
front_gap_on_background,676.0,0.0036937948885946864,0.0037687314264589337
front_gap_on_background,677.0,0.0037379718821138204,0.003812922471214869
front_gap_on_background,678.0,0.0037781515611901603,0.003853791768418929
front_gap_on_background,679.0,0.0038250541649119283,0.003899853565560562
front_gap_on_background,680.0,0.0038890052220241517,0.003960147756446234
front_gap_on_background,681.0,0.00395845482165286,0.004025496533614059
front_gap_on_background,682.0,0.0040113637838790584,0.00407680596944773
front_gap_on_background,683.0,0.004050859570559487,0.004116400292451425
front_gap_on_background,684.0,0.004102034091824033,0.0041661200249993495
front_gap_on_background,685.0,0.004172728259535133,0.004232510471228407
front_gap_on_background,686.0,0.004242579183043148,0.004297296603597568
front_gap_on_background,687.0,0.004297596196709989,0.004348803333201878
front_gap_on_background,688.0,0.0043499895933055786,0.0043988093203485784
front_gap_on_background,689.0,0.004417121867530012,0.00446240401438847
front_gap_on_background,690.0,0.004489318211351667,0.0045299295151692166
front_gap_on_background,691.0,0.00455163249732952,0.004587900690536373
front_gap_on_background,692.0,0.004614230179570924,0.004646050638483971
front_gap_on_background,693.0,0.004691310291138905,0.004717618892215452
front_gap_on_background,694.0,0.00477565391205864,0.004795915483397147
front_gap_on_background,695.0,0.004856029363458514,0.004870438937796289
front_gap_on_background,696.0,0.004933798686190392,0.004942406873061091
front_gap_on_background,697.0,0.005013771186574431,0.005016378400892231
front_gap_on_background,698.0,0.005096190080682475,0.005092677539025019
front_gap_on_background,699.0,0.005180841745870206,0.0051710280897973825
front_gap_on_background,700.0,0.005269684973062912,0.0052530634669841
front_gap_on_background,701.0,0.005359900788491429,0.00533631885943223
front_gap_on_background,702.0,0.0054415843896302675,0.005412259791856614
front_gap_on_background,703.0,0.005514869310981559,0.005481218287669304
front_gap_on_background,704.0,0.005599797489854113,0.005560742861469763
front_gap_on_background,705.0,0.00570456198315125,0.00565772176740721
front_gap_on_background,706.0,0.0058062351860423645,0.005751827002428773
front_gap_on_background,707.0,0.005888138804432723,0.005828335150504488
front_gap_on_background,708.0,0.005964312396119952,0.005899803654484416
front_gap_on_background,709.0,0.006050007168458393,0.005980114115372766
front_gap_on_background,710.0,0.006138347474269996,0.006063419595379363
front_gap_on_background,711.0,0.006222086460774641,0.006142883351805406
front_gap_on_background,712.0,0.006305358889560679,0.006221707868707512
front_gap_on_background,713.0,0.006390884297838572,0.006302404980748621
front_gap_on_background,714.0,0.006476310227189419,0.006383179760402743
front_gap_on_background,715.0,0.006557838134841941,0.006460875931007838
front_gap_on_background,716.0,0.006631579771034982,0.00653219056331673
front_gap_on_background,717.0,0.006697142320082087,0.006596678778853748
front_gap_on_background,718.0,0.006758408414516262,0.006657592012017992
front_gap_on_background,719.0,0.006817837417109333,0.006717161325850518
front_gap_on_background,720.0,0.006873870889666133,0.006773924889266651
front_gap_on_background,721.0,0.006924929267027558,0.006825871428149128
front_gap_on_background,722.0,0.006971275635247739,0.006873146483023066
front_gap_on_background,723.0,0.007014020494753289,0.006918033823923383
front_gap_on_background,724.0,0.007055991844634002,0.006963774759720153
front_gap_on_background,725.0,0.007100706560191414,0.007011983662522799
front_gap_on_background,726.0,0.0071437774827908165,0.007057302053106502
front_gap_on_background,727.0,0.007170788143184063,0.007088031127402532
front_gap_on_background,728.0,0.0071836236619115465,0.007107218486232324
front_gap_on_background,729.0,0.007196613324698921,0.007127224410184147
front_gap_on_background,730.0,0.007212860503282578,0.007150053012672865
front_gap_on_background,731.0,0.0072246012453556965,0.007168825172391869
front_gap_on_background,732.0,0.007227141688426431,0.007179771893460897
front_gap_on_background,733.0,0.007227719302356556,0.007188930132359701
front_gap_on_background,734.0,0.0072367052783161535,0.007204450991361584
front_gap_on_background,735.0,0.007243641849935178,0.007217353991766572
front_gap_on_background,736.0,0.007224064314832678,0.007207819098947541
front_gap_on_background,737.0,0.007180812047676802,0.007178691284631861
front_gap_on_background,738.0,0.007148193130307016,0.007158519102606583
front_gap_on_background,739.0,0.007142901136309631,0.007161100253440903
front_gap_on_background,740.0,0.007143204722299191,0.007168066490809772
front_gap_on_background,741.0,0.007110951404788441,0.007147111918421019
front_gap_on_background,742.0,0.00708150593268151,0.007128853337788916
front_gap_on_background,743.0,0.007054220026348501,0.007112865770360216
front_gap_on_background,744.0,0.007028470260608515,0.007098743731928442
front_gap_on_background,745.0,0.00700365356230287,0.0070861014649374
front_gap_on_background,746.0,0.006979177196395996,0.00707456755306731
front_gap_on_background,747.0,0.006954442077829956,0.007063772607327014
front_gap_on_background,748.0,0.006928817139189089,0.0070533274669780655
front_gap_on_background,749.0,0.006901601070882162,0.007042787718158328
front_gap_on_background,750.0,0.006871965888788526,0.007031598124867959
front_gap_on_background,751.0,0.006838874306989136,0.007019007607109728
front_gap_on_background,752.0,0.0068009596704602165,0.007003941563980164
front_gap_on_background,753.0,0.006756353993224509,0.006984814350344103
front_gap_on_background,754.0,0.0067024460888881416,0.00695926052665832
front_gap_on_background,755.0,0.006635548411068112,0.006923760125486497
front_gap_on_background,756.0,0.0065504521983096205,0.006873135207359853
front_gap_on_background,757.0,0.006439857314650288,0.00679990519649151
front_gap_on_background,758.0,0.0062936818948431845,0.00669351397102479
front_gap_on_background,759.0,0.0060982940195386534,0.006539489573491886
front_gap_on_background,760.0,0.005835769668410019,0.006318673682092715
front_gap_on_background,761.0,0.005483370652147739,0.006006763639188909
front_gap_on_background,762.0,0.005013544945289555,0.00557453839327155
front_gap_on_background,763.0,0.004394851750949701,0.004989287105069461
front_gap_on_background,764.0,0.003594257112610412,0.004218208641005393
front_gap_on_background,765.0,0.0025811553164871146,0.0032355957319742507
front_gap_on_background,766.0,0.001333179399596,0.002044180330416383
front_gap_on_background,767.0,-0.00015665519014026666,0.0008766696684944058
front_gap_on_background,768.0,-0.0018726057528032454,0.0015771181140918457
front_gap_on_background,769.0,-0.0037704261050716535,0.003395209072980506
front_gap_on_background,770.0,-0.00577524306520224,0.005416141762304618
front_gap_on_background,771.0,-0.0077848903753296,0.007474724435669128
front_gap_on_background,772.0,-0.00967951900397647,0.00944161693299821
front_gap_on_background,773.0,-0.011336761170693594,0.011193368721554794
front_gap_on_background,774.0,-0.012650042161179178,0.012623771017178457
front_gap_on_background,775.0,-0.013546345922192497,0.013659234128727653
front_gap_on_background,776.0,-0.01399933560594589,0.014271030147584195
front_gap_on_background,777.0,-0.01403445227948976,0.01448086537864324
front_gap_on_background,778.0,-0.013681106609930806,0.014309336365295978
front_gap_on_background,779.0,-0.013143825763046641,0.013974470826861506
front_gap_on_background,780.0,-0.01250720078187102,0.013573010043474833
front_gap_on_background,781.0,-0.01178924409113881,0.013115451473419228
front_gap_on_background,782.0,-0.011015033507825955,0.012617568967509835
front_gap_on_background,783.0,-0.010188136902905294,0.012081873038892393
front_gap_on_background,784.0,-0.00931323681559934,0.011511670148593911
front_gap_on_background,785.0,-0.0083961781353787,0.010911175202052134
front_gap_on_background,786.0,-0.007443983852000447,0.010285652533744543
front_gap_on_background,787.0,-0.0064648321213861635,0.009641591546370844
front_gap_on_background,788.0,-0.005467988509521244,0.008986918186671695
front_gap_on_background,789.0,-0.004463688773080411,0.008331232161461465
front_gap_on_background,790.0,-0.0034629694147322422,0.0076860373109392385
front_gap_on_background,791.0,-0.0024774462762350785,0.007064890159841987
front_gap_on_background,792.0,-0.001519044666094196,0.006483319379405133
front_gap_on_background,793.0,-0.0005996831204231708,0.005958263430393059
front_gap_on_background,794.0,0.0002690762827605226,0.005506680510534084
front_gap_on_background,795.0,0.0010763978827701447,0.005143046770580995
front_gap_on_background,796.0,0.0018125463362037592,0.004875928671168614
front_gap_on_background,797.0,0.0024692451699092673,0.0047047436110779954
front_gap_on_background,798.0,0.00303999863147275,0.004618520282375715
front_gap_on_background,799.0,0.003520355178730853,0.004597802253439269
front_gap_on_background,800.0,0.003908092380009493,0.004618928720904554
front_gap_on_background,801.0,0.0042033067963069375,0.004658615296763788
front_gap_on_background,802.0,0.004408398105204159,0.0046971751972826326
front_gap_on_background,803.0,0.004527943110001145,0.004719964251855803
front_gap_on_background,804.0,0.004568466478176534,0.004717467875916717
front_gap_on_background,805.0,0.0045381231708117135,0.004684625167496245
front_gap_on_background,806.0,0.004446314146089999,0.004619843902390264
front_gap_on_background,807.0,0.004303262523098159,0.004523983838502177
front_gap_on_background,808.0,0.004119579721933411,0.004399462413222646
front_gap_on_background,809.0,0.0039058495058427035,0.004249559880764723
front_gap_on_background,810.0,0.0036722534334918734,0.004077948365234258
front_gap_on_background,811.0,0.0034282558320113286,0.0038884299988392085
front_gap_on_background,812.0,0.0031823581908719998,0.0036848391404036836
front_gap_on_background,813.0,0.0029419292373075888,0.0034710514267094136
front_gap_on_background,814.0,0.0027131061510910943,0.003251037425784374
front_gap_on_background,815.0,0.0025007610193438423,0.0030289134464695634
front_gap_on_background,816.0,0.0023085232170878623,0.0028089593836597144
front_gap_on_background,817.0,0.0021388467069416803,0.0025955898404030325
front_gap_on_background,818.0,0.0019931111558366397,0.002393274776760172
front_gap_on_background,819.0,0.0018717458733036121,0.002206406302133142
front_gap_on_background,820.0,0.0017743669593991765,0.00203910279088487
front_gap_on_background,821.0,0.0016999191646312683,0.0018949376400012345
front_gap_on_background,822.0,0.0016468155668816493,0.0017765935003614796
front_gap_on_background,823.0,0.0016130703133299769,0.0016854871887575006
front_gap_on_background,824.0,0.001596419826930666,0.0016214735178932058
front_gap_on_background,825.0,0.0015944300643964404,0.001582772112373504
front_gap_on_background,826.0,0.0016045886696158696,0.0015662053312877654
front_gap_on_background,827.0,0.0016243815583305249,0.001567696016714205
front_gap_on_background,828.0,0.001651354430646439,0.0015828538013453464
front_gap_on_background,829.0,0.001683160174566804,0.0016074697604645273
front_gap_on_background,830.0,0.0017175935107722777,0.0016378255530149542
front_gap_on_background,831.0,0.0017526145722407656,0.0016708203268841414
front_gap_on_background,832.0,0.001786362874334279,0.0017039699092127668
front_gap_on_background,833.0,0.0018171631476964468,0.0017353386528301212
front_gap_on_background,834.0,0.0018435254145220228,0.0017634488765267988
front_gap_on_background,835.0,0.0018641403639783405,0.0017871927235959192
front_gap_on_background,836.0,0.0018778711833649692,0.0018057575590876768
front_gap_on_background,837.0,0.0018837429072963042,0.0018185679680136771
front_gap_on_background,838.0,0.0018809301858848102,0.0018252435462109385
front_gap_on_background,839.0,0.00186874418232399,0.0018255702668891036
front_gap_on_background,840.0,0.0018466191658859591,0.0018194830988015798
front_gap_on_background,841.0,0.0018140993881817385,0.0018070581071263814
front_gap_on_background,842.0,0.0017708267541313909,0.0017885128936823676
front_gap_on_background,843.0,0.0017165284528879163,0.0017642138924321672
front_gap_on_background,844.0,0.00165100546435655,0.0017346910020591753
front_gap_on_background,845.0,0.0015741221694077026,0.0017006598338424389
