Wavelength_nm,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD
492.8246308267206,0.9726723132457937,0.9796313938987309,0.146636196933651,0.1466386841422375
493.2507511191099,0.9727374878738317,0.979685252334519,0.1467182760799851,0.14672080057346942
493.67686494227905,0.972801998449058,0.979738568000961,0.14672896024805276,0.14673154571001668
494.1029722905323,0.9728660438077457,0.979791491716748,0.1467430820392004,0.1467457287425281
494.5290731581737,0.9729290572216279,0.9798435945688333,0.14676707676855116,0.14676978260256712
494.95516753950903,0.9729918783829263,0.979895513449639,0.14679156939079085,0.1467943355793114
495.381255428843,0.9730535429316718,0.9799465173526438,0.14686047996287027,0.14686329160946493
495.80733682048094,0.9731149075478879,0.979997256672227,0.14693516684941466,0.1469380224919774
496.23341170872806,0.9731755083534378,0.9800473795539577,0.14700953385205626,0.14701243399821157
496.6594800878904,0.9732354505031096,0.9800969664631368,0.14708378607387124,0.14708673115574888
497.0855419522738,0.9732950056638908,0.9801462238245412,0.14715655875193856,0.14715954989057103
497.51159729618394,0.9733535590660093,0.9801946851530475,0.14722145566172518,0.14722449649519892
497.9376461139278,0.9734119385992055,0.9802429798429549,0.1472870261989543,0.1472901171994354
498.3636883998112,0.9734692844514727,0.9802904545210377,0.147303402136103,0.14730656494332578
498.78972414814154,0.9735263142117161,0.9803376553843556,0.14731185345609596,0.14731509331956585
499.21575335322507,0.9735826772700759,0.9803843157948319,0.1473127467267049,0.14731606780015716
499.6417760093691,0.9736383901146004,0.9804304488892805,0.14730646436144434,0.1473098708840242
500.0677921108811,0.9736937903601608,0.9804763118357804,0.14729898713136605,0.14730248169224558
500.4938016520686,0.9737482365377156,0.9805214165801622,0.14728167848052715,0.147285266410584
500.9198046272395,0.9738025257785715,0.9805663706329838,0.1472654300741784,0.14726911346447685
501.3458010307017,0.9738559827271521,0.9806106600070968,0.1472796426923621,0.14728341436666767
501.77179085676227,0.9739091303550595,0.9806546834631872,0.14730122352664188,0.14730508322770164
502.19777409973136,0.9739617987733701,0.9806983119125906,0.14733497228277276,0.14733891477552385
502.62375075391645,0.9740139403359941,0.9807415095331175,0.1473827847379004,0.14738680315451003
503.04972081362587,0.9740658666867664,0.9807845138860142,0.14743608907779154,0.14744018136159126
503.4756842731697,0.9741171356739757,0.9808269886243156,0.1475269968877674,0.14753113850002925
503.901641126857,0.9741682605810886,0.9808693249421094,0.14761885715542633,0.14762304707464544
504.32759136899654,0.9742188933492483,0.9809112579045806,0.14763135984011722,0.14763565037942983
504.7535349938983,0.9742692801100663,0.9809529753893094,0.14762040968845971,0.14762481944520645
505.1794719958719,0.9743193874322302,0.9809944519898384,0.14759519641660584,0.14759973833879464
505.60540236922753,0.974369165003522,0.9810356496254483,0.14755013774269804,0.14755482935582376
506.0313261082755,0.9744187891419165,0.981076703002043,0.14750436731679725,0.14750921363840291
506.45724320732575,0.9744680845584287,0.9811174780986106,0.14744302017775063,0.14744803314052296
506.88315366068974,0.9745172436088076,0.9811581224824836,0.1473824951842913,0.14738768020398804
507.309057462678,0.9745662053082437,0.981198588850325,0.147359603952886,0.14736494068313613
507.73495460760176,0.9746150086998945,0.9812389078173757,0.14735136063190635,0.14735684320952053
508.1608450897722,0.974663691070689,0.9812791075634095,0.14735775645715105,0.14736337828500248
508.5867289035008,0.974712261585672,0.9813191947329524,0.14738776247534857,0.14739350938537504
509.012606043099,0.9747607029918937,0.9813591576063856,0.14741524165937686,0.1474211184993225
509.43847650287944,0.9748091615924855,0.9813991050263076,0.1473397612721079,0.1473458500207125
509.8643402771536,0.9748574868316437,0.9814389253130564,0.147265377128198,0.14727168508461513
