Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD
864.670391373691,47.36000061035156,106.4499969482422,2.368000030517578,5.32249984741211,True,True,ok,filename_inference,0.4409621972816951,0.9911407084033432,0.09345640586637752,0.22041589746507423,0.34750579141531757,0.22054629981662088
865.088648023674,52.65999984741211,114.59999847412108,2.6329999923706056,5.729999923706054,True,True,ok,filename_inference,0.4554425659822847,0.9911454143155413,0.09224000177816938,0.2221680274204504,0.36320256420411534,0.23327453856183433
865.5068933124579,51.939998626708984,111.25,2.596999931335449,5.5625,True,True,ok,filename_inference,0.46274459370206167,0.9911501234210998,0.09108233740132093,0.22391337085097104,0.37166225630074073,0.23883122285109062
865.9251272346681,56.380001068115234,113.34999847412108,2.8190000534057615,5.667499923706054,True,True,ok,filename_inference,0.4929978914240576,0.9911548276338111,0.08998302342296394,0.22565277149053156,0.40301486800109365,0.26734511993352605
866.3433497849295,49.540000915527344,110.25,2.477000045776367,5.5125,True,True,ok,filename_inference,0.4453700174365358,0.9911595380489386,0.0889432458677922,0.22738491244096573,0.3564267715687436,0.21798510499557008
866.7615609578688,66.31999969482422,124.09999847412108,3.315999984741211,6.204999923706054,True,True,ok,filename_inference,0.5296858444725964,0.991164245978469,0.0879627410605687,0.2291104417839536,0.4417231034120277,0.3005754026886428
867.1797607481124,38.29999923706055,92.8499984741211,1.9149999618530273,4.642499923706055,True,True,ok,filename_inference,0.4088505211680576,0.9911689562088684,0.0870420467652179,0.23082882282303246,0.32180847440283966,0.17802169834502513
867.5979491502867,54.900001525878906,115.90000152587892,2.7450000762939455,5.795000076293946,True,True,ok,filename_inference,0.46950332474471634,0.9911736710729845,0.08618152681420332,0.2325396745933274,0.383321797930513,0.23696365015138895
868.0161261590201,53.31999969482422,108.9499969482422,2.665999984741211,5.44749984741211,True,True,ok,filename_inference,0.48508152817688566,0.9911783817892722,0.08538101633917683,0.23424349768290734,0.3997005118377088,0.25083803049397835
868.4342917689402,48.97999954223633,103.0500030517578,2.4489999771118165,5.15250015258789,True,True,ok,filename_inference,0.47111253448547646,0.991183106781897,0.08464133446301324,0.2359389123968027,0.3864712000224632,0.23517362208867376
868.8524459746761,54.060001373291016,109.15000152587892,2.703000068664551,5.457500076293946,True,True,ok,filename_inference,0.49091721970270563,0.9911878268302112,0.08396198525639907,0.2376269767214611,0.40695523444630655,0.25329024298124453
869.270588770857,49.52000045776367,105.59999847412108,2.4760000228881838,5.279999923706054,True,True,ok,filename_inference,0.46480924794006323,0.9911925569365124,0.08334346950764339,0.239306688509653,0.38146577843241986,0.22550255943041023
