Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD,Ag_Mirror_Corrected_Counts,Ag_Mirror_Corrected_CountsPerMs,R_Exp_GlassPVK_by_AgMirror,Residual_Fixed_AgMirror,Residual_BestD_AgMirror
417.3047907576382,5.840000152587891,4.300000190734863,0.29200000762939454,0.21500000953674317,True,False,sample_ref_below_floor,filename_inference,1.3023281701687108,0.9589060331861975,0.9672279648841368,0.14147280077672317,0.14147278208698644,1.1608553693919876,1.1608553880817243,16.18585858585857,0.8092929292929284,0.3489843577062864,0.20751155692956322,0.20751157561929995
417.73196620750167,18.280000686645508,18.450000762939453,0.9140000343322754,0.9225000381469727,True,False,sample_ref_below_floor,filename_inference,0.9501999197945799,0.9590365747613157,0.9673510909018254,0.14141738515027613,0.1414173652855501,0.8087825346443037,0.8087825545090297,13.908888888888896,0.6954444444444448,1.2713581039560133,1.129940718805737,1.1299407386704632
418.15913619906314,9.5600004196167,7.449999809265136,0.47800002098083494,0.37249999046325677,True,False,sample_ref_below_floor,filename_inference,1.2308206956331758,0.959164596780885,0.9674719724425668,0.14136326570306668,0.14136324461858474,1.0894574299301092,1.089457451014591,14.240000000000009,0.7120000000000004,0.649510706637523,0.5081474409344563,0.5081474620189382
418.5863007265969,1.0199999809265137,0.800000011920929,0.050999999046325684,0.04000000059604645,True,False,sample_ref_below_floor,filename_inference,1.22309319956876,0.9592888162082327,0.9675895754978229,0.14131025802221067,0.1413102356750669,1.0817829415465492,1.081782963893693,14.663333333333412,0.7331666666666706,0.06730675257234377,-0.0740035054498669,-0.07400348310272313
419.0134597843785,16.360000610351562,19.350000381469727,0.8180000305175781,0.9675000190734864,True,False,sample_ref_below_floor,filename_inference,0.8111620547168628,0.9594123155639521,0.9677064019508105,0.1412587389840228,0.14125871532299447,0.66990331573284,0.6699033393938683,15.22686868686867,0.7613434343434335,1.0397198302635444,0.8984610912795217,0.8984611149405499
419.4406133666826,10.300000190734863,11.5,0.5150000095367432,0.575,True,False,sample_ref_below_floor,filename_inference,0.8594057814332731,0.959530709074435,0.9678189041829821,0.14120807273884772,0.14120804772279663,0.7181977086944253,0.7181977337104765,14.746161616161658,0.7373080808080829,0.6760087917900004,0.5348007190511527,0.5348007440672038
419.86776146778504,9.5600004196167,6.550000190734863,0.47800002098083494,0.3275000095367432,True,False,sample_ref_below_floor,filename_inference,1.4006473916879574,0.959648564856051,0.967930786253679,0.14115888700959617,0.14115886058434138,1.2594885046783613,1.259488531103616,14.10545454545445,0.7052727272727225,0.656017053043289,0.5148581660336928,0.5148581924589476
420.2949040819609,0.0,2.0,0.0,0.1,False,False,sample_nonpositive,filename_inference,0.0,0.9597629430354185,0.9680396706087062,0.14111070572989864,0.14111067784848264,-0.14111070572989864,-0.14111067784848264,15.837979797979756,0.7918989898989878,0.0,-0.14111070572989864,-0.14111067784848264
420.7220412034857,12.800000190734863,11.600000381469728,0.6400000095367432,0.5800000190734864,True,False,sample_ref_below_floor,filename_inference,1.0591729368599863,0.9598754912919166,0.9681468963491202,0.1410637684697848,0.14106373907920866,0.9181091683902014,0.9181091977807776,13.641818181818167,0.6820909090909083,0.9084038720325823,0.7673401035627976,0.7673401329533737
421.1491728266354,11.5,11.199999809265137,0.575,0.5599999904632569,True,False,sample_ref_below_floor,filename_inference,0.9857001271373212,0.9599861944287496,0.9682524513699164,0.14101803652692244,0.14101800557326438,0.8446820906103988,0.8446821215640569,16.676060606060673,0.8338030303030337,0.6677178413891839,0.5266998048622614,0.5266998358159195
