Wavelength,Intensity
667.34985529714,58925.368080808075
667.7728396156907,59083.4298989899
668.1958151454361,59289.61757575758
668.6187818807953,59399.34
669.0417398161873,59545.28494949495
669.4646889460315,59722.793535353536
669.8876292647477,59872.51303030303
670.3105607667568,60009.76292929293
670.7334834464787,60127.62929292929
671.1563972983346,60233.07282828283
671.5793023167458,60379.57131313132
672.0021984961346,60464.23969696969
672.4250858309224,60530.23565656565
672.8479643155318,60655.701313131314
673.2708339443855,60696.89
673.6936947119063,60779.36242424243
674.116546612519,60845.18787878788
674.5393896406458,60894.61767676767
674.9622237907118,60845.611414141415
675.3850490571414,60889.94909090909
675.8078654343597,60901.482323232325
676.2306729167913,60911.841515151515
676.6534714988628,60879.24777777778
677.0762611749998,60897.50151515151
677.4990419396282,60875.95595959596
677.9218137871759,60849.60868686868
678.3445767120687,60803.821818181816
678.7673307087351,60713.04343434343
679.1900757716024,60685.62717171718
679.6128118950986,60531.92404040404
680.0355390736529,60477.14282828283
680.458257301694,60316.77353535353
680.8809665736507,60146.98636363636
681.3036668839533,59991.9597979798
681.7263582270311,59781.494343434344
682.1490405973158,59543.11878787878
682.5717139892364,59315.18626262626
682.9943783972253,58967.152727272725
683.4170338157137,58589.71323232323
683.8396802391331,58315.28272727273
684.2623176619165,57858.46323232323
684.6849460784956,57471.70787878788
685.1075654833041,57034.9204040404
685.5301758707745,56566.09717171717
685.9527772353415,56026.473838383834
686.3753695714383,55453.981717171715
686.7979528735001,54917.61909090909
687.2205271359605,54341.94212121212
687.6430923532564,53682.53383838384
688.065648519822,53062.8195959596
688.4881956300939,52378.66090909091
688.9107336785081,51723.76646464647
689.3332626595015,51012.69222222222
689.755782567511,50271.36414141414
690.1782933969741,49536.2798989899
690.6007951423283,48714.908080808076
691.0232877980121,47991.93707070708
691.4457713584642,47180.438686868685
691.8682458181235,46380.95909090909
692.2907111714281,45521.787575757575
692.7131674128194,44745.03020202021
693.1356145367364,43872.816666666666
693.5580525376197,43014.50505050505
693.980481409911,42112.65181818182
694.40290114805,41322.53505050505
694.8253117464789,40460.93858585859
695.2477131996399,39586.58393939394
695.6701055019748,38764.87888888889
696.0924886479272,37862.86838383838
696.5148626319386,37025.7494949495
696.9372274484541,36176.17171717172
697.3595830919168,35359.011414141416
697.7819295567706,34501.46777777778
698.2042668374605,33719.12353535353
698.6265949284315,32892.979292929296
699.0489138241284,32106.281212121212
699.471223518998,31284.285757575755
699.893524007485,30515.75919191919
700.3158152840371,29749.054444444446
700.7380973431004,28975.61686868687
701.1603701791231,28246.84484848485
701.5826337865518,27526.87191919192
702.0048881598349,26826.807474747475
702.4271332934212,26092.905252525252
702.8493691817589,25414.53232323232
703.2715958192975,24755.05
703.6938132004865,24061.73878787879
704.1160213197757,23431.993434343436
704.5382201716158,22800.19414141414
704.9604097504572,22183.90646464646
705.3825900507514,21593.129696969696
705.8047610669488,21001.008585858588
706.2269227935031,20427.698787878788
706.649075224865,19858.40303030303
707.0712183554879,19301.73595959596
707.4933521798246,18766.32888888889
707.9154766923285,18262.938282828283
708.3375918874541,17763.48888888889
708.7596977596543,17243.475353535352
709.181794303385,16782.68515151515
709.6038815131003,16291.986262626262
710.0259593832561,15850.981717171717
710.448027908308,15418.469898989899
710.8700870827121,14999.890505050505
711.2921369009249,14581.18606060606
711.7141773574037,14176.097474747476
712.1362084466057,13794.09393939394
712.5582301629884,13418.104646464646
712.9802425010104,13027.347777777777
713.4022454551294,12682.92595959596
713.8242390198055,12345.435353535353
714.246223189497,12007.878989898989
714.6681979586639,11683.743636363635
715.0901633217665,11372.59707070707
715.5121192732652,11058.770505050505
715.9340658076206,10776.69313131313
716.3560029192945,10496.413131313131
716.7779306027479,10192.421414141414
717.1998488524436,9936.459797979798
717.621757662844,9664.905858585858
718.0436570284112,9425.4197979798
718.4655469436095,9179.408282828283
718.8874274029017,8926.310707070706
719.3092984007527,8686.081717171717
719.7311599316264,8443.877171717171
720.1530119899878,8237.09909090909
720.5748545703019,8035.956767676768
720.9966876670351,7813.401313131313
721.4185112746525,7623.10595959596
721.8403253876214,7436.226666666667
722.2621300004082,7235.061717171718
722.6839251074803,7046.648888888889
723.1057107033055,6880.595555555556
723.5274867823522,6701.872121212121
723.949253339088,6529.509797979797
724.3710103679822,6372.708282828283
724.7927578635044,6222.6963636363635
725.2144958201236,6066.881313131313
725.6362242323106,5910.77303030303
726.0579430945356,5772.224848484848
726.4796524012694,5618.496666666667
726.9013521469834,5500.679696969697
727.3230423261496,5354.05404040404
727.7447229332395,5236.77595959596
728.166393962726,5106.14101010101
728.588055409082,4996.738888888889
729.009707266781,4873.346868686868
729.4313495302968,4766.470505050505
729.8529821941028,4654.375656565657
730.2746052526745,4552.935050505051
730.696218700486,4446.0048484848485
731.117822532014,4345.784040404041
731.5394167417328,4250.69595959596
731.961001324119,4156.626464646464
