Wavelength_nm,n_Glass,k_Glass,n_ITO,k_ITO,n_NiOx,k_NiOx,n_PVK,k_PVK,n_C60,k_C60,n_SnOx,k_SnOx,n_Ag,k_Ag
426,1.515,0.0,2.2154858871462353,0.0706171331392726,2.129854477524969,0.223462622488183,2.1832755693474346,1.066984889278911,2.150989856376383,0.3048941370876424,1.8885884889187212,0.0477742440687192,0.0508312172914768,2.4309777099661267
427,1.515,0.0,2.213965006454765,0.069934898624465,2.1287303952250776,0.2231344218773858,2.1904485419311763,1.064272454043383,2.150372514028574,0.3073693979146938,1.8884966892587516,0.0476294084418269,0.0509123733430464,2.4417032381423964
428,1.515,0.0,2.212453001968067,0.0692669075936429,2.1276152362576446,0.2228177683884951,2.197571295428458,1.0615600188078549,2.1499921120101746,0.3098565832427984,1.8884055554302552,0.0474855097210254,0.0509957002331815,2.452367089572901
429,1.515,0.0,2.210949850360483,0.0686128674513567,2.126509028190044,0.2225124786245765,2.204644297536346,1.058847583572327,2.149849652411175,0.3123427335797886,1.8883150810035083,0.0473425385612727,0.0510797313295949,2.462964323708486
430,1.515,0.0,2.209455526536118,0.0679724921197343,2.1254117957526235,0.2222183708522902,2.2116680105199,1.056135148336799,2.149945353461124,0.3148145370733745,1.888225259625994,0.0472004857428401,0.051163,2.47349
431,1.515,0.0,2.2079700037344847,0.0673455018538433,2.1243235609294246,0.2219352650161887,2.2186428912877036,1.0534227131012708,2.1502785866301357,0.3172583906840809,1.8881360850210616,0.0470593421686958,0.0512442255179391,2.48394090473761
432,1.515,0.0,2.20649325362315,0.0667316230917843,2.123244343033984,0.2216629827586444,2.2255693914661756,1.050710277865743,2.1508478193617866,0.3196604696666004,1.888047550986808,0.0469190988625085,0.0513228707802733,2.494320731568779
433,1.515,0.0,2.20502524638061,0.0661305883331401,2.122174158773125,0.2214013474453783,2.232447957472677,1.0479978426302148,2.1516505585895604,0.3220068027375827,1.887959651395392,0.0467797469671855,0.0513985845896926,2.504634900980286
434,1.515,0.0,2.2035659507861847,0.0655421359764251,2.121113022328676,0.2211501841767081,2.2392790305874453,1.045285407394687,2.152683306436634,0.3242833615982828,1.8878723801917796,0.0466412777425831,0.0514710157488875,2.5148888334589135
435,1.515,0.0,2.2021153343045627,0.0649660101644665,2.120060945435659,0.2209093197976431,2.246063047024366,1.0425729721591586,2.153941534924858,0.3264761567786315,1.8877857313925224,0.0465036825632994,0.0515398130605482,2.525087949491443
436,1.515,0.0,2.2006733631602393,0.0644019606614252,2.1190179374472224,0.2206785829149338,2.252800438000617,1.039860536923631,2.15541965106597,0.328571334405263,1.8876996990849984,0.0463669529171041,0.0516046253273651,2.535237669564658
437,1.515,0.0,2.1992400024092444,0.0638497427318677,2.117984005398745,0.2204578039127488,2.2594916298051917,1.0371481016881026,2.157110990932053,0.330555290561898,1.8876142774265157,0.0462310804033481,0.0516651013520284,2.5453434141653393
438,1.515,0.0,2.197815216015486,0.0633091169851344,2.1169591540866386,0.220246814954317,2.2661370438663337,1.0344356664525745,2.1590078189217694,0.3324147743228255,1.8875294606430943,0.0460960567306727,0.0517208899372284,2.555410603780268
439,1.515,0.0,2.196398966918278,0.0627798492477949,2.1159433861352293,0.2200454499898003,2.272737096817892,1.0317232312170466,2.161101345714775,0.3341370034037377,1.8874452430284607,0.045961873715211,0.0517716398856555,2.5654446588962276
440,1.515,0.0,2.194991217092841,0.0622617104617287,2.1149367020529586,0.2198535447710173,2.279292200564627,1.0290107959815185,2.163381753132413,0.3357097757457876,1.8873616189433948,0.0458285232793231,0.051817,2.575451
441,1.515,0.0,2.193591927614284,0.0617544765525518,2.1139391003009873,0.2196709368535741,2.2858027623464783,1.0262983607459903,2.1658382396318845,0.337121584442944,1.8872785828147176,0.0456959974496738,0.0518567221860913,2.585434547930907
442,1.515,0.0,2.192201058718967,0.0612579282975092,2.1129505773616852,0.2194974655959091,2.2922691848018157,1.0235859255104625,2.168459080554765,0.3383617128014366,1.887196129134105,0.0455642883552602,0.0518909707623159,2.595398224938434
443,1.515,0.0,2.1908185698590024,0.0607718512204053,2.111971127795958,0.2193329721659849,2.298691866029692,1.0208734902749343,2.171231693998288,0.3394203466226701,1.8871142524574225,0.0454333882259846,0.0519200131501997,2.605344453624606
444,1.515,0.0,2.1894444197537775,0.0602960354943701,2.111000744297471,0.2191772995493082,2.3050711996511195,1.0181610550394062,2.174142730785045,0.3402886582613538,1.8870329474039576,0.0453032893913609,0.0519441167712682,2.6152756565914483
445,1.515,0.0,2.1880785664446103,0.0598302758114743,2.1100394177599537,0.2190302925416693,2.324464166375933,1.0013522125328385,2.177178166127411,0.340958892900069,1.8869522086553128,0.0451739842784904,0.0519635490470472,2.625194256440986
446,1.515,0.0,2.1867209673437955,0.0593743712741181,2.1090871373354716,0.2188917977479334,2.3438571331007463,0.9845433700262708,2.1803234113190064,0.3414244329019645,1.886872030954512,0.045045465410464,0.0519785773990625,2.635102675775245
447,1.515,0.0,2.185371579278918,0.0589281253090918,2.108143890483655,0.2187616635884167,2.3632500998255597,0.9677345275197032,2.1835634238848645,0.3416798583759584,1.8867924091053805,0.0449177254052204,0.0519894692488397,2.6450033371962505
448,1.515,0.0,2.184030358538167,0.0584913455615595,2.1072096630287183,0.218639740295111,2.382643066550373,0.9509256850131356,2.1868828308920913,0.3417209929175368,1.886713337971683,0.0447907569739777,0.0519964920179045,2.6548986633060276
449,1.515,0.0,2.182697260914642,0.0580638437823427,2.106284439218597,0.2185258799026068,2.39792416689422,0.9376332597286966,2.190266057233404,0.3415449223392078,1.8866348124760863,0.0446645529194417,0.0519999131277827,2.664791076706603
450,1.515,0.0,2.1813722417459527,0.0576454357381434,2.105368201775006,0.2184199362469814,2.408899433241825,0.9275763602959286,2.193697450139842,0.3411500073369143,1.8865568275994788,0.0445391061345145,0.0519999999999999,2.674683
451,1.515,0.0,2.1800552559514825,0.0572359411328542,2.10446093193919,0.2183217649682836,2.415548839972845,0.9206102158852844,2.197161412292801,0.3405358887023948,1.8864793783803255,0.0444144096012254,0.0519971887376955,2.6845752055387613
452,1.515,0.0,2.178746258071079,0.05683518349903,2.1035626095286126,0.2182312234974359,2.418026303461865,0.9167261762081296,2.200642526461043,0.3397034555521709,1.8864024599137288,0.0442904563889703,0.0519925901704627,2.6944618646774865
453,1.515,0.0,2.1774452023004915,0.0564429901052387,2.1026732129871557,0.2181481710483074,2.4158901002054707,0.9160949629599148,2.204125673349082,0.3386548159472604,1.8863260673505575,0.0441672396530596,0.0519874838095084,2.7043354985212935
454,1.515,0.0,2.1761520425236767,0.0560591918831118,2.101792719427953,0.2180724686176851,2.41442335072029,0.9146966441207935,2.207596152742589,0.337393243559638,1.8862501958968867,0.04404475263372,0.0519831491660394,2.7141886281752976
455,1.515,0.0,2.174866732344923,0.0556836233422664,2.100921104680389,0.2180039789779182,2.414371690982995,0.9139023616002362,2.211039789107506,0.3359231253543902,1.8861748408133068,0.043922988654773,0.0519808657512625,2.7240137747446154
