Wavelength_nm,R_front,T_front,R_stack,R_total,d_gap_front_nm,ensemble_id,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
1030.0,0.04193131469631514,0.9580686853036848,0.5649069202902767,0.5730373572646854,2.0,more_absorptive,0.0011627290787998845,0.0011196241335486024
1031.0,0.04193131469631514,0.9580686853036848,0.5631692057694724,0.5713641049931221,2.0,more_absorptive,0.0011587201665295144,0.0011155975109214955
1032.0,0.04193131469631514,0.9580686853036848,0.561484230414589,0.5697418739434701,2.0,more_absorptive,0.001153649588182759,0.0011105551540137037
1033.0,0.04193131469631514,0.9580686853036848,0.5598520723405443,0.5681707172104037,2.0,more_absorptive,0.001147410020520101,0.0011043941478702246
1034.0,0.04193131469631514,0.9580686853036848,0.5582728205688846,0.5666506990438425,2.0,more_absorptive,0.0011398956852574083,0.0010970130928307231
1035.0,0.04193131469631514,0.9580686853036848,0.5567465757733144,0.5651818955622012,2.0,more_absorptive,0.0011310023920607648,0.0010883121400848683
1036.0,0.04193131469631514,0.9580686853036848,0.5552734509373559,0.5637643953812945,2.0,more_absorptive,0.0011206275796359355,0.001078193025418006
1037.0,0.04193131469631514,0.9580686853036848,0.5538535719289559,0.5623983001636734,2.0,more_absorptive,0.0011086703557675603,0.0010665591019680676
1038.0,0.04193131469631514,0.9580686853036848,0.5524870779964509,0.5610837250927708,2.0,more_absorptive,0.0010950315370941155,0.001053315372757213
1039.0,0.04193131469631514,0.9580686853036848,0.5511741221899593,0.559820799275883,2.0,more_absorptive,0.0010796136893297392,0.0010383685236760032
1040.0,0.04193131469631514,0.9580686853036848,0.5499148717118838,0.5586096660796356,2.0,more_absorptive,0.001062321168622482,0.0010216269575880066
1041.0,0.04193131469631514,0.9580686853036848,0.5487095063428497,0.557450481615466,2.0,more_absorptive,0.0010430602074887885,0.0010030008711612304
1042.0,0.04193131469631514,0.9580686853036848,0.5475582130329439,0.5563434095397641,2.0,more_absorptive,0.001021739099170249,0.000982402426032758
1043.0,0.04193131469631514,0.9580686853036848,0.5464611915195074,0.5552886264593416,2.0,more_absorptive,0.0009982681357646461,0.000959745684198432
1044.0,0.04193131469631514,0.9580686853036848,0.545418656242421,0.5542863237750659,2.0,more_absorptive,0.0009725596198290054,0.0009349466137826834
1045.0,0.04193131469631514,0.9580686853036848,0.5444308363583443,0.5533367076980266,2.0,more_absorptive,0.0009445279199733481,0.0009079231369828467
1046.0,0.04193131469631514,0.9580686853036848,0.5434979757002065,0.5524399992141237,2.0,more_absorptive,0.000914089530574369,0.0008785951820079463
1047.0,0.04193131469631514,0.9580686853036848,0.5426203326836143,0.5515964339987164,2.0,more_absorptive,0.0008811631359652017,0.0008468847393543477
1048.0,0.04193131469631514,0.9580686853036848,0.5417981801616075,0.5508062622827402,2.0,more_absorptive,0.0008456696794116869,0.0008127159227230285
1049.0,0.04193131469631514,0.9580686853036848,0.5410318052289897,0.5500697486714947,2.0,more_absorptive,0.0008075324371480397,0.0007760150348432582
1050.0,0.04193131469631514,0.9580686853036848,0.5403215089772807,0.5493871719171278,2.0,more_absorptive,0.0007666770977283743,0.0007367106384542632
1051.0,0.04193131469631514,0.9580686853036848,0.5396676050802335,0.5487588235685738,2.0,more_absorptive,0.0007230318783735257,0.000694733662824909
1052.0,0.04193131469631514,0.9580686853036848,0.5390704160438728,0.5481850043789519,2.0,more_absorptive,0.0006765277159205274,0.0006500175819045273
1053.0,0.04193131469631514,0.9580686853036848,0.5385302760938013,0.5476660270920252,2.0,more_absorptive,0.0006270982791805046,0.0006024984213814921
1054.0,0.04193131469631514,0.9580686853036848,0.5380475318355049,0.5472022170890887,2.0,more_absorptive,0.0005746800413960473,0.0005521148234201023
1055.0,0.04193131469631514,0.9580686853036848,0.5376225417580004,0.5467939119254384,2.0,more_absorptive,0.000519212388736312,0.0004988081460558513
1056.0,0.04193131469631514,0.9580686853036848,0.5372556756911168,0.5464414608233908,2.0,more_absorptive,0.0004606377348626012,0.0004425225685390499
1057.0,0.04193131469631514,0.9580686853036848,0.5369473142164194,0.5461452241218356,2.0,more_absorptive,0.00039890164157674324,0.000383205202652781
1058.0,0.04193131469631514,0.9580686853036848,0.5366978480317477,0.5459055726822561,2.0,more_absorptive,0.000333952945538174,0.0003208062100121811
1059.0,0.04193131469631514,0.9580686853036848,0.5365076772691862,0.5457228872510057,2.0,more_absorptive,0.0002657438909841048,0.00025527892529919605
1060.0,0.04193131469631514,0.9580686853036848,0.5363772107662901,0.5455975577776162,2.0,more_absorptive,0.00019423026837306345,0.000186579985378299
1061.0,0.04193131469631514,0.9580686853036848,0.5363068656725056,0.5455299830559822,2.0,more_absorptive,0.00011937154660557336,0.00011466945245874882
1062.0,0.04193131469631514,0.9580686853036848,0.5362970677915381,0.5455205710733232,2.0,more_absorptive,4.113098462299458e-05,3.951091767473436e-05
1063.0,0.04193131469631514,0.9580686853036848,0.5363482495986307,0.5455697371264286,2.0,more_absorptive,-4.052417961575294e-05,-3.892832078511432e-05
1064.0,0.04193131469631514,0.9580686853036848,0.536460848948149,0.5456779026017547,2.0,more_absorptive,-0.0001256225566541591,-0.00012067709506935476
1065.0,0.04193131469631514,0.9580686853036848,0.5366353081104026,0.5458454940723839,2.0,more_absorptive,-0.00021418843992138115,-0.00020576021131835098
1066.0,0.04193131469631514,0.9580686853036848,0.5368720727595705,0.5460729423485057,2.0,more_absorptive,-0.00030624163551840056,-0.00029419828854926333
1067.0,0.04193131469631514,0.9580686853036848,0.537171590912373,0.5463606814809713,2.0,more_absorptive,-0.000401797287802097,-0.0003860075931150231
1068.0,0.04193131469631514,0.9580686853036848,0.5375343118171267,0.5467091477174596,2.0,more_absorptive,-0.0005008657011764672,-0.0004811998690990027
1069.0,0.04193131469631514,0.9580686853036848,0.5379606847928979,0.5471187784108575,2.0,more_absorptive,-0.0006034521585579489,-0.0005797821650550539
1070.0,0.04193131469631514,0.9580686853036848,0.5384511580184889,0.5475900108794681,2.0,more_absorptive,-0.0007095567370434264,-0.0006817566575639811
1071.0,0.04193131469631514,0.9580686853036848,0.5390061771418385,0.5481232810945551,2.0,more_absorptive,-0.0008191741168630529,-0.0007871204677922794
1072.0,0.04193131469631514,0.9580686853036848,0.539626183573307,0.5487190220638319,2.0,more_absorptive,-0.0009322933792540455,-0.0008958654668024257
1073.0,0.04193131469631514,0.9580686853036848,0.5403116134978774,0.5493776629052256,2.0,more_absorptive,-0.0010488978298903717,-0.0010079781048433212
1074.0,0.04193131469631514,0.9580686853036848,0.5410628965887733,0.5500996276332062,2.0,more_absorptive,-0.001168964813950013,-0.0011234392319477982
1075.0,0.04193131469631514,0.9580686853036848,0.541880454543455,0.5508853337736743,2.0,more_absorptive,-0.001292465527430453,-0.0012422239142199087
1076.0,0.04193131469631514,0.9580686853036848,0.5427646995698524,0.551735190930058,2.0,more_absorptive,-0.001419364829899572,-0.0013643012507632557
1077.0,0.04193131469631514,0.9580686853036848,0.5437160328233399,0.5526495993008974,2.0,more_absorptive,-0.001549621059562023,-0.0014896341920527245
1078.0,0.04193131469631514,0.9580686853036848,0.5447348427951269,0.5536289481493523,2.0,more_absorptive,-0.0016831858516384024,-0.0016181793606704353
1079.0,0.04193131469631514,0.9580686853036848,0.5458215036529342,0.5546736142252441,2.0,more_absorptive,-0.0018200039610161145,-0.0017498868752870989
1080.0,0.04193131469631514,0.9580686853036848,0.5469763735349983,0.5557839601404011,2.0,more_absorptive,-0.0019600130902721613,-0.0018847001789088491
1081.0,0.04193131469631514,0.9580686853036848,0.5481997928334605,0.5569603327317358,2.0,more_absorptive,-0.002103143725456169,-0.002022555873659293
1082.0,0.04193131469631514,0.9580686853036848,0.5494920825056251,0.5582030614488375,2.0,more_absorptive,-0.002249318982152637,-0.002163383564493193
1083.0,0.04193131469631514,0.9580686853036848,0.5508535421360718,0.5595124564994444,2.0,more_absorptive,-0.002398454452886112,-0.002307105703172496
1084.0,0.04193131469631514,0.9580686853036848,0.5522844480250095,0.5608888070172731,2.0,more_absorptive,-0.0025504580670276944,-0.0024536374432436725
1085.0,0.04193131469631514,0.9580686853036848,0.5537850512729218,0.56233237922316,2.0,more_absorptive,-0.002705229963397504,-0.0026028865061850093
1086.0,0.04193131469631514,0.9580686853036848,0.5553555758298431,0.5638434145488008,2.0,more_absorptive,-0.002862662375655578,-0.0027547530587858082
1087.0,0.04193131469631514,0.9580686853036848,0.5569962165120359,0.5654221277254645,2.0,more_absorptive,-0.0030226395318956323,-0.0029091296031114044
1088.0,0.04193131469631514,0.9580686853036848,0.5587071369892599,0.5670687048404657,2.0,more_absorptive,-0.0031850375698261324,-0.003065900880375616
1089.0,0.04193131469631514,0.9580686853036848,0.5604884677460583,0.5687833013644009,2.0,more_absorptive,-0.0033497244689909556,-0.00322494379012217
1090.0,0.04193131469631514,0.9580686853036848,0.5623403040208516,0.570566040152504,2.0,more_absorptive,-0.00351656000148437,-0.003386127326120536
1091.0,0.04193131469631514,0.9580686853036848,0.5642627037269533,0.5724170094237934,2.0,more_absorptive,-0.0036853957026213857,-0.0035493125303996953
1092.0,0.04193131469631514,0.9580686853036848,0.5662556853599604,0.5743362607220082,2.0,more_absorptive,-0.0038560748630225294,-0.0037143524668478145
1093.0,0.04193131469631514,0.9580686853036848,0.5683192258963455,0.5763238068627022,2.0,more_absorptive,-0.004028432543569549,-0.003881092215814008
1094.0,0.04193131469631514,0.9580686853036848,0.5704532586883493,0.5783796198711278,2.0,more_absorptive,-0.00420229561467933,-0.004049368891148264
1095.0,0.04193131469631514,0.9580686853036848,0.5726576713607449,0.580503628916013,2.0,more_absorptive,-0.004377482821284473,-0.004219011681070084
1096.0,0.04193131469631514,0.9580686853036848,0.5749323037152813,0.5826957182445711,2.0,more_absorptive,-0.00455380487489776,-0.004389841914257175
1097.0,0.04193131469631514,0.9580686853036848,0.5772769456490173,0.5849557251244897,2.0,more_absorptive,-0.004731064574092669,-0.004561673152510104
1098.0,0.04193131469631514,0.9580686853036848,0.5796913350930973,0.587283437798989,2.0,more_absorptive,-0.004909056954616298,-0.00473431131125468
1099.0,0.04193131469631514,0.9580686853036848,0.582175155978852,0.5896785934613844,2.0,more_absorptive,-0.005087569470339504,-0.0049075548091377375
1100.0,0.04193131469631514,0.9580686853036848,0.5847280362383958,0.5921408762558855,2.0,more_absorptive,-0.005266382206110309,-0.005081194747857065
400.0,0.04193131469631514,0.9580686853036848,0.09723804429551283,0.13155109671101062,5.0,more_absorptive,0.021672438303539834,0.020037969819078807
401.0,0.04193131469631514,0.9580686853036848,0.09589601214836915,0.1303092144453779,5.0,more_absorptive,0.021793601419943756,0.02014761664466938
402.0,0.04193131469631514,0.9580686853036848,0.09449766396806934,0.12901536804295044,5.0,more_absorptive,0.021894236955168567,0.020238184028464196
403.0,0.04193131469631514,0.9580686853036848,0.09304576220974087,0.1276721314293246,5.0,more_absorptive,0.021974339020565448,0.020309677161943873
404.0,0.04193131469631514,0.9580686853036848,0.09154309669243857,0.12628210327899275,5.0,more_absorptive,0.02203392094993005,0.020362119522114364
405.0,0.04193131469631514,0.9580686853036848,0.08999248008222241,0.12484790270902296,5.0,more_absorptive,0.02207301545746762,0.020395552953432858
406.0,0.04193131469631514,0.9580686853036848,0.08839674354307281,0.12337216513592413,5.0,more_absorptive,0.022091674834229358,0.020410037784203
407.0,0.04193131469631514,0.9580686853036848,0.08675873249491955,0.12185753823992038,5.0,more_absorptive,0.02208997116161085,0.020405652957840914
408.0,0.04193131469631514,0.9580686853036848,0.08508130246612436,0.12030667802528718,5.0,more_absorptive,0.02206799653206841,0.020382496170185352
409.0,0.04193131469631514,0.9580686853036848,0.0833673150674002,0.1187222450019946,5.0,more_absorptive,0.02202586327879979,0.020340684014790805
410.0,0.04193131469631514,0.9580686853036848,0.0816196340618163,0.11710690046544595,5.0,more_absorptive,0.021963704202107602,0.020280352125106177
411.0,0.04193131469631514,0.9580686853036848,0.07984112149920813,0.11546330284521743,5.0,more_absorptive,0.021881672777507327,0.020201655299987867
412.0,0.04193131469631514,0.9580686853036848,0.07803463391994707,0.11379410412753252,5.0,more_absorptive,0.021779943340953983,0.02010476760858175
413.0,0.04193131469631514,0.9580686853036848,0.07620301865522748,0.11210194637665506,5.0,more_absorptive,0.02165871125429105,0.019989882477771823
414.0,0.04193131469631514,0.9580686853036848,0.07434911017980064,0.11038945831451312,5.0,more_absorptive,0.021518193032483236,0.01985721274540274
415.0,0.04193131469631514,0.9580686853036848,0.07247572651270204,0.10865925195445086,5.0,more_absorptive,0.021358626425496144,0.019706990672982025
416.0,0.04193131469631514,0.9580686853036848,0.0705856656923978,0.10691391931347596,5.0,more_absorptive,0.021180270458239038,0.019539467921346726
417.0,0.04193131469631514,0.9580686853036848,0.06868170232050583,0.10515602919750063,5.0,more_absorptive,0.020983405422451792,0.019354915483923638
418.0,0.04193131469631514,0.9580686853036848,0.06676658415122762,0.10338812403832623,5.0,more_absorptive,0.020768332808330466,0.01915362356657191
419.0,0.04193131469631514,0.9580686853036848,0.06484302873526787,0.10161271679030845,5.0,more_absorptive,0.020535375174096974,0.018935901412643924
420.0,0.04193131469631514,0.9580686853036848,0.06291372014950841,0.09983228791534096,5.0,more_absorptive,0.020284875960740134,0.018702077080233248
421.0,0.04193131469631514,0.9580686853036848,0.06098130578488233,0.09804928243045208,5.0,more_absorptive,0.020017199238931298,0.018452497159832465
422.0,0.04193131469631514,0.9580686853036848,0.05904839319324745,0.09626610701846022,5.0,more_absorptive,0.019732729384578505,0.018187526429381373
423.0,0.04193131469631514,0.9580686853036848,0.05711754701668231,0.09448512722296576,5.0,more_absorptive,0.019431870688613108,0.017907547452112135
424.0,0.04193131469631514,0.9580686853036848,0.05519128600617981,0.0927086647337302,5.0,more_absorptive,0.019115046901559476,0.017612960117901574
425.0,0.04193131469631514,0.9580686853036848,0.053272080113858346,0.09093899474738376,5.0,more_absorptive,0.018782700704579373,0.0173041811206298
426.0,0.04193131469631514,0.9580686853036848,0.05136234766905347,0.08917834341258889,5.0,more_absorptive,0.01843529310874957,0.016981643373337504
427.0,0.04193131469631514,0.9580686853036848,0.049464452666807206,0.08742888538548396,5.0,more_absorptive,0.018073302793007874,0.01664579537095809
428.0,0.04193131469631514,0.9580686853036848,0.04758070215417381,0.08569274148146092,5.0,more_absorptive,0.017697225374211516,0.01629710049466715
429.0,0.04193131469631514,0.9580686853036848,0.045713343716424465,0.08397197642468501,5.0,more_absorptive,0.01730757260925906,0.015936036257886532
430.0,0.04193131469631514,0.9580686853036848,0.04386456308129643,0.08226859671154742,5.0,more_absorptive,0.016904871536868257,0.015563093501005862
431.0,0.04193131469631514,0.9580686853036848,0.04203648185316254,0.08058454859843542,5.0,more_absorptive,0.016489663565107136,0.015178775540465789
432.0,0.04193131469631514,0.9580686853036848,0.040231155365691836,0.07892171620272032,5.0,more_absorptive,0.016062503500377925,0.014783597268221066
433.0,0.04193131469631514,0.9580686853036848,0.03845057066154096,0.07728191972426189,5.0,more_absorptive,0.015623958522549542,0.014378084205882533
434.0,0.04193131469631514,0.9580686853036848,0.03669664462037459,0.07566691380646501,5.0,more_absorptive,0.015174607118298614,0.01396277152459266
435.0,0.04193131469631514,0.9580686853036848,0.03497122222805095,0.07407838602970226,5.0,more_absorptive,0.014715037971676843,0.013538203029627868
436.0,0.04193131469631514,0.9580686853036848,0.03327607498718343,0.07251795553671986,5.0,more_absorptive,0.014245848814203533,0.01310493011172531
437.0,0.04193131469631514,0.9580686853036848,0.0316128994802586,0.07098717179974778,5.0,more_absorptive,0.0137676452429525,0.012663510672793449
438.0,0.04193131469631514,0.9580686853036848,0.029983316095635575,0.06948751353825063,5.0,more_absorptive,0.013281039515876895,0.012214508034347843
439.0,0.04193131469631514,0.9580686853036848,0.028388867906678224,0.06802038777779083,5.0,more_absorptive,0.01278664932291866,0.01175848982713465
440.0,0.04193131469631514,0.9580686853036848,0.026831019708317763,0.06658712905342706,5.0,more_absorptive,0.012285096538904442,0.011296026867256878
441.0,0.04193131469631514,0.9580686853036848,0.02531115722293485,0.06518899876807038,5.0,more_absorptive,0.011777005969732572,0.010827692029162943
442.0,0.04193131469631514,0.9580686853036848,0.0238305864707707,0.06382718470089259,5.0,more_absorptive,0.011263004094231012,0.01035405911743454
443.0,0.04193131469631514,0.9580686853036848,0.022390533301538142,0.06250280066225572,5.0,more_absorptive,0.010743717804509044,0.009875701739709107
444.0,0.04193131469631514,0.9580686853036848,0.020992143091142165,0.06121688629831906,5.0,more_absorptive,0.010219773152456235,0.009393192187507865
445.0,0.04193131469631514,0.9580686853036848,0.01911793737139306,0.05949366408682827,5.0,more_absorptive,0.00940808214672926,0.008646085717271088
446.0,0.04193131469631514,0.9580686853036848,0.01734081421710996,0.057859953948650455,5.0,more_absorptive,0.008589379604755431,0.007892787047998284
447.0,0.04193131469631514,0.9580686853036848,0.015662047135870973,0.05631688637929014,5.0,more_absorptive,0.007764828936717592,0.00713434862486742
448.0,0.04193131469631514,0.9580686853036848,0.014082744203392636,0.05486544142267781,5.0,more_absorptive,0.006935587666225566,0.006371816490632898
449.0,0.04193131469631514,0.9580686853036848,0.012722923931199732,0.05361586424297881,5.0,more_absorptive,0.006182419413620623,0.00567940226715679
450.0,0.04193131469631514,0.9580686853036848,0.011562293580613132,0.05254944106953903,5.0,more_absorptive,0.005505736573684454,0.005057427118697742
451.0,0.04193131469631514,0.9580686853036848,0.010578800013173158,0.05164585794878198,5.0,more_absorptive,0.004906036720668568,0.004506299887544536
452.0,0.04193131469631514,0.9580686853036848,0.00974897390370288,0.050883514548729934,5.0,more_absorptive,0.004383769151887338,0.004026393827704068
453.0,0.04193131469631514,0.9580686853036848,0.009065485835438114,0.050255648618975426,5.0,more_absorptive,0.00394694790776399,0.0036250418558605446
454.0,0.04193131469631514,0.9580686853036848,0.008397885797262764,0.04964241251003444,5.0,more_absorptive,0.0034986271963308906,0.0032131658516924705
455.0,0.04193131469631514,0.9580686853036848,0.00773192389097147,0.04903071535470316,5.0,more_absorptive,0.0030477899839026577,0.00279901008044655
456.0,0.04193131469631514,0.9580686853036848,0.007093423964987196,0.048444274576160316,5.0,more_absorptive,0.002609833233432169,0.0023967177840651596
457.0,0.04193131469631514,0.9580686853036848,0.006516754728371928,0.047914650208187345,5.0,more_absorptive,0.0022049639663850743,0.0020248460273305305
458.0,0.04193131469631514,0.9580686853036848,0.005979867873954507,0.04742158579184802,5.0,more_absorptive,0.0018140590392069864,0.0016658254257704633
459.0,0.04193131469631514,0.9580686853036848,0.005436894141569444,0.0469229539123785,5.0,more_absorptive,0.001392596062377867,0.0012787661416192309
460.0,0.04193131469631514,0.9580686853036848,0.004896469073016023,0.04642668511088408,5.0,more_absorptive,0.0009463443256214048,0.0008689676114076103
461.0,0.04193131469631514,0.9580686853036848,0.004399232987023467,0.04597009634018766,5.0,more_absorptive,0.0005281880897951741,0.0004849896986014804
462.0,0.04193131469631514,0.9580686853036848,0.00395063346317997,0.045558184602193685,5.0,more_absorptive,0.00015117474468278984,0.00013880773874939273
463.0,0.04193131469631514,0.9580686853036848,0.0035307469992631986,0.045172651728251405,5.0,more_absorptive,-0.00022488758649709742,-0.0002064864099102573
464.0,0.04193131469631514,0.9580686853036848,0.0031314545699040967,0.044806040554439444,5.0,more_absorptive,-0.0006244059935025001,-0.0005733050729578443
465.0,0.04193131469631514,0.9580686853036848,0.002752917403584885,0.04445849720547031,5.0,more_absorptive,-0.0010380801100045149,-0.0009531106826740146
466.0,0.04193131469631514,0.9580686853036848,0.0024006352158507604,0.04413506904583524,5.0,more_absorptive,-0.0014530994588002463,-0.0013341434706607702
467.0,0.04193131469631514,0.9580686853036848,0.0020923536783827635,0.04385204545898088,5.0,more_absorptive,-0.0018567205292116602,-0.0017047074351555294
468.0,0.04193131469631514,0.9580686853036848,0.0018350977660312128,0.04361587249535216,5.0,more_absorptive,-0.002241048899185689,-0.002057558909206121
469.0,0.04193131469631514,0.9580686853036848,0.0016107490570764448,0.04340991404360758,5.0,more_absorptive,-0.002613771965218856,-0.0023997569464607738
470.0,0.04193131469631514,0.9580686853036848,0.001405719294310013,0.04322169431918901,5.0,more_absorptive,-0.0029847471960285,-0.002740352325661853
471.0,0.04193131469631514,0.9580686853036848,0.001230155833306497,0.043060527577223465,5.0,more_absorptive,-0.0033592792716876955,-0.003084220272374663
472.0,0.04193131469631514,0.9580686853036848,0.001098370900927581,0.04293955095523687,5.0,more_absorptive,-0.0037389329572396456,-0.0034328044925399023
473.0,0.04193131469631514,0.9580686853036848,0.0010136409725583567,0.04286177083829952,5.0,more_absorptive,-0.004108090905483642,-0.0037717688970708776
474.0,0.04193131469631514,0.9580686853036848,0.0009690736893097329,0.04282085932362097,5.0,more_absorptive,-0.004447971279770622,-0.0040838668256773444
475.0,0.04193131469631514,0.9580686853036848,0.0009544016341326343,0.04280739082238189,5.0,more_absorptive,-0.004780141824242266,-0.004388902116003547
476.0,0.04193131469631514,0.9580686853036848,0.0009712533556125318,0.04282286019253065,5.0,more_absorptive,-0.0051452521703567395,-0.004724208338571789
477.0,0.04193131469631514,0.9580686853036848,0.0010335199654211483,0.042880019244907544,5.0,more_absorptive,-0.005533743855314188,-0.005081018483310246
478.0,0.04193131469631514,0.9580686853036848,0.0011440291394325252,0.0429814643926203,5.0,more_absorptive,-0.0059004276052725116,-0.005417836730008674
479.0,0.04193131469631514,0.9580686853036848,0.001289906126972393,0.04311537790507653,5.0,more_absorptive,-0.006233817150391316,-0.005724108713854578
480.0,0.04193131469631514,0.9580686853036848,0.0014606889014525941,0.043272156745046544,5.0,more_absorptive,-0.006554896005976494,-0.006019101822062285
481.0,0.04193131469631514,0.9580686853036848,0.0016606448344359554,0.04345571944147903,5.0,more_absorptive,-0.006874908861583012,-0.0063131475998906145
482.0,0.04193131469631514,0.9580686853036848,0.0019042943323292407,0.043679397679698605,5.0,more_absorptive,-0.007193611540808615,-0.006606031826668718
483.0,0.04193131469631514,0.9580686853036848,0.002197981768271537,0.04394901846313626,5.0,more_absorptive,-0.007512709028723025,-0.006899327499537727
484.0,0.04193131469631514,0.9580686853036848,0.002537002649620629,0.04426026603371124,5.0,more_absorptive,-0.00783460833308516,-0.007195246837147055
485.0,0.04193131469631514,0.9580686853036848,0.002916543339093225,0.04460872444375324,5.0,more_absorptive,-0.008155720964966954,-0.007490493702363009
486.0,0.04193131469631514,0.9580686853036848,0.0033275881879461337,0.044986119509174305,5.0,more_absorptive,-0.008461954898418085,-0.0077721172802378
487.0,0.04193131469631514,0.9580686853036848,0.0037616325565687425,0.0453846453850066,5.0,more_absorptive,-0.008746115606104578,-0.008033500844085675
488.0,0.04193131469631514,0.9580686853036848,0.004235510302404409,0.0458197615812122,5.0,more_absorptive,-0.009026943391847803,-0.008291874707103013
489.0,0.04193131469631514,0.9580686853036848,0.004770703518891408,0.04631119865286666,5.0,more_absorptive,-0.009321327479625881,-0.008562777157841567
490.0,0.04193131469631514,0.9580686853036848,0.00534806049502327,0.046841377011436855,5.0,more_absorptive,-0.009612006171865244,-0.008830336427331706
491.0,0.04193131469631514,0.9580686853036848,0.005933453805936081,0.04737896123270244,5.0,more_absorptive,-0.009875881762134883,-0.009073299136800286
492.0,0.04193131469631514,0.9580686853036848,0.00653532767546818,0.04793170756877521,5.0,more_absorptive,-0.010121908719513859,-0.009299897856919578
493.0,0.04193131469631514,0.9580686853036848,0.007185775099725898,0.04852909405461096,5.0,more_absorptive,-0.010370983082636993,-0.009529364276256586
494.0,0.04193131469631514,0.9580686853036848,0.007888325312657271,0.04917436960731333,5.0,more_absorptive,-0.010623590237360933,-0.009762150959764203
495.0,0.04193131469631514,0.9580686853036848,0.008624481497575807,0.04985055224507898,5.0,more_absorptive,-0.010868542614001605,-0.00998796039908928
496.0,0.04193131469631514,0.9580686853036848,0.00938179488078239,0.05054621201453802,5.0,more_absorptive,-0.011099777990639218,-0.010201208053520254
497.0,0.04193131469631514,0.9580686853036848,0.010155016657412965,0.051256530662613264,5.0,more_absorptive,-0.011315467552173263,-0.010400205656844949
498.0,0.04193131469631514,0.9580686853036848,0.010957360229169832,0.05199365070728115,5.0,more_absorptive,-0.011523100882247367,-0.01059184982309247
499.0,0.04193131469631514,0.9580686853036848,0.011826134391910022,0.052791857071767374,5.0,more_absorptive,-0.011740940282316583,-0.01079296987532117
500.0,0.04193131469631514,0.9580686853036848,0.012759958884554732,0.053649894816924906,5.0,more_absorptive,-0.011967503715872052,-0.01100220730431277
501.0,0.04193131469631514,0.9580686853036848,0.013683961618837726,0.05449897408893616,5.0,more_absorptive,-0.012169406853996267,-0.011188787472574034
502.0,0.04193131469631514,0.9580686853036848,0.014555255480798219,0.055299678736130245,5.0,more_absorptive,-0.01233074483732667,-0.01133803064168791
503.0,0.04193131469631514,0.9580686853036848,0.015432655390372602,0.05610605390151051,5.0,more_absorptive,-0.012478186967567348,-0.011474518657415958
504.0,0.04193131469631514,0.9580686853036848,0.016374898262174607,0.05697208916771569,5.0,more_absorptive,-0.012635158024329764,-0.011619859506462896
505.0,0.04193131469631514,0.9580686853036848,0.017381814939437128,0.05789764318576239,5.0,more_absorptive,-0.012799760704430577,-0.011772311892568846
506.0,0.04193131469631514,0.9580686853036848,0.01843744954154946,0.05886806252173094,5.0,more_absorptive,-0.012964408286438578,-0.011924882207209268
507.0,0.04193131469631514,0.9580686853036848,0.019512262441234777,0.05985620033957971,5.0,more_absorptive,-0.013118770481988649,-0.012068034264245589
508.0,0.04193131469631514,0.9580686853036848,0.02057463217155264,0.06083298603261249,5.0,more_absorptive,-0.013253684916185334,-0.012193299421643475
509.0,0.04193131469631514,0.9580686853036848,0.02161287295585379,0.061787670755671854,5.0,more_absorptive,-0.013368414526558826,-0.012299981285921975
510.0,0.04193131469631514,0.9580686853036848,0.022627338154945966,0.06272057368373417,5.0,more_absorptive,-0.0134666035427797,-0.012391429349318264
511.0,0.04193131469631514,0.9580686853036848,0.02365094958367023,0.06366196801496868,5.0,more_absorptive,-0.013557872541937067,-0.012476531563075405
512.0,0.04193131469631514,0.9580686853036848,0.02472834454540403,0.06465291333603894,5.0,more_absorptive,-0.0136514740807703,-0.012563853678993389
513.0,0.04193131469631514,0.9580686853036848,0.025842015040338916,0.06567731766922147,5.0,more_absorptive,-0.01374172964659142,-0.012648149292447147
514.0,0.04193131469631514,0.9580686853036848,0.026933429006967272,0.06668134237477213,5.0,more_absorptive,-0.013816308845078954,-0.01271799887714424
515.0,0.04193131469631514,0.9580686853036848,0.027991304357480366,0.067654601701094,5.0,more_absorptive,-0.01387436288639303,-0.012772603852059194
516.0,0.04193131469631514,0.9580686853036848,0.029048892212452035,0.06862768294165153,5.0,more_absorptive,-0.013922752895854297,-0.012818315804577762
517.0,0.04193131469631514,0.9580686853036848,0.030120519494872537,0.06961376993053153,5.0,more_absorptive,-0.013964133939712325,-0.012857593829411373
518.0,0.04193131469631514,0.9580686853036848,0.031195925514386446,0.07060342323221226,5.0,more_absorptive,-0.013998307051182168,-0.012890241822892626
519.0,0.04193131469631514,0.9580686853036848,0.03227435887936921,0.07159595223122164,5.0,more_absorptive,-0.014026831797939635,-0.012917694240261221
520.0,0.04193131469631514,0.9580686853036848,0.0333719723459225,0.07260622581222724,5.0,more_absorptive,-0.014051795546068065,-0.012941890836867476
521.0,0.04193131469631514,0.9580686853036848,0.03448105257071472,0.07362714830598596,5.0,more_absorptive,-0.014070085865339504,-0.01295995385092949
522.0,0.04193131469631514,0.9580686853036848,0.035535709387745605,0.0745980615714909,5.0,more_absorptive,-0.014070084567938644,-0.012961100990291102
523.0,0.04193131469631514,0.9580686853036848,0.036492929701307714,0.07547934959667743,5.0,more_absorptive,-0.014046353082052473,-0.012940267699389968
