Wavelength_nm,R_glass_1mm_pvk_700nm,T_glass_1mm_pvk_700nm,A_glass_1mm_pvk_700nm,R_pvk_700nm_glass_1mm,T_pvk_700nm_glass_1mm,A_pvk_700nm_glass_1mm
879.0,0.0857201703686503,0.9142798296313489,0.0,0.0857201703686502,0.9142798296313494,0.0
880.0,0.08767699132396091,0.9123230086760392,0.0,0.08767699132396088,0.9123230086760391,0.0
881.0,0.0899191845671843,0.9100808154328157,0.0,0.08991918456718433,0.9100808154328163,0.0
882.0,0.09243541351328366,0.9075645864867166,0.0,0.09243541351328365,0.9075645864867162,0.0
883.0,0.0952137303191141,0.9047862696808853,0.0,0.09521373031911408,0.9047862696808855,0.0
884.0,0.09824166468824487,0.9017583353117554,0.0,0.09824166468824481,0.9017583353117554,0.0
885.0,0.10150631226874199,0.898493687731258,0.0,0.10150631226874195,0.8984936877312577,0.0
886.0,0.10499442170617776,0.8950055782938222,0.0,0.10499442170617773,0.8950055782938222,0.0
887.0,0.10869247949839779,0.8913075205016021,0.0,0.10869247949839779,0.8913075205016024,0.0
888.0,0.11258679189189587,0.887413208108104,0.0,0.11258679189189581,0.887413208108104,0.0
889.0,0.11666356315885472,0.883336436841145,0.0,0.11666356315885472,0.8833364368411456,0.0
890.0,0.12090896969643414,0.8790910303035661,0.0,0.12090896969643421,0.8790910303035661,0.0
891.0,0.12530922949304946,0.8746907705069511,0.0,0.12530922949304943,0.8746907705069511,0.0
892.0,0.12985066660787062,0.8701493333921293,0.0,0.12985066660787067,0.8701493333921296,0.0
893.0,0.13451977040755614,0.8654802295924442,0.0,0.13451977040755614,0.8654802295924441,0.0
894.0,0.13930324939674524,0.8606967506032551,0.0,0.1393032493967452,0.8606967506032557,0.0
895.0,0.1441880795644901,0.8558119204355098,0.0,0.14418807956449,0.8558119204355098,0.0
896.0,0.1491615472469155,0.850838452753085,0.0,0.14916154724691547,0.8508384527530849,0.0
897.0,0.15421128657595232,0.845788713424048,0.0,0.1542112865759522,0.8457887134240476,0.0
898.0,0.15932531164486816,0.8406746883551323,0.0,0.1593253116448682,0.8406746883551327,0.0
899.0,0.16449204357317965,0.8355079564268203,0.0,0.1644920435731796,0.8355079564268203,0.0
900.0,0.16970033269666074,0.8302996673033395,0.0,0.16970033269666066,0.8302996673033392,0.0
901.0,0.1749394761426892,0.8250605238573112,0.0,0.17493947614268923,0.8250605238573109,0.0
902.0,0.18019923107771316,0.8198007689222878,0.0,0.18019923107771313,0.8198007689222875,0.0
903.0,0.1854698239325944,0.8145301760674064,0.0,0.18546982393259426,0.8145301760674057,0.0
904.0,0.19074195592376234,0.8092580440762372,0.0,0.19074195592376228,0.8092580440762375,0.0
905.0,0.19600680519419195,0.8039931948058079,0.0,0.19600680519419197,0.8039931948058077,0.0
906.0,0.20125602589882446,0.7987439741011756,0.0,0.2012560258988244,0.7987439741011754,0.0
907.0,0.20648174455510737,0.793518255444893,0.0,0.20648174455510737,0.7935182554448929,0.0
908.0,0.21167655397143376,0.7883234460285663,0.0,0.2116765539714337,0.7883234460285663,0.0
909.0,0.21683350505511398,0.783166494944886,0.0,0.2168335050551139,0.783166494944886,0.0
910.0,0.22194609678783608,0.7780539032121643,0.0,0.22194609678783597,0.7780539032121639,0.0
911.0,0.2270082646409502,0.77299173535905,0.0,0.2270082646409501,0.7729917353590499,0.0
912.0,0.23201436768574876,0.7679856323142514,0.0,0.23201436768574865,0.7679856323142508,0.0
913.0,0.23695917463596003,0.76304082536404,0.0,0.23695917463595995,0.7630408253640403,0.0
914.0,0.24183784904109568,0.7581621509589044,0.0,0.2418378490410956,0.7581621509589044,0.0
915.0,0.24664593383059563,0.7533540661694048,0.0,0.24664593383059563,0.753354066169405,0.0
916.0,0.2513793353901325,0.7486206646098673,0.0,0.2513793353901325,0.7486206646098675,0.0
917.0,0.2560343073333608,0.7439656926666389,0.0,0.2560343073333608,0.7439656926666389,0.0
918.0,0.26060743411479687,0.7393925658852032,0.0,0.2606074341147968,0.7393925658852032,0.0
919.0,0.26509561461275777,0.7349043853872418,0.0,0.2650956146127578,0.7349043853872422,0.0
920.0,0.26949604579542386,0.7305039542045763,0.0,0.26949604579542374,0.7305039542045761,0.0
921.0,0.2738062065681812,0.7261937934318188,0.0,0.27380620656818117,0.7261937934318187,0.0
922.0,0.27802384188648704,0.7219761581135129,0.0,0.2780238418864869,0.7219761581135129,0.0
923.0,0.2821469472057013,0.7178530527942989,0.0,0.2821469472057014,0.7178530527942992,0.0
924.0,0.2861737533275413,0.713826246672458,0.0,0.28617375332754125,0.7138262466724584,0.0
925.0,0.2901027116920892,0.7098972883079109,0.0,0.290102711692089,0.7098972883079104,0.0
926.0,0.2939324801546055,0.7060675198453941,0.0,0.29393248015460544,0.7060675198453941,0.0
927.0,0.29766190927764574,0.7023380907223542,0.0,0.29766190927764563,0.7023380907223543,0.0
928.0,0.30129002916122455,0.6987099708387754,0.0,0.3012900291612247,0.6987099708387754,0.0
929.0,0.30481603682688385,0.6951839631731165,0.0,0.30481603682688374,0.6951839631731159,0.0
930.0,0.30823928416541607,0.6917607158345842,0.0,0.3082392841654158,0.691760715834584,0.0
931.0,0.3115592664527777,0.6884407335472222,0.0,0.31155926645277765,0.6884407335472222,0.0
932.0,0.3147756114340444,0.6852243885659558,0.0,0.31477561143404426,0.6852243885659561,0.0
933.0,0.31788806897144817,0.6821119310285523,0.0,0.31788806897144817,0.682111931028552,0.0
934.0,0.3208965012491069,0.6791034987508938,0.0,0.3208965012491067,0.6791034987508932,0.0
935.0,0.3238008735243326,0.6761991264756673,0.0,0.3238008735243326,0.6761991264756673,0.0
936.0,0.32660124541305025,0.6733987545869502,0.0,0.3266012454130501,0.6733987545869498,0.0
937.0,0.329297762695019,0.6707022373049806,0.0,0.32929776269501904,0.6707022373049806,0.0
938.0,0.3318906496230539,0.668109350376946,0.0,0.33189064962305387,0.6681093503769457,0.0
939.0,0.3343802017192715,0.6656197982807286,0.0,0.3343802017192715,0.6656197982807286,0.0
940.0,0.33676677904060504,0.6632332209593949,0.0,0.3367667790406051,0.6632332209593952,0.0
941.0,0.3390507998951639,0.6609492001048356,0.0,0.33905079989516385,0.6609492001048356,0.0
942.0,0.3412327349907508,0.6587672650092494,0.0,0.3412327349907507,0.6587672650092495,0.0
943.0,0.34331310199661896,0.6566868980033809,0.0,0.3433131019966189,0.656686898003381,0.0
944.0,0.3452924604996103,0.6547075395003897,0.0,0.3452924604996103,0.65470753950039,0.0
945.0,0.34717140733593793,0.6528285926640621,0.0,0.34717140733593777,0.6528285926640625,0.0
946.0,0.34895057228016263,0.6510494277198374,0.0,0.3489505722801627,0.6510494277198375,0.0
947.0,0.3506306140732853,0.649369385926715,0.0,0.35063061407328505,0.6493693859267147,0.0
948.0,0.3522122167723015,0.6477877832276981,0.0,0.35221221677230174,0.6477877832276985,0.0
949.0,0.3536960864041177,0.6463039135958827,0.0,0.3536960864041176,0.6463039135958827,0.0
950.0,0.35508294790724515,0.6449170520927549,0.0,0.35508294790724493,0.6449170520927551,0.0
951.0,0.35637354234533086,0.6436264576546691,0.0,0.356373542345331,0.6436264576546695,0.0
952.0,0.35756862437717657,0.6424313756228232,0.0,0.357568624377177,0.6424313756228234,0.0
953.0,0.3586689599685644,0.6413310400314357,0.0,0.35866895996856424,0.6413310400314357,0.0
954.0,0.35967532433184596,0.6403246756681548,0.0,0.3596753243318459,0.6403246756681548,0.0
955.0,0.36058850007991783,0.6394114999200826,0.0,0.3605885000799177,0.6394114999200826,0.0
956.0,0.36140927558185365,0.6385907244181468,0.0,0.3614092755818535,0.6385907244181466,0.0
957.0,0.3621384435081014,0.6378615564918984,0.0,0.3621384435081013,0.6378615564918982,0.0
958.0,0.3627767995538081,0.6372232004461917,0.0,0.36277679955380826,0.6372232004461917,0.0
959.0,0.3633251413294187,0.6366748586705814,0.0,0.3633251413294187,0.6366748586705817,0.0
960.0,0.3637842674083283,0.6362157325916716,0.0,0.3637842674083282,0.6362157325916713,0.0
961.0,0.3641549765219224,0.6358450234780768,0.0,0.3641549765219226,0.635845023478077,0.0
962.0,0.3644380668929071,0.635561933107093,0.0,0.3644380668929068,0.6355619331070929,0.0
963.0,0.36463433569835996,0.6353656643016405,0.0,0.36463433569835996,0.6353656643016404,0.0
964.0,0.3647445786544529,0.6352554213455472,0.0,0.3647445786544528,0.6352554213455475,0.0
965.0,0.3647695897152689,0.6352304102847313,0.0,0.36476958971526885,0.6352304102847316,0.0
966.0,0.36471016087860497,0.6352898391213949,0.0,0.36471016087860497,0.635289839121395,0.0
967.0,0.36456708209209254,0.6354329179079072,0.0,0.3645670820920929,0.6354329179079075,0.0
968.0,0.3643411412533644,0.6356588587466356,0.0,0.3643411412533644,0.6356588587466356,0.0
969.0,0.36403312429839835,0.6359668757016017,0.0,0.3640331242983983,0.6359668757016016,0.0
970.0,0.3636438153725211,0.6363561846274794,0.0,0.363643815372521,0.6363561846274794,0.0
971.0,0.36317399707889336,0.6368260029211069,0.0,0.3631739970788935,0.6368260029211069,0.0
972.0,0.36262445079962063,0.6373755492003793,0.0,0.3626244507996206,0.6373755492003793,0.0
973.0,0.3619959570849112,0.6380040429150887,0.0,0.3619959570849111,0.6380040429150886,0.0
974.0,0.36128929610598937,0.6387107038940113,0.0,0.3612892961059893,0.638710703894011,0.0
975.0,0.36050524816770385,0.6394947518322961,0.0,0.3605052481677039,0.6394947518322964,0.0
976.0,0.35964459427701034,0.6403554057229899,0.0,0.35964459427701023,0.6403554057229901,0.0
977.0,0.3587081167637075,0.641291883236293,0.0,0.3587081167637073,0.6412918832362927,0.0
978.0,0.3576965999499909,0.6423034000500085,0.0,0.3576965999499911,0.6423034000500092,0.0
979.0,0.3566108308655662,0.643389169134434,0.0,0.3566108308655664,0.6433891691344339,0.0
980.0,0.3554516000051995,0.6445483999948008,0.0,0.3554516000051994,0.644548399994801,0.0
981.0,0.35421970212572906,0.6457802978742714,0.0,0.3542197021257288,0.6457802978742715,0.0
982.0,0.3529159370796622,0.6470840629203377,0.0,0.3529159370796622,0.6470840629203379,0.0
983.0,0.35154111068259697,0.6484588893174027,0.0,0.351541110682597,0.6484588893174031,0.0
984.0,0.35009603561177616,0.649903964388224,0.0,0.35009603561177616,0.6499039643882238,0.0
985.0,0.34858153233315226,0.651418467666848,0.0,0.34858153233315226,0.6514184676668482,0.0
986.0,0.3469984300544155,0.653001569945585,0.0,0.3469984300544154,0.6530015699455849,0.0
987.0,0.34534756770143726,0.6546524322985631,0.0,0.34534756770143743,0.6546524322985628,0.0
988.0,0.3436297949156468,0.6563702050843532,0.0,0.3436297949156466,0.6563702050843534,0.0
989.0,0.3418459730698566,0.6581540269301442,0.0,0.34184597306985626,0.6581540269301441,0.0
990.0,0.33999697630004383,0.6600030236999563,0.0,0.3399969763000437,0.6600030236999562,0.0
991.0,0.33808369255061693,0.6619163074493828,0.0,0.3380836925506168,0.661916307449383,0.0
992.0,0.33610702463063524,0.6638929753693649,0.0,0.3361070246306353,0.6638929753693646,0.0
993.0,0.33406789127846465,0.6659321087215354,0.0,0.33406789127846465,0.6659321087215354,0.0
994.0,0.33196722823227026,0.6680327717677292,0.0,0.3319672282322702,0.6680327717677295,0.0
995.0,0.3298059893037376,0.6701940106962624,0.0,0.32980598930373756,0.6701940106962625,0.0
996.0,0.32758514745233186,0.6724148525476682,0.0,0.3275851474523319,0.6724148525476684,0.0
997.0,0.3253056958573588,0.674694304142641,0.0,0.325305695857359,0.6746943041426411,0.0
998.0,0.32296864898499716,0.6770313510150024,0.0,0.3229686489849972,0.6770313510150028,0.0
999.0,0.3205750436474411,0.6794249563525591,0.0,0.32057504364744105,0.6794249563525588,0.0
1000.0,0.31812594005115835,0.6818740599488418,0.0,0.31812594005115813,0.6818740599488418,0.0
1001.0,0.31562242283123376,0.6843775771687661,0.0,0.31562242283123365,0.6843775771687659,0.0
1002.0,0.3130656020686436,0.6869343979313568,0.0,0.3130656020686435,0.6869343979313565,0.0
1003.0,0.31045661428723437,0.689543385712765,0.0,0.31045661428723426,0.6895433857127652,0.0
1004.0,0.30779662342709607,0.6922033765729045,0.0,0.307796623427096,0.6922033765729046,0.0
1005.0,0.3050868217909067,0.6949131782090933,0.0,0.3050868217909067,0.6949131782090932,0.0
1006.0,0.3023284309597597,0.6976715690402402,0.0,0.30232843095975964,0.6976715690402401,0.0
1007.0,0.2995227026748613,0.7004772973251387,0.0,0.2995227026748612,0.7004772973251387,0.0
1008.0,0.29667091968145126,0.7033290803185488,0.0,0.2966709196814512,0.7033290803185491,0.0
1009.0,0.29377439653116877,0.7062256034688313,0.0,0.2937743965311685,0.7062256034688313,0.0
1010.0,0.290834480339027,0.709165519660973,0.0,0.2908344803390271,0.709165519660973,0.0
1011.0,0.2878525514911081,0.7121474485088921,0.0,0.28785255149110783,0.7121474485088917,0.0
1012.0,0.2848300242990003,0.715169975701,0.0,0.2848300242990001,0.7151699757009998,0.0
1013.0,0.2817683475969535,0.7182316524030468,0.0,0.2817683475969535,0.7182316524030468,0.0
1014.0,0.27866900527769917,0.7213309947223006,0.0,0.2786690052776992,0.7213309947223007,0.0
1015.0,0.27553351676283466,0.7244664832371656,0.0,0.27553351676283466,0.7244664832371656,0.0
1016.0,0.2723634374036732,0.727636562596327,0.0,0.2723634374036732,0.7276365625963276,0.0
1017.0,0.2691603588084133,0.7308396411915874,0.0,0.26916035880841316,0.7308396411915866,0.0
1018.0,0.2659259090915674,0.7340740909084331,0.0,0.2659259090915673,0.7340740909084327,0.0
1019.0,0.2626617530415435,0.7373382469584568,0.0,0.2626617530415433,0.7373382469584564,0.0
1020.0,0.2593695922023728,0.7406304077976276,0.0,0.2593695922023729,0.7406304077976272,0.0
1021.0,0.25605116486561336,0.7439488351343866,0.0,0.25605116486561325,0.7439488351343869,0.0
1022.0,0.2527082459685873,0.747291754031413,0.0,0.2527082459685874,0.747291754031413,0.0
1023.0,0.24934264689516547,0.7506573531048344,0.0,0.24934264689516553,0.7506573531048344,0.0
1024.0,0.24595621517549174,0.7540437848245081,0.0,0.2459562151754918,0.7540437848245082,0.0
1025.0,0.24255083408120304,0.7574491659187971,0.0,0.24255083408120298,0.7574491659187971,0.0
1026.0,0.23912842211282337,0.7608715778871767,0.0,0.23912842211282334,0.7608715778871769,0.0
1027.0,0.2356909323763166,0.7643090676236838,0.0,0.2356909323763166,0.764309067623684,0.0
1028.0,0.2322403518459158,0.7677596481540843,0.0,0.23224035184591582,0.7677596481540845,0.0
1029.0,0.22877870051069957,0.7712212994893004,0.0,0.22877870051069954,0.7712212994893003,0.0
1030.0,0.22530803040261713,0.7746919695973826,0.0,0.22530803040261713,0.7746919695973833,0.0
1031.0,0.2218304245040114,0.7781695754959885,0.0,0.2218304245040114,0.7781695754959885,0.0
1032.0,0.21834799553301817,0.7816520044669821,0.0,0.21834799553301817,0.781652004466982,0.0
1033.0,0.21486288460561964,0.7851371153943807,0.0,0.2148628846056197,0.7851371153943807,0.0
1034.0,0.21137725977347885,0.7886227402265209,0.0,0.21137725977347888,0.7886227402265212,0.0
1035.0,0.20789331443716974,0.7921066855628306,0.0,0.2078933144371697,0.7921066855628304,0.0
1036.0,0.2044132656348175,0.7955867343651826,0.0,0.20441326563481746,0.7955867343651826,0.0
1037.0,0.2009393522066572,0.7990606477933431,0.0,0.2009393522066572,0.7990606477933431,0.0
1038.0,0.19747383283650463,0.8025261671634955,0.0,0.1974738328365046,0.8025261671634951,0.0
1039.0,0.1940189839716649,0.8059810160283354,0.0,0.19401898397166487,0.8059810160283354,0.0
1040.0,0.1905770976233118,0.8094229023766886,0.0,0.19057709762331165,0.8094229023766879,0.0
1041.0,0.18715047904993307,0.8128495209500668,0.0,0.1871504790499332,0.8128495209500674,0.0
1042.0,0.18374144432700756,0.8162585556729921,0.0,0.18374144432700756,0.8162585556729925,0.0
1043.0,0.18035231780660524,0.819647682193395,0.0,0.18035231780660524,0.8196476821933946,0.0
1044.0,0.17698542947124943,0.8230145705287507,0.0,0.1769854294712493,0.8230145705287506,0.0
1045.0,0.17364311218688927,0.8263568878131106,0.0,0.17364311218688933,0.8263568878131112,0.0
1046.0,0.1703276988604631,0.8296723011395364,0.0,0.17032769886046312,0.8296723011395368,0.0
1047.0,0.16704151950807286,0.832958480491927,0.0,0.16704151950807292,0.8329584804919273,0.0
1048.0,0.16378689824038134,0.8362131017596189,0.0,0.16378689824038137,0.8362131017596184,0.0
1049.0,0.16056615017239487,0.8394338498276052,0.0,0.1605661501723949,0.8394338498276054,0.0
1050.0,0.15738157826531887,0.8426184217346813,0.0,0.15738157826531882,0.842618421734681,0.0
1051.0,0.15423547010872338,0.8457645298912764,0.0,0.15423547010872338,0.8457645298912767,0.0
1052.0,0.15113009465170057,0.8488699053482994,0.0,0.1511300946517005,0.8488699053482994,0.0
1053.0,0.14806769889223784,0.8519323011077624,0.0,0.14806769889223784,0.8519323011077625,0.0
1054.0,0.1450505045343693,0.8549494954656313,0.0,0.1450505045343693,0.8549494954656316,0.0
1055.0,0.1420807046231506,0.8579192953768497,0.0,0.14208070462315062,0.8579192953768496,0.0
1056.0,0.13916046016778927,0.860839539832211,0.0,0.1391604601677892,0.860839539832211,0.0
1057.0,0.13629189676362088,0.8637081032363791,0.0,0.13629189676362088,0.8637081032363793,0.0
1058.0,0.13347710122383685,0.8665228987761627,0.0,0.13347710122383685,0.8665228987761634,0.0
1059.0,0.1307181182321238,0.8692818817678756,0.0,0.1307181182321238,0.8692818817678761,0.0
1060.0,0.128016947027484,0.8719830529725163,0.0,0.12801694702748406,0.8719830529725163,0.0
1061.0,0.12537553813264285,0.8746244618673569,0.0,0.12537553813264285,0.8746244618673571,0.0
1062.0,0.12279579013744066,0.8772042098625588,0.0,0.12279579013744063,0.8772042098625588,0.0
1063.0,0.12027954654863723,0.8797204534513624,0.0,0.12027954654863728,0.8797204534513631,0.0
1064.0,0.1178285927174008,0.8821714072825992,0.0,0.11782859271740077,0.8821714072825995,0.0
1065.0,0.11544465285568865,0.8845553471443114,0.0,0.11544465285568868,0.8845553471443114,0.0
1066.0,0.11312938715240335,0.8868706128475964,0.0,0.11312938715240334,0.8868706128475962,0.0
1067.0,0.11088438900004628,0.8891156109999535,0.0,0.11088438900004628,0.8891156109999536,0.0
1068.0,0.10871118234215621,0.8912888176578442,0.0,0.10871118234215624,0.8912888176578442,0.0
1069.0,0.10661121915146717,0.8933887808485329,0.0,0.10661121915146715,0.8933887808485327,0.0
1070.0,0.10458587704824579,0.8954141229517542,0.0,0.10458587704824573,0.8954141229517542,0.0
1071.0,0.10263645706774735,0.8973635429322522,0.0,0.1026364570677474,0.897363542932253,0.0
1072.0,0.10076418158515169,0.899235818414848,0.0,0.10076418158515164,0.899235818414848,0.0
1073.0,0.09897019240573743,0.9010298075942624,0.0,0.09897019240573739,0.9010298075942624,0.0
1074.0,0.09725554902734501,0.9027444509726548,0.0,0.09725554902734493,0.9027444509726549,0.0
1075.0,0.09562122708150686,0.9043787729184934,0.0,0.09562122708150693,0.9043787729184936,0.0
1076.0,0.09406811695883698,0.9059318830411632,0.0,0.09406811695883698,0.9059318830411631,0.0
1077.0,0.09259702262350991,0.9074029773764902,0.0,0.09259702262350988,0.9074029773764902,0.0
1078.0,0.09120866062083056,0.9087913393791694,0.0,0.09120866062083052,0.9087913393791691,0.0
1079.0,0.08990365928107871,0.9100963407189212,0.0,0.08990365928107864,0.9100963407189212,0.0
1080.0,0.08868255812194377,0.9113174418780562,0.0,0.08868255812194371,0.9113174418780562,0.0
1081.0,0.08754580745101743,0.9124541925489831,0.0,0.08754580745101746,0.9124541925489833,0.0
1082.0,0.08649376816894007,0.9135062318310602,0.0,0.08649376816894003,0.9135062318310596,0.0
1083.0,0.08552671177293093,0.914473288227069,0.0,0.08552671177293092,0.9144732882270693,0.0
1084.0,0.08464482055958211,0.9153551794404179,0.0,0.08464482055958211,0.9153551794404181,0.0
1085.0,0.08384818802494615,0.9161518119750539,0.0,0.08384818802494619,0.9161518119750545,0.0
1086.0,0.08313681945912331,0.9168631805408769,0.0,0.08313681945912331,0.9168631805408769,0.0
1087.0,0.0825106327317573,0.9174893672682426,0.0,0.08251063273175732,0.9174893672682426,0.0
1088.0,0.08196945926407337,0.918030540735927,0.0,0.08196945926407345,0.9180305407359276,0.0
1089.0,0.08151304518235733,0.9184869548176426,0.0,0.08151304518235732,0.918486954817643,0.0
1090.0,0.08114105264707297,0.9188589473529273,0.0,0.08114105264707297,0.9188589473529275,0.0
1091.0,0.08085306135116374,0.9191469386488366,0.0,0.08085306135116375,0.9191469386488362,0.0
1092.0,0.0806485701804723,0.9193514298195283,0.0,0.08064857018047235,0.9193514298195282,0.0
1093.0,0.08052699902865014,0.9194730009713493,0.0,0.08052699902865014,0.9194730009713501,0.0
1094.0,0.08048769075842524,0.9195123092415745,0.0,0.08048769075842521,0.919512309241575,0.0
1095.0,0.08052991330063897,0.9194700866993606,0.0,0.08052991330063891,0.9194700866993609,0.0
1096.0,0.08065286188206834,0.9193471381179321,0.0,0.0806528618820684,0.9193471381179322,0.0
1097.0,0.08085566137270778,0.9191443386272924,0.0,0.0808556613727078,0.9191443386272926,0.0
1098.0,0.081137368742903,0.9188626312570968,0.0,0.08113736874290303,0.9188626312570976,0.0
1099.0,0.08149697562050735,0.9185030243794922,0.0,0.08149697562050731,0.9185030243794922,0.0
1100.0,0.08193341093806132,0.9180665890619388,0.0,0.08193341093806131,0.9180665890619388,0.0
