Wavelength_nm,n_v1,k_v1,n_v2,k_v2,eps1_v1,eps2_v1,eps1_v2,eps2_v2,dn_v1_dlambda,dk_v1_dlambda,dn_v2_dlambda,dk_v2_dlambda
821.0,2.550074570825465,0.0,2.5500745708254646,0.0,6.50288031677068,0.0,6.5028803167706775,0.0,-0.0011479448092195366,0.0,-0.0011479448092197586,0.0
822.0,2.548928723356516,0.0,2.5489287233565157,0.0,6.497037636751879,0.0,6.497037636751877,0.0,-0.0011437603161172927,0.0,-0.0011437603161170706,0.0
823.0,2.5477870501932305,0.0,2.5477870501932305,0.0,6.491218853132323,0.0,6.491218853132323,0.0,-0.0011395961361126972,0.0,-0.0011395961361124751,0.0
824.0,2.5466495310842907,0.0,2.5466495310842907,0.0,6.485423834171837,0.0,6.485423834171837,0.0,-0.0011354521460966716,0.0,-0.0011354521460966716,0.0
825.0,2.545516145901037,0.0,2.545516145901037,0.0,6.47965244904287,0.0,6.47965244904287,0.0,-0.0011313282238536448,0.0,-0.0011313282238538669,0.0
826.0,2.5443868746365834,0.0,2.544386874636583,0.0,6.473904567822921,0.0,6.473904567822919,0.0,-0.0011272242480546701,0.0,-0.0011272242480546701,0.0
827.0,2.543261697404928,0.0,2.543261697404928,0.0,6.468180061486994,0.0,6.468180061486994,0.0,-0.001123140098249653,0.0,-0.001123140098249653,0.0
828.0,2.542140594440084,0.0,2.5421405944400837,0.0,6.462478801900184,0.0,6.462478801900182,0.0,-0.0011190756548609126,0.0,-0.0011190756548609126,0.0
829.0,2.541023546095206,0.0,2.541023546095206,0.0,6.456800661810256,0.0,6.456800661810256,0.0,-0.0011150307991751873,0.0,-0.0011150307991749653,0.0
830.0,2.5399105328417337,0.0,2.5399105328417337,0.0,6.45114551484038,0.0,6.45114551484038,0.0,-0.0011110054133351976,0.0,-0.0011110054133354197,0.0
831.0,2.5388015352685356,0.0,2.538801535268535,0.0,6.445513235481873,0.0,6.445513235481871,0.0,-0.0011069993803354272,0.0,-0.0011069993803356493,0.0
832.0,2.537696534081063,0.0,2.5376965340810624,0.0,6.439903699087039,0.0,6.439903699087037,0.0,-0.0011030125840121308,0.0,-0.0011030125840121308,0.0
833.0,2.5365955101005113,0.0,2.536595510100511,0.0,6.434316781862073,0.0,6.434316781862071,0.0,-0.0010990449090371168,0.0,-0.0010990449090371168,0.0
834.0,2.5354984442629886,0.0,2.535498444262988,0.0,6.428752360860035,0.0,6.428752360860034,0.0,-0.0010950962409108644,0.0,-0.0010950962409108644,0.0
