mode,d_air_nm,wavelength_nm,reflectance,delta_r
case_b,13.0,957,0.943329374448152,0.03088147141985642
case_b,13.0,958,0.9411281835761106,0.03148057254864767
case_b,13.0,959,0.9388823158034263,0.032075946785305454
case_b,13.0,960,0.9365922808903292,0.032667441262797525
case_b,13.0,961,0.9342585914080231,0.03325488984990199
case_b,13.0,962,0.9318817639301086,0.03383811284320082
case_b,13.0,963,0.9294623196896767,0.03441691684985315
case_b,13.0,964,0.9270007854138208,0.03499109461495675
case_b,13.0,965,0.9244976942532342,0.03556042482458954
case_b,13.0,966,0.9219535867175861,0.0361246719167182
case_b,13.0,967,0.9193690116164436,0.036683585901267524
case_b,13.0,968,0.9167445270055019,0.037236902190767585
case_b,13.0,969,0.9140807011377684,0.03778434144305143
case_b,13.0,970,0.9113781134193337,0.03832560941757068
case_b,13.0,971,0.9086373556281547,0.038860396738892966
case_b,13.0,972,0.9058590336851152,0.03938837846152543
case_b,13.0,973,0.9030437678961539,0.039909214303835094
case_b,13.0,974,0.9001921936666543,0.04042254868738748
case_b,13.0,975,0.8973049624680949,0.04092801069116547
case_b,13.0,976,0.8943827428049579,0.04142521403072885
case_b,13.0,977,0.8914262211808924,0.041913757064474866
case_b,13.0,978,0.8884361030629748,0.04239322282914271
case_b,13.0,979,0.8854131138428678,0.042863179106855887
case_b,13.0,980,0.8823579997934982,0.04332317852594858
case_b,13.0,981,0.879271529015973,0.04377275870773212
case_b,13.0,982,0.8761544923661171,0.044211442469826
case_b,13.0,983,0.8730077043915434,0.044638738010263634
case_b,13.0,984,0.8698320042583257,0.04505413915632106
case_b,13.0,985,0.8666282566622505,0.04545712566924598
case_b,13.0,986,0.8633973527250601,0.04584716359722596
case_b,13.0,987,0.8601402108734703,0.04622370567904688
case_b,13.0,988,0.8568577776986356,0.04658619180084278
case_b,13.0,989,0.8535510287935596,0.04693404950829139
case_b,13.0,990,0.850220969565849,0.04726669457656063
case_b,13.0,991,0.8468686360402379,0.04758353163778073
case_b,13.0,992,0.8434950956644812,0.04788395486481867
case_b,13.0,993,0.8401014479786716,0.04816734873300188
case_b,13.0,994,0.8366888252836637,0.048433088844086924
case_b,13.0,995,0.8332583932871884,0.04868054281561929
case_b,13.0,996,0.8298113517069106,0.04890907123945898
case_b,13.0,997,0.8263489348269331,0.049118028710740225
case_b,13.0,998,0.822872412004113,0.04930676492835595
case_b,13.0,999,0.8193830881205484,0.049474625867748645
case_b,13.0,1000,0.8158823039783822,0.04962095502653463
case_b,13.0,1001,0.8123714362684449,0.04974509482522005
case_b,13.0,1002,0.808851896739922,0.04984638825517407
case_b,13.0,1003,0.805325133483273,0.049924180115224925
case_b,13.0,1004,0.801792631414459,0.049977818469700286
case_b,13.0,1005,0.7982559123176495,0.05000665625623102
case_b,13.0,1006,0.7947165348061506,0.05001005296190564
case_b,13.0,1007,0.7911760941974861,0.049987376365533964
case_b,13.0,1008,0.7876362222986173,0.049938004343258235
case_b,13.0,1009,0.7840985870973359,0.049861326734291556
case_b,13.0,1010,0.7805648923558964,0.04975674726298296
case_b,13.0,1011,0.7770368786849351,0.04962368510938164
case_b,13.0,1012,0.7735163277184288,0.04946157566894094
case_b,13.0,1013,0.7700050567300831,0.049269873733516545
case_b,13.0,1014,0.7665049162471791,0.049048055973762605
case_b,13.0,1015,0.7630177891218045,0.048795623060063686
case_b,13.0,1016,0.7595455894845115,0.04851210180620125
case_b,13.0,1017,0.7560902615777458,0.04819704732824159
case_b,13.0,1018,0.7526537784667332,0.0478500452105709
case_b,13.0,1019,0.7492381406258098,0.047470713670518805
case_b,13.0,1020,0.74584537439854,0.0470587057125148
case_b,13.0,1021,0.7424775240122904,0.046613713060666306
case_b,13.0,1022,0.7391366305649956,0.04613547388070627
case_b,13.0,1023,0.7358247485584981,0.04562376984544092
case_b,13.0,1024,0.7325439500220801,0.04507842641839277
case_b,13.0,1025,0.7292963222512014,0.04449931481542169
case_b,13.0,1026,0.7260839654190222,0.043886353889127094
case_b,13.0,1027,0.7229089900628289,0.04323951192443709
case_b,13.0,1028,0.7197735144480077,0.042558808333737264
case_b,13.0,1029,0.7166796618129002,0.04184431523988419
case_b,13.0,1030,0.7136295574985306,0.04109615893561036
case_b,13.0,1031,0.7106253346971455,0.040314518498517304
case_b,13.0,1032,0.7076691580363313,0.03949961854216055
case_b,13.0,1033,0.7047631950968913,0.038651737847455236
case_b,13.0,1034,0.7019096046251148,0.03777121286602325
case_b,13.0,1035,0.6991105332721541,0.03685843842039904
case_b,13.0,1036,0.6963681122539401,0.035913868226831624
case_b,13.0,1037,0.6936844539397603,0.03493801523275508
case_b,13.0,1038,0.6910616483782278,0.03393145176171153
case_b,13.0,1039,0.6885017597700097,0.0328948094594691
case_b,13.0,1040,0.6860068228972087,0.03182877903593584
case_b,13.0,1041,0.6835788369700019,0.030734110641086776
case_b,13.0,1042,0.6812197541811242,0.029611615787885404
case_b,13.0,1043,0.6789314834103771,0.028462164055025663
case_b,13.0,1044,0.6767158890752722,0.027286681141039715
case_b,13.0,1045,0.6745747874884631,0.026086147525028136
case_b,13.0,1046,0.6725099432432894,0.02486159691217582
case_b,13.0,1047,0.6705230656404357,0.02361411446696049
case_b,13.0,1048,0.6686158051688594,0.02234483483829164
case_b,13.0,1049,0.6667897500543446,0.02105493998213881
case_b,13.0,1050,0.6650464228889802,0.019745656788497934
case_b,13.0,1051,0.6633872757392346,0.018418255029558406
case_b,13.0,1052,0.6618136820270518,0.017074046170707735
case_b,13.0,1053,0.660326938145317,0.015714378973531673
case_b,13.0,1054,0.6589282621269374,0.014340635918083988
case_b,13.0,1055,0.6576187908706108,0.012954229983409227
case_b,13.0,1056,0.6563995775256153,0.011556601297887714
case_b,13.0,1057,0.6552715890471258,0.01014921367415944
case_b,13.0,1058,0.654235703932989,0.00873355104410245
case_b,13.0,1059,0.6532927101521785,0.007311113810075098
case_b,13.0,1060,0.6524433032744172,0.0058834151291475845
case_b,13.0,1061,0.6516880853757945,0.004451976984540806
case_b,13.0,1062,0.6510275653256532,0.0030183258980762684
case_b,13.0,1063,0.6504621559245082,0.0015839896075667825
case_b,13.0,1064,0.6499921723571991,0.00015049342475104144
case_b,13.0,1065,0.6496178314391124,-0.0012806435485139822
case_b,13.0,1066,0.6493392511009788,-0.0027079121658192262
case_b,13.0,1067,0.6491564501149445,-0.004129816926413454
case_b,13.0,1068,0.6490693480635091,-0.0055448795934534
case_b,13.0,1069,0.6490777655518062,-0.0069516427242505285
case_b,13.0,1070,0.649181424662551,-0.008348673097140269
case_b,13.0,1071,0.649379949459988,-0.009734564971323523
case_b,13.0,1072,0.6496728663395418,-0.011107943118691121
case_b,13.0,1073,0.6500596057570481,-0.012467466007794026
case_b,13.0,1074,0.6505395038163598,-0.013811828731614684
case_b,13.0,1075,0.6511118038902252,-0.015139765719275666
case_b,13.0,1076,0.6517756584571761,-0.016450053271782727
case_b,13.0,1077,0.6525301311464199,-0.017741511913583752
case_b,13.0,1078,0.6533741989818828,-0.019013008553025235
case_b,13.0,1079,0.6543067548157043,-0.020263458446014737
case_b,13.0,1080,0.6553266099407804,-0.021491826958445315
case_b,13.0,1081,0.6564324969216727,-0.022697131135726356
case_b,13.0,1082,0.6576230726843079,-0.023878441088131863
case_b,13.0,1083,0.6588969214482893,-0.025034881099522677
case_b,13.0,1084,0.6602525578886332,-0.026165630553685704
case_b,13.0,1085,0.6616884304657729,-0.027269924667537082
case_b,13.0,1086,0.6632029248606214,-0.02834705502221513
case_b,13.0,1087,0.6647943675011644,-0.029396369895853258
case_b,13.0,1088,0.6664610291670237,-0.03041727440277775
case_b,13.0,1089,0.6682011286583478,-0.031409230444758185
case_b,13.0,1090,0.6700128365154822,-0.032371756480781944
case_b,13.0,1091,0.671894278775958,-0.0333044271225742
case_b,13.0,1092,0.6738435407555631,-0.03420687256371813
case_b,13.0,1093,0.6758586708404993,-0.03507877785087088
case_b,13.0,1094,0.6779376842779984,-0.03591988200599672
case_b,13.0,1095,0.6800785669530982,-0.03672997700904257
case_b,13.0,1096,0.6822792791397924,-0.03750890665072981
case_b,13.0,1097,0.6845377592152179,-0.03825656526545096
case_b,13.0,1098,0.6868519273260835,-0.038972896354421915
case_b,13.0,1099,0.6892196889971429,-0.03965789110931428
case_b,13.0,1100,0.6916389386721009,-0.04031158684666725
case_b,14.0,400,0.07425163685505459,1.5618588367072306e-10
case_b,14.0,401,0.07318092001988204,1.383634179452642e-10
case_b,14.0,402,0.07213079541858891,1.168837943099632e-10
case_b,14.0,403,0.07110123441257023,9.146608470622652e-11
case_b,14.0,404,0.07009219935163659,6.182475364990836e-11
case_b,14.0,405,0.06910364382417955,2.767069906539632e-11
case_b,14.0,406,0.06813551291979057,-1.1287651369151774e-11
case_b,14.0,407,0.06718774348745822,-5.5343729599144353e-11
case_b,14.0,408,0.06626026438985708,-1.0479128675910943e-10
case_b,14.0,409,0.06535299676563125,-1.5992362989436515e-10
case_b,14.0,410,0.06446585429359909,-2.2103219254887563e-10
case_b,14.0,411,0.06359874345143236,-2.884053135199238e-10
case_b,14.0,412,0.06275156377253703,-3.6232696010163323e-10
case_b,14.0,413,0.061924208110144624,-4.430751737727334e-10
case_b,14.0,414,0.06111656289625947,-5.309206130288402e-10
case_b,14.0,415,0.06032850839515862,-6.261249158034943e-10
case_b,14.0,416,0.05955991895914056,-7.289389994391549e-10
case_b,14.0,417,0.05881066328444431,-8.39601228819209e-10
case_b,14.0,418,0.05808060466070564,-9.583355775610869e-10
case_b,14.0,419,0.057369601215973925,-1.085349407570213e-09
case_b,14.0,420,0.05667750616467204,-1.220831435944092e-09
case_b,14.0,421,0.05600416804999747,-1.3649499724932568e-09
case_b,14.0,422,0.055349430979969964,-1.5178516568625788e-09
case_b,14.0,423,0.054713134861942125,-1.679657156417047e-09
case_b,14.0,424,0.05409511563577783,-1.8504574955668929e-09
case_b,14.0,425,0.05349520550012646,-2.030310905509758e-09
case_b,14.0,426,0.052913233132950606,-2.2192395490727712e-09
case_b,14.0,427,0.052349023911816894,-2.417225856976568e-09
case_b,14.0,428,0.05180240012860156,-2.6242087669547942e-09
case_b,14.0,429,0.0512731811975266,-2.8400796575622778e-09
case_b,14.0,430,0.05076118385943219,-3.0646780113663397e-09
case_b,14.0,431,0.050266222383615305,-3.297786252409729e-09
case_b,14.0,432,0.049788108762884545,-3.539124396323423e-09
case_b,14.0,433,0.04932665290238117,-3.788347510691459e-09
case_b,14.0,434,0.04888166280612582,-4.045041190892107e-09
case_b,14.0,435,0.04845294475823584,-4.308715835510402e-09
case_b,14.0,436,0.04804030349763943,-4.57880060256155e-09
case_b,14.0,437,0.04764354238799569,-4.8546366579471645e-09
case_b,14.0,438,0.047262463584505365,-5.135469952066707e-09
case_b,14.0,439,0.04689686819436413,-5.420443441317424e-09
case_b,14.0,440,0.046546556431244536,-5.7085884630492245e-09
case_b,14.0,441,0.0462113277663707,-5.998814854579759e-09
case_b,14.0,442,0.04589098107467164,-6.289898428490925e-09
case_b,14.0,443,0.04558531477498021,-6.580471147155098e-09
case_b,14.0,444,0.04529412696523612,-6.86900972907134e-09
case_b,14.0,445,0.04469554271238532,-8.8005951970338e-09
case_b,14.0,446,0.0441579311593793,-1.071643244976439e-08
case_b,14.0,447,0.0436807198083555,-1.2430058940471334e-08
case_b,14.0,448,0.04326331436195623,-1.3724335994058645e-08
case_b,14.0,449,0.042958076762561324,-1.4366114374497752e-08
case_b,14.0,450,0.042741384647767194,-1.471881661690988e-08
case_b,14.0,451,0.04259360050649016,-1.5062187282144368e-08
case_b,14.0,452,0.04249925555114491,-1.5480929899114315e-08
case_b,14.0,453,0.04245250245662793,-1.60034954593824e-08
case_b,14.0,454,0.042401781503814635,-1.637986947466974e-08
case_b,14.0,455,0.04234664118750795,-1.6224274278220374e-08
case_b,14.0,456,0.04229646678761175,-1.573871153542905e-08
case_b,14.0,457,0.04226178557466475,-1.523820181148494e-08
case_b,14.0,458,0.04223369867350676,-1.472087696879898e-08
case_b,14.0,459,0.042194713230252555,-1.4062613136467395e-08
case_b,14.0,460,0.0421491758779703,-1.3241489446591537e-08
case_b,14.0,461,0.042115739563232404,-1.2375861904723173e-08
case_b,14.0,462,0.04209716408225075,-1.162377490787625e-08
case_b,14.0,463,0.04208141749151585,-1.0978409716033699e-08
case_b,14.0,464,0.04206243565936895,-1.0347654767761671e-08
case_b,14.0,465,0.04204460250445624,-9.653019446276279e-09
case_b,14.0,466,0.042032976176348366,-8.905936571546036e-09
case_b,14.0,467,0.042028818451076665,-8.289932046379178e-09
case_b,14.0,468,0.042030280770246994,-7.961701936620713e-09
case_b,14.0,469,0.04203799843249473,-7.773191951221392e-09
case_b,14.0,470,0.04205546795403445,-7.533745932652991e-09
case_b,14.0,471,0.04208177343598202,-7.220100031735122e-09
case_b,14.0,472,0.04211266328277453,-6.880696207245407e-09
case_b,14.0,473,0.04214537764562902,-6.764845093820693e-09
case_b,14.0,474,0.04217763966742121,-7.202546357942818e-09
case_b,14.0,475,0.04221582133441838,-7.756733887143152e-09
case_b,14.0,476,0.04227526576932764,-7.504173095418398e-09
case_b,14.0,477,0.04235488877218459,-6.4900163021519575e-09
case_b,14.0,478,0.04242966461700044,-5.906895757246122e-09
case_b,14.0,479,0.04249289444643361,-6.203193909926075e-09
case_b,14.0,480,0.042571350504363566,-6.53235882053238e-09
case_b,14.0,481,0.04267795900336501,-6.398098592597101e-09
case_b,14.0,482,0.04279117230843858,-6.152317454100054e-09
case_b,14.0,483,0.042896887714091544,-5.9518004760783505e-09
case_b,14.0,484,0.0430154713585813,-5.310419493032015e-09
case_b,14.0,485,0.043163180505192605,-3.9800281403934434e-09
case_b,14.0,486,0.04331965199638356,-2.7732603782859577e-09
case_b,14.0,487,0.043462547556428505,-2.3718117192483845e-09
case_b,14.0,488,0.04360706933812304,-1.8136414245417676e-09
case_b,14.0,489,0.043775422910954744,1.3911629487273203e-10
case_b,14.0,490,0.043955513176328044,2.7182015666094017e-09
case_b,14.0,491,0.04412409985968475,4.2841196909448875e-09
case_b,14.0,492,0.04429054203786817,5.2868304040165626e-09
case_b,14.0,493,0.044480324439479996,7.488237793729091e-09
case_b,14.0,494,0.04469543521810315,1.121985046537155e-08
case_b,14.0,495,0.044921007651702836,1.5600048600128424e-08
case_b,14.0,496,0.04514929817384208,1.9992473426766466e-08
case_b,14.0,497,0.04538049554234509,2.403611517459714e-08
case_b,14.0,498,0.045622885976484825,2.8588441676469234e-08
case_b,14.0,499,0.045892919856497114,3.6685971191441347e-08
case_b,14.0,500,0.04618594300542961,4.9429672042966555e-08
case_b,14.0,501,0.046461904841673965,6.15627586894596e-08
case_b,14.0,502,0.04670070380240315,6.840213458841893e-08
case_b,14.0,503,0.046938443786526445,7.455347252743882e-08
case_b,14.0,504,0.04720968463343875,8.627062991761747e-08
case_b,14.0,505,0.047517523216029665,1.0450061952577139e-07
case_b,14.0,506,0.047856330496387,1.2803700565749976e-07
case_b,14.0,507,0.04820699521955039,1.5402281341309054e-07
case_b,14.0,508,0.04854677863295362,1.7895242058335592e-07
case_b,14.0,509,0.048862394731534566,2.032815878405536e-07
case_b,14.0,510,0.049148043135072546,2.3123369272820549e-07
case_b,14.0,511,0.04943301520119534,2.670531286871891e-07
case_b,14.0,512,0.04976144476243175,3.113215730904395e-07
case_b,14.0,513,0.05012154916164271,3.6041841788153617e-07
case_b,14.0,514,0.05046300810970304,4.1351739253625563e-07
case_b,14.0,515,0.050776789971856515,4.732595231815573e-07
case_b,14.0,516,0.05109385307529589,5.368517796838779e-07
case_b,14.0,517,0.051426754134410245,6.001822408854829e-07
case_b,14.0,518,0.05176402614751533,6.716289647976104e-07
case_b,14.0,519,0.05210403339278665,7.635427696911501e-07
case_b,14.0,520,0.052462148608041714,8.720519997368337e-07
case_b,14.0,521,0.052834085201846036,9.805247855668164e-07
case_b,14.0,522,0.05316978802121,1.0781085559852244e-06
case_b,14.0,523,0.05343782426116708,1.1665967438456715e-06
case_b,14.0,524,0.053686325301168715,1.253386514750432e-06
case_b,14.0,525,0.053971005061118474,1.3440280808227345e-06
case_b,14.0,526,0.05431499825791797,1.4643333336797348e-06
case_b,14.0,527,0.054722683623820205,1.6555794889114295e-06
case_b,14.0,528,0.055113112634023215,1.87261375147324e-06
case_b,14.0,529,0.05538199906348393,1.9979564894190283e-06
case_b,14.0,530,0.055583834392523075,2.035703744955597e-06
case_b,14.0,531,0.05585637139237879,2.1250856500967807e-06
case_b,14.0,532,0.05621888600897742,2.326501945197623e-06
case_b,14.0,533,0.05660256523207087,2.597654252631254e-06
case_b,14.0,534,0.05697089768774573,2.896886442796398e-06
case_b,14.0,535,0.05731539509156998,3.1407018347209825e-06
case_b,14.0,536,0.057621759397023575,3.22788827859799e-06
case_b,14.0,537,0.057880760635044076,3.154937434843297e-06
case_b,14.0,538,0.05811172313897361,2.98761810001158e-06
case_b,14.0,539,0.058373788284076605,2.856987162527802e-06
case_b,14.0,540,0.05869444311801784,2.845418605505745e-06
case_b,14.0,541,0.059008340637488575,2.725945720934153e-06
case_b,14.0,542,0.05925428092403796,2.2210815288914443e-06
case_b,14.0,543,0.059468437916209566,1.47262888539057e-06
case_b,14.0,544,0.05971141125642143,7.180324715500008e-07
case_b,14.0,545,0.059984045462408195,-1.1000527974647234e-07
case_b,14.0,546,0.06025350864840069,-1.1845819426967164e-06
case_b,14.0,547,0.06050930478725171,-2.5377327607101208e-06
case_b,14.0,548,0.060764756731795544,-4.148002988493826e-06
case_b,14.0,549,0.06102587768116777,-6.055994201149828e-06
case_b,14.0,550,0.061285601963875336,-8.28909081558582e-06
case_b,14.0,551,0.06153806860995023,-1.0814839049258507e-05
case_b,14.0,552,0.06178232366242808,-1.3571895777851617e-05
case_b,14.0,553,0.06201903097726382,-1.652132890860719e-05
case_b,14.0,554,0.06225506812450805,-1.9787711359464666e-05
case_b,14.0,555,0.06250080304488856,-2.357144256057153e-05
case_b,14.0,556,0.06276173902085817,-2.7860326298187466e-05
case_b,14.0,557,0.0630285315139779,-3.262119284989928e-05
case_b,14.0,558,0.06326741798405663,-3.800000438823614e-05
case_b,14.0,559,0.0634552975444546,-4.3949742953811044e-05
case_b,14.0,560,0.06361446380843451,-5.029279481878757e-05
case_b,14.0,561,0.06377942310025145,-5.717077486790123e-05
case_b,14.0,562,0.06398366048554048,-6.487412131413184e-05
case_b,14.0,563,0.06425109091316038,-7.387810462773647e-05
case_b,14.0,564,0.0645482206360265,-8.397002290089217e-05
case_b,14.0,565,0.06481277371307229,-9.291863149628321e-05
case_b,14.0,566,0.0650475628005224,-9.94073273315188e-05
case_b,14.0,567,0.06531275314644217,-0.00010617509046027818
case_b,14.0,568,0.06559355736937711,-0.00011610916632952273
case_b,14.0,569,0.06580282354087154,-0.00012865347791890525
case_b,14.0,570,0.06595409163228275,-0.0001413705843754942
case_b,14.0,571,0.06615072342680649,-0.00015201821821535233
case_b,14.0,572,0.06641804860259097,-0.00015974650711954308
case_b,14.0,573,0.06670857204865344,-0.0001663082424667034
case_b,14.0,574,0.06699371939589317,-0.00017401092386705452
case_b,14.0,575,0.06726103491385885,-0.00018360291080576907
case_b,14.0,576,0.06751857783783059,-0.00019503275487338378
case_b,14.0,577,0.06780210724705449,-0.0002062359114907153
case_b,14.0,578,0.06810673744307208,-0.00021335208110138948
case_b,14.0,579,0.06838950957743023,-0.0002166450944462439
case_b,14.0,580,0.06865970141372447,-0.00022149476162761084
case_b,14.0,581,0.06896657463389617,-0.00022947027013141275
case_b,14.0,582,0.06929856913620512,-0.0002351365558137114
case_b,14.0,583,0.06961850233681689,-0.00023562944432736765
case_b,14.0,584,0.0699528301202842,-0.0002361304997956365
case_b,14.0,585,0.07031599588379972,-0.00023863717301127185
case_b,14.0,586,0.07064616909775137,-0.0002359440003236457
case_b,14.0,587,0.07090918927980959,-0.00022406097741432818
case_b,14.0,588,0.07118024244763703,-0.00021001465066476654
case_b,14.0,589,0.0715424117122406,-0.00020009578270485662
case_b,14.0,590,0.07196284222485734,-0.00019160456950852167
case_b,14.0,591,0.07235543241692843,-0.00017971697461942326
case_b,14.0,592,0.07270700579170516,-0.00016399080170503844
case_b,14.0,593,0.07304965942258161,-0.00014539495160018068
case_b,14.0,594,0.07339671196109315,-0.00012237318249194717
case_b,14.0,595,0.07375553535843846,-9.264051653019856e-05
case_b,14.0,596,0.07410986682597805,-5.520063276852338e-05
case_b,14.0,597,0.07441072600586017,-1.1305552684429121e-05
case_b,14.0,598,0.07470465632661899,3.0481095190729168e-05
case_b,14.0,599,0.07511771211381416,6.399517741093042e-05
case_b,14.0,600,0.07557690869719848,0.00010413767121725259
case_b,14.0,601,0.07583492618451859,0.0001684821300844963
case_b,14.0,602,0.075895946012442,0.00024131604413235586
case_b,14.0,603,0.07607235686393848,0.00030079587935194496
case_b,14.0,604,0.07650332780846952,0.0003520830027494426
case_b,14.0,605,0.0770067428514922,0.0004039890153658965
case_b,14.0,606,0.07737129855383354,0.00046206706924564744
case_b,14.0,607,0.07753684217141243,0.000539204340481575
case_b,14.0,608,0.07759472365655473,0.0006341999845676238
case_b,14.0,609,0.07770171628468135,0.0007212426647372622
case_b,14.0,610,0.07790242681565364,0.0007840692090517049
case_b,14.0,611,0.07813429694861615,0.0008338084007808583
case_b,14.0,612,0.0783479034357048,0.0008887582825600482
case_b,14.0,613,0.07848525714552201,0.0009690900337989
case_b,14.0,614,0.07855406701929078,0.0010895806291856963
case_b,14.0,615,0.07867751632534148,0.0012266547737014577
case_b,14.0,616,0.07885462154034023,0.001328923610959848
case_b,14.0,617,0.07897591103184037,0.0013849680163110778
case_b,14.0,618,0.07908661367299033,0.0014373116975659461
case_b,14.0,619,0.0791581496237837,0.0015176515582548955
case_b,14.0,620,0.07900868095847927,0.0016181225636646285
case_b,14.0,621,0.07868656312618118,0.0017144400987612468
case_b,14.0,622,0.07840006956530746,0.0017883594848932677
case_b,14.0,623,0.07816164111924521,0.0018367360702237628
case_b,14.0,624,0.07788621590726333,0.0018797543612234374
case_b,14.0,625,0.07760928033133103,0.0019381884388276899
case_b,14.0,626,0.07740932370901815,0.0020039414300046104
case_b,14.0,627,0.0772963659761946,0.002059825069962426
case_b,14.0,628,0.0772715220284395,0.002122121110547437
case_b,14.0,629,0.0772730766484528,0.0022202981871383004
case_b,14.0,630,0.07698838290687518,0.002309869219990518
case_b,14.0,631,0.07624361891700207,0.0022957914856032435
case_b,14.0,632,0.07551869632478711,0.0022153031634027376
case_b,14.0,633,0.07521399006736804,0.00220937299902485
case_b,14.0,634,0.07503958012880511,0.0022863159997924543
case_b,14.0,635,0.07461392857027324,0.002320322745208561
case_b,14.0,636,0.07398835309091553,0.002257865466112924
case_b,14.0,637,0.0733493238058455,0.00217232537503477
case_b,14.0,638,0.07279860965312004,0.0021253868524688108
case_b,14.0,639,0.07240596715808172,0.0021133602257714934
case_b,14.0,640,0.07204496425887044,0.0020927787448255103
case_b,14.0,641,0.0714779869905613,0.00202358056129405
case_b,14.0,642,0.07077920214245877,0.0019237531421832377
case_b,14.0,643,0.070265681465201,0.0018429161851472031
case_b,14.0,644,0.06993582261899617,0.0017607358692983688
case_b,14.0,645,0.06940631238779255,0.00160332951129738
case_b,14.0,646,0.06855414033103396,0.0013699889427702117
case_b,14.0,647,0.0677195199049759,0.0011347255935161005
case_b,14.0,648,0.06715586925018675,0.000927650109500397
case_b,14.0,649,0.06672468284926204,0.0007072773516870051
case_b,14.0,650,0.06621779411924933,0.00045994988650290003
case_b,14.0,651,0.06569015158485714,0.0002298087252678438
case_b,14.0,652,0.06531471674427299,4.2760483617093614e-05
case_b,14.0,653,0.06507164723182582,-0.0001560421066127693
case_b,14.0,654,0.0648339801522777,-0.00042368755443536465
case_b,14.0,655,0.06459190463277811,-0.0007365137493602208
case_b,14.0,656,0.06433911535838133,-0.0010544096367641476
case_b,14.0,657,0.06404155149350736,-0.0013781881818475256
case_b,14.0,658,0.06379393666576313,-0.0017139932465386476
case_b,14.0,659,0.06371829825072163,-0.002058128289340072
case_b,14.0,660,0.06380624102438322,-0.0024149934270145806
case_b,14.0,661,0.06398878604776242,-0.0027583373952995704
case_b,14.0,662,0.06414617226804056,-0.0030435441972765653
case_b,14.0,663,0.06419841687468203,-0.0033233366457954827
case_b,14.0,664,0.06432774388354158,-0.003718820120080818
case_b,14.0,665,0.06478512730656816,-0.004201092132088344
case_b,14.0,666,0.06540529096549744,-0.004595707960501114
case_b,14.0,667,0.06588432781460798,-0.00486897947260484
case_b,14.0,668,0.06635009551610566,-0.005138466220355645
case_b,14.0,669,0.06705798432305102,-0.005456310377187662
case_b,14.0,670,0.06798191204315107,-0.005791621311001888
case_b,14.0,671,0.06893833381580172,-0.0061631926017504945
case_b,14.0,672,0.06978097458224969,-0.006568782234278883
case_b,14.0,673,0.07051485998082752,-0.006880963447374405
case_b,14.0,674,0.07148469233580655,-0.007051613571918289
case_b,14.0,675,0.07299217353860966,-0.007245313275931753
case_b,14.0,676,0.07470516034506122,-0.007557238056793897
case_b,14.0,677,0.0760253443566637,-0.007929255158159731
case_b,14.0,678,0.07711821840557456,-0.008310120331153886
case_b,14.0,679,0.07878139528091634,-0.008619927606422287
case_b,14.0,680,0.08097184828685294,-0.008720094061256997
case_b,14.0,681,0.08286247322551876,-0.008710613511153834
case_b,14.0,682,0.08433672888010302,-0.008871131023318546
case_b,14.0,683,0.0857665236295228,-0.00918131869723629
case_b,14.0,684,0.08721952357878951,-0.00933212353328039
case_b,14.0,685,0.08896654199441573,-0.009238759118376044
case_b,14.0,686,0.09145453158094569,-0.009166907529438786
case_b,14.0,687,0.09424449744145244,-0.009279219059415325
case_b,14.0,688,0.0962949603098619,-0.009387596003859827
case_b,14.0,689,0.09765759336231489,-0.009277520952070475
case_b,14.0,690,0.09947881950715246,-0.009111486804136287
case_b,14.0,691,0.10221702860001686,-0.00909774595749481
case_b,14.0,692,0.10507727940625354,-0.00908277939042687
case_b,14.0,693,0.10720466309711944,-0.008849958498661922
case_b,14.0,694,0.10895415274245153,-0.008499573064803631
case_b,14.0,695,0.11106491213861819,-0.008210061203633129
case_b,14.0,696,0.11354885466046302,-0.007970176058472014
case_b,14.0,697,0.1160198387705064,-0.007698767321687297
case_b,14.0,698,0.11833723180842441,-0.00738290325625203
case_b,14.0,699,0.12061491475715719,-0.007030708380885375
case_b,14.0,700,0.12299747200033631,-0.006624648849969356
case_b,14.0,701,0.12547638428309638,-0.006201910927861987
case_b,14.0,702,0.12769841056654496,-0.005872494558367469
case_b,14.0,703,0.12927851957432046,-0.005602210283095099
case_b,14.0,704,0.13056151882300573,-0.005131315959071209
case_b,14.0,705,0.13226516847054687,-0.004387327289185922
case_b,14.0,706,0.13438140881936367,-0.00370172292644555
case_b,14.0,707,0.13650325751420567,-0.0033139749955356512
case_b,14.0,708,0.13853000100870222,-0.0030016676184693725
case_b,14.0,709,0.14024705258593184,-0.002485355734196032
case_b,14.0,710,0.14128137128756235,-0.0018140603710085634
case_b,14.0,711,0.1420819683982389,-0.0011571592685198917
case_b,14.0,712,0.14338742196450305,-0.0005441480118842656
case_b,14.0,713,0.14515967315209694,7.704502409144887e-05
case_b,14.0,714,0.14696787299347058,0.0007277529274518635
case_b,14.0,715,0.14842546359662262,0.0013984990676571551
case_b,14.0,716,0.14920120901087902,0.002068689717994565
case_b,14.0,717,0.1493698384232031,0.0027182939523366645
case_b,14.0,718,0.1493460932627112,0.0033632383879459993
case_b,14.0,719,0.1493011812414753,0.004046672345413005
case_b,14.0,720,0.1492108817936214,0.004732035892321018
case_b,14.0,721,0.1491864272800676,0.005273835159889856
case_b,14.0,722,0.1491235268077824,0.005659812179064139
case_b,14.0,723,0.1486522980033159,0.006173907311542687
case_b,14.0,724,0.14811431519249413,0.006998648901255761
