interface_type,d_air_nm,wavelength_nm,reflectance,delta_r
back,16.0,523,0.05343798939219659,1.3317277733557176e-06
back,16.0,524,0.05368650420718521,1.432292531244883e-06
back,16.0,525,0.05397119812640997,1.5370933723196645e-06
back,16.0,526,0.0543152089667663,1.675042182014419e-06
back,16.0,527,0.054722920998639804,1.8929543085105527e-06
back,16.0,528,0.05511338071235191,2.140692080168649e-06
back,16.0,529,0.0553822878791742,2.2867721796923646e-06
back,16.0,530,0.05558413405257027,2.335363792148326e-06
back,16.0,531,0.05585668834658261,2.4420398539171106e-06
back,16.0,532,0.056219234283778924,2.6747767467028005e-06
back,16.0,533,0.05660295483512477,2.987257306533153e-06
back,16.0,534,0.056971334253414094,3.333452111162205e-06
back,16.0,535,0.05731587259582071,3.618206085451159e-06
back,16.0,536,0.0576222577156479,3.7262069029209144e-06
back,16.0,537,0.057881260521464716,3.654823855482603e-06
back,16.0,538,0.05811221554413455,3.4800232609558113e-06
back,16.0,539,0.05837428048417358,3.3491872594992866e-06
back,16.0,540,0.05869495205956663,3.3543601542992962e-06
back,16.0,541,0.05900885314829707,3.238456529428002e-06
back,16.0,542,0.059254745917854845,2.68607534577997e-06
back,16.0,543,0.05946882416146067,1.8588741364927719e-06
back,16.0,544,0.05971172510663618,1.0318826862976138e-06
back,16.0,545,0.05998428680512723,1.3133743928528396e-07
back,16.0,546,0.060253648598553984,-1.0446317894041712e-06
back,16.0,547,0.060509306100137085,-2.536419875333318e-06
back,16.0,548,0.06076458864239921,-4.31609238482622e-06
back,16.0,549,0.06102550703470754,-6.426640661374994e-06
back,16.0,550,0.06128498921019748,-8.901844493439115e-06
back,16.0,551,0.06153717445882263,-1.1708990176856338e-05
back,16.0,552,0.06178111442220176,-1.4781136004171636e-05
back,16.0,553,0.06201747746397292,-1.8074842199511387e-05
back,16.0,554,0.06225313055550173,-2.172528036578636e-05
back,16.0,555,0.06249842252788794,-2.5951959561190674e-05
back,16.0,556,0.06275885788175248,-3.0741465403882895e-05
back,16.0,557,0.06302509195452669,-3.606075230111472e-05
back,16.0,558,0.06326333476003018,-4.2083228414688256e-05
back,16.0,559,0.06345048116418908,-4.876612321932927e-05
back,16.0,560,0.06360884982277434,-5.59067804789537e-05
back,16.0,561,0.06377294027270303,-6.365360241632201e-05
back,16.0,562,0.063976213104514,-7.232150234061374e-05
back,16.0,563,0.06424253504541516,-8.24339723729528e-05
back,16.0,564,0.0645384261196236,-9.376453930379225e-05
back,16.0,565,0.06480185214801276,-0.00010384019655580723
back,16.0,566,0.0650357873985323,-0.00011118272932161832
back,16.0,567,0.06530009544433968,-0.00011883279256276469
back,16.0,568,0.06557962740689952,-0.0001300391288071162
back,16.0,569,0.0657872440510898,-0.00014423296770064986
back,16.0,570,0.06593677681144218,-0.00015868540521606078
back,16.0,571,0.0661319298651904,-0.00017081177983144236
back,16.0,572,0.06639817638744205,-0.00017961872226845976
back,16.0,573,0.0666877753191458,-0.00018710497197434173
back,16.0,574,0.0669718311267376,-0.00019589919302262504
back,16.0,575,0.0672377687776419,-0.00020686904702271747
back,16.0,576,0.06749364203667038,-0.0002199685560335951
back,16.0,577,0.06777551337441262,-0.00023282978413258215
back,16.0,578,0.06807903494989281,-0.00024105457428065524
back,16.0,579,0.06836116829755468,-0.00024498637432179837
back,16.0,580,0.068630430249042,-0.0002507659263100842
back,16.0,581,0.06893590527879499,-0.0002601396252325944
back,16.0,582,0.06926682333208094,-0.000266882359937895
back,16.0,583,0.0695863953647828,-0.0002677364163614637
back,16.0,584,0.0699203437275263,-0.00026861689255354426
back,16.0,585,0.07028278930855442,-0.00027184374825657553
back,16.0,586,0.07061283363640973,-0.0002692794616652866
back,16.0,587,0.0708768795633868,-0.0002563706938371185
back,16.0,588,0.07114918372126423,-0.00024107337703756226
back,16.0,589,0.07151195539181215,-0.00023055210313330243
back,16.0,590,0.07193277062139705,-0.00022167617296880993
back,16.0,591,0.07232629730307066,-0.00020885208847719328
back,16.0,592,0.07267939776273914,-0.00019159883067106087
back,16.0,593,0.07302393429971532,-0.00017112007446647148
back,16.0,594,0.07337333792415418,-0.0001457472194309195
back,16.0,595,0.07373521797943422,-0.00011295789553443514
back,16.0,596,0.0740935035151058,-7.156394364077334e-05
back,16.0,597,0.07439923077547701,-2.2800783067586372e-05
back,16.0,598,0.07469789054587392,2.3715314445657554e-05
back,16.0,599,0.07511454199900133,6.0825062598107715e-05
back,16.0,600,0.07557800668088968,0.00010523565490845599
back,16.0,601,0.07584351441904405,0.00017707036460995473
back,16.0,602,0.07591348099459619,0.00025885102628654677
back,16.0,603,0.0760971229165201,0.0003255619319335601
back,16.0,604,0.076533905417576,0.00038266061185592004
back,16.0,605,0.07704309016146717,0.00044033632534086486
back,16.0,606,0.07741445238080538,0.0005052208962174898
back,16.0,607,0.07758949264312483,0.0005918548121939676
back,16.0,608,0.07765926933547626,0.0006987456634891531
back,16.0,609,0.07777718333493522,0.0007967097149911284
back,16.0,610,0.07798576683140145,0.0008674092247995119
back,16.0,611,0.07822389290439417,0.0009234043565588823
back,16.0,612,0.07844444222679658,0.0009852970736518307
back,16.0,613,0.07859200933907595,0.0010758422273528384
back,16.0,614,0.07867614991677943,0.0012116635266743447
back,16.0,615,0.07881696568138467,0.0013661041297446525
back,16.0,616,0.07900710679151049,0.001481408862130107
back,16.0,617,0.0791358586500206,0.0015449156344913006
back,16.0,618,0.07925360919251498,0.0016043072170905948
back,16.0,619,0.07933580999924526,0.0016953119337164563
back,16.0,620,0.07920011331226173,0.0018095549174470954
back,16.0,621,0.07889176611133038,0.0019196430839104467
back,16.0,622,0.07861622291376213,0.002004512833347946
back,16.0,623,0.07838544624557256,0.002060541196551108
back,16.0,624,0.07811714774755019,0.002110686201510295
back,16.0,625,0.0778493966380761,0.0021783047455727483
back,16.0,626,0.07765943771840084,0.0022540554393872952
back,16.0,627,0.0775550208281607,0.002318479921928518
back,16.0,628,0.07753934026088972,0.0023899393429976656
back,16.0,629,0.07755469721024688,0.00250191874893238
back,16.0,630,0.07728369304990898,0.002605179363024318
back,16.0,631,0.07654074503407061,0.0025929176026717876
back,16.0,632,0.07580896217423508,0.0025055690128507058
back,16.0,633,0.07550580394784237,0.0025011868794991843
back,16.0,634,0.07534352107430284,0.0025902569452901786
back,16.0,635,0.07492539646322713,0.0026317906381624484
back,16.0,636,0.07429546420041361,0.002564976575611
back,16.0,637,0.0736491931959049,0.0024721947650941795
back,16.0,638,0.07309618085213831,0.0024229580514870813
back,16.0,639,0.0727053513893191,0.0024127444570088835
back,16.0,640,0.07234497877395589,0.002392793259910958
back,16.0,641,0.07177325441722479,0.002318847987957534
back,16.0,642,0.07106648780393157,0.002211038803656043
back,16.0,643,0.0705467483392487,0.002123983059194909
back,16.0,644,0.07020956603207645,0.002034479282378654
back,16.0,645,0.06966382694869801,0.0018608440722028413
back,16.0,646,0.06878735607060815,0.0016032046823444002
back,16.0,647,0.06792845955602358,0.0013436652445637798
back,16.0,648,0.06734283696074077,0.0011146178200544116
back,16.0,649,0.06688713103807313,0.0008697255404980925
back,16.0,650,0.06635287084883386,0.0005950266160874296
back,16.0,651,0.06580069323523291,0.0003403503756436166
back,16.0,652,0.06540562599372335,0.00013366973306745689
back,16.0,653,0.0651403984132173,-8.729092522129223e-05
back,16.0,654,0.06487138525468206,-0.0003862824520310115
back,16.0,655,0.06459216037953519,-0.0007362580026031434
back,16.0,656,0.06430197759327036,-0.0010915474018751148
back,16.0,657,0.06396705211293058,-0.0014526875624243096
back,16.0,658,0.06368040128625482,-0.0018275286260469592
back,16.0,659,0.06356329771081544,-0.0022131288292462636
back,16.0,660,0.0636068085756112,-0.0026144258757865996
back,16.0,661,0.06374607362503726,-0.003001049818024737
back,16.0,662,0.06386828101614517,-0.003321435449171961
back,16.0,663,0.06388740193854961,-0.0036343515819279026
back,16.0,664,0.06396838019877471,-0.004078183804847688
back,16.0,665,0.0643635854897477,-0.0046226339489088
back,16.0,666,0.06493144068233293,-0.005069558243665617
back,16.0,667,0.06537500750775,-0.005378299779462831
back,16.0,668,0.06580612504133385,-0.005682436695127455
back,16.0,669,0.0664712880661805,-0.0060430066340581845
back,16.0,670,0.06734862657228904,-0.006424906781863915
back,16.0,671,0.06825426275804206,-0.006847263659510161
back,16.0,672,0.06904361222157099,-0.007306144594957584
back,16.0,673,0.06973662302211603,-0.007659200406085892
back,16.0,674,0.07068037974601903,-0.007855926161705815
back,16.0,675,0.07215469074874833,-0.008082796065793083
back,16.0,676,0.07381951042288323,-0.008442887978971886
back,16.0,677,0.0750882514006393,-0.00886634811418413
back,16.0,678,0.07613077102161492,-0.00929756771511353
back,16.0,679,0.07774787792992724,-0.009653444957411383
back,16.0,680,0.07991324532715752,-0.009778697020952423
back,16.0,681,0.08179410821768772,-0.009778978518984877
back,16.0,682,0.08324204237738059,-0.009965817526040976
back,16.0,683,0.08462870179997214,-0.010319140526786952
back,16.0,684,0.08605703113123009,-0.010494615980839811
back,16.0,685,0.08780606150842363,-0.010399239604368143
back,16.0,686,0.09028967914994565,-0.010331759960438822
back,16.0,687,0.09305285783965556,-0.01047085866121221
back,16.0,688,0.09508140788425928,-0.010601148429462443
back,16.0,689,0.09645132948987624,-0.010483784824509124
back,16.0,690,0.0982842603194232,-0.010306045991865548
back,16.0,691,0.10101226202302721,-0.010302512534484456
back,16.0,692,0.10386236497802148,-0.010297693818658929
back,16.0,693,0.106008910295827,-0.010045711299954366
back,16.0,694,0.107793381100363,-0.009660344706892157
back,16.0,695,0.10993071260747074,-0.009344260734780577
back,16.0,696,0.11243416364802242,-0.00908486707091262
back,16.0,697,0.114928820102098,-0.008789785990095694
back,16.0,698,0.11727612096880341,-0.008444014095873031
back,16.0,699,0.11958852945218298,-0.008057093685859579
back,16.0,700,0.12201222999885938,-0.007609890851446283
back,16.0,701,0.12453431448057639,-0.007143980730381971
back,16.0,702,0.1267894402901552,-0.006781464834757223
back,16.0,703,0.12839783257949416,-0.006482897277921396
back,16.0,704,0.12973455325907063,-0.005958281523006315
back,16.0,705,0.13152402599309443,-0.0051284697666383605
back,16.0,706,0.133718081726177,-0.004365050019632222
back,16.0,707,0.13588159225977828,-0.0039356402499630405
back,16.0,708,0.13794120100690543,-0.003590467620266158
back,16.0,709,0.13971727767908526,-0.0030151306410426126
back,16.0,710,0.14083195539654658,-0.002263476262024333
back,16.0,711,0.14171204867883083,-0.001527078987927949
back,16.0,712,0.14309030323853092,-0.0008412667378563943
back,16.0,713,0.14493524320227447,-0.00014738492573102002
back,16.0,714,0.14681993781047326,0.000579817744454536
back,16.0,715,0.1483577421054581,0.0013307775764926366
back,16.0,716,0.14921574318793812,0.0020832238950536652
back,16.0,717,0.14946591733830217,0.0028143728674357438
back,16.0,718,0.14952383650243403,0.003540981627668832
back,16.0,719,0.1495656773101665,0.004311168414104227
back,16.0,720,0.1495626970285751,0.005083851127274719
back,16.0,721,0.14960736252225731,0.00569477040207958
back,16.0,722,0.14959401583630566,0.006130301207587396
back,16.0,723,0.14918985369671434,0.006711463004941132
back,16.0,724,0.14875887441132257,0.007643208120084205
back,16.0,725,0.14911571996803394,0.008611766245944813
back,16.0,726,0.14961438373950542,0.00922826384433989
back,16.0,727,0.14867385753068582,0.00958381165727426
back,16.0,728,0.14671220583209205,0.010026222765158826
back,16.0,729,0.14522948485082918,0.010637516596864266
back,16.0,730,0.14438247694066345,0.011274623145566737
back,16.0,731,0.14339941753635121,0.011861782870196791
back,16.0,732,0.14202461168374303,0.012446224745751744
back,16.0,733,0.1407901996581542,0.013014317496497119
back,16.0,734,0.14000811346377326,0.013434023891305269
back,16.0,735,0.13882175379645353,0.013689809346235093
back,16.0,736,0.136297550131119,0.01399502421570463
back,16.0,737,0.13318935728612813,0.014457149790663204
back,16.0,738,0.13109029441577813,0.014920848531476794
back,16.0,739,0.13026135861345847,0.015265705388321574
back,16.0,740,0.12960428100612637,0.015542297530539276
back,16.0,741,0.12831661392155852,0.015770424055762372
back,16.0,742,0.12650462427421588,0.01588719012099353
back,16.0,743,0.12451580795886633,0.01590008986968665
back,16.0,744,0.12229541542533408,0.01588948303639913
back,16.0,745,0.15502193223718794,0.020715737805522688
back,16.0,746,0.20733264962930884,0.02597773142187723
back,16.0,747,0.2908315123645062,0.030946639445588064
back,16.0,748,0.42388031046982133,0.03421823751995867
back,16.0,749,0.5843656741113691,0.03442560264721861
back,16.0,750,0.7498695302161222,0.03231910465328469
back,16.0,751,0.8880940880720041,0.029594587707748254
back,16.0,752,0.9664308218229454,0.028292353411322413
back,16.0,753,0.963917976586938,0.030016102690534896
back,16.0,754,0.9611902395522437,0.03173663034781782
back,16.0,755,0.9582470069362725,0.03345584999981599
back,16.0,756,0.9550905772180668,0.03517341402607199
back,16.0,757,0.9517232002608892,0.036888798975270864
back,16.0,758,0.9481470949747041,0.038601294187596946
back,16.0,759,0.9443644675042019,0.04030999021419979
back,16.0,760,0.940377531443458,0.04201376638972176
back,16.0,761,0.9361885235962323,0.04371127945695563
back,16.0,762,0.9317997155021568,0.04540095247210851
back,16.0,763,0.927213447587193,0.0470809600731501
back,16.0,764,0.9224321540710883,0.048749215939105084
back,16.0,765,0.9174583878615075,0.050403359929628966
back,16.0,766,0.9122948454147526,0.05204074592267105
back,16.0,767,0.9069443915449609,0.053658430495601595
back,16.0,768,0.901410086769599,0.05525316169669148
back,16.0,769,0.8956952148564902,0.056821369017490686
back,16.0,770,0.8898033104826613,0.058359154820357584
back,16.0,771,0.88373819201957,0.0598622861114021
back,16.0,772,0.8775039978027165,0.061326187791254094
back,16.0,773,0.8711052088496493,0.06274594065865191
back,16.0,774,0.8645466779486685,0.06411628078883691
back,16.0,775,0.8578336613320995,0.06543160150288407
back,16.0,776,0.8509718493289299,0.06668595920034692
back,16.0,777,0.8439673997803376,0.0678730818761355
back,16.0,778,0.8368269681340448,0.06898638314383698
back,16.0,779,0.8295577394308894,0.07001897996431217
back,16.0,780,0.8221674576681409,0.0709637162535558
back,16.0,781,0.8146644572823839,0.07181319089285165
back,16.0,782,0.8070576947669409,0.07255979111747868
back,16.0,783,0.7993567694146696,0.07319573436616644
back,16.0,784,0.7915719446090371,0.07371311615264353
back,16.0,785,0.783714168443134,0.07410396397675834
back,16.0,786,0.7757950903802112,0.07436029822433898
back,16.0,787,0.7678270739980361,0.07447419975960679
back,16.0,788,0.7598232055465288,0.07443788393415662
back,16.0,789,0.7517972962672798,0.07424378121613617
back,16.0,790,0.7437638806009033,0.0738846229169775
back,16.0,791,0.7357382036780709,0.07335353390933241
back,16.0,792,0.7277361993302102,0.07264413170952266
back,16.0,793,0.7197744718128433,0.07175062270415511
back,16.0,794,0.7118702662532219,0.07066790128990275
back,16.0,795,0.704041428353651,0.06939165030730832
back,16.0,796,0.6963063543724479,0.06791844040666861
back,16.0,797,0.688683932494624,0.06624582593183947
back,16.0,798,0.6811934746167488,0.06437243574475626
back,16.0,799,0.6738546388386704,0.06229805687095036
back,16.0,800,0.6666873423606577,0.06002370893776765
back,16.0,801,0.6597116669450498,0.057551706533603086
back,16.0,802,0.6529477568717885,0.054885707129607275
back,16.0,803,0.646415704982771,0.05203074719841905
back,16.0,804,0.6401354304712672,0.04899326172238061
back,16.0,805,0.634126554057822,0.04578108419363891
back,16.0,806,0.6284082676607793,0.04240342783557105
back,16.0,807,0.6229991995005696,0.03887084762957416
back,16.0,808,0.6179172782876617,0.0351951820333436
back,16.0,809,0.6131795979251056,0.031389474872630996
back,16.0,810,0.6088022812135936,0.027467879165669395
back,16.0,811,0.6048003479113438,0.02344554299107915
back,16.0,812,0.6011875799762281,0.019338482213099306
back,16.0,813,0.5979764115597334,0.01516343237441653
back,16.0,814,0.5951778214500703,0.010937691308617659
back,16.0,815,0.592801235337767,0.006678953378157382
back,16.0,816,0.5908544408104266,0.0024051375255239593
back,16.0,817,0.5893435155538407,-0.0018657873825452809
back,16.0,818,0.5882727725451156,-0.006115977451965349
back,16.0,819,0.587644720465385,-0.01032788507436777
back,16.0,820,0.5874600419014914,-0.014484424113234806
back,16.0,821,0.5877175874984123,-0.018569125538391074
back,16.0,822,0.5884143839840766,-0.022566280239415426
back,16.0,823,0.5895456704727889,-0.02646107117136376
back,16.0,824,0.5911049486621776,-0.030239688900217887
back,16.0,825,0.5930840461130573,-0.03388942911888937
back,16.0,826,0.595473196202588,-0.03739877259196156
back,16.0,827,0.5982611300608538,-0.040757446107454465
back,16.0,828,0.6014351813705809,-0.04395646481788873
back,16.0,829,0.6049814021211767,-0.04698815657659006
back,16.0,830,0.6088846848924832,-0.04984616779777229
back,16.0,831,0.6131289041230954,-0.05252545633608241
back,16.0,832,0.6176970811281464,-0.05502227389688552
back,16.0,833,0.6225714901844529,-0.05733411707462088
back,16.0,834,0.627733786065168,-0.05945967237049987
back,16.0,835,0.6331651409401711,-0.06139875364931768
back,16.0,836,0.6388463782296864,-0.06315223097068134
back,16.0,837,0.6447581029081857,-0.0647219526119237
back,16.0,838,0.6508808256087028,-0.0661106620006332
back,16.0,839,0.6571950804646288,-0.0673219112732959
back,16.0,840,0.6636815358490842,-0.06835997331160448
back,16.0,841,0.6703210876002018,-0.06922975110305529
back,16.0,842,0.6770949293208391,-0.06993668490421845
back,16.0,843,0.6839846589966692,-0.07048667290716049
back,16.0,844,0.6909723635910071,-0.07088599155810882
back,16.0,845,0.698040682223765,-0.0711412167952451
back,16.0,846,0.705172862967083,-0.0712591505589244
back,16.0,847,0.7123528090165452,-0.07124675193780172
back,16.0,848,0.71956511690447,-0.07111107388970672
back,16.0,849,0.7267951053895043,-0.0708592052906124
back,16.0,850,0.7340288372171829,-0.07049821880910645
back,16.0,851,0.7412531346833533,-0.07003512466701733
back,16.0,852,0.748455591127576,-0.06947683051738773
back,16.0,853,0.7556245680893164,-0.0688301048667671
back,16.0,854,0.7627491901221232,-0.0681015463300455
back,16.0,855,0.7698193355109363,-0.06729755792032277
back,16.0,856,0.7768256233929137,-0.06642432602691095
back,16.0,857,0.7837593965067845,-0.06548780345801575
back,16.0,858,0.7906127013139155,-0.06449369644980585
back,16.0,859,0.7973782648210569,-0.06344745505999094
back,16.0,860,0.8040494700723544,-0.0623542668609357
back,16.0,861,0.8106203317544102,-0.061219053734648754
back,16.0,862,0.8170854724619515,-0.060046471276328894
back,16.0,863,0.8234400901796297,-0.05884090934317565
back,16.0,864,0.8296799253328745,-0.0576064943910386
back,16.0,865,0.8358012324029132,-0.05634709432612395
back,16.0,866,0.841800750612297,-0.05506632445680748
back,16.0,867,0.8476756736953232,-0.05376755436940994
back,16.0,868,0.8534236219504386,-0.05245391602733129
back,16.0,869,0.8590426138025371,-0.0511283123605637
back,16.0,870,0.8645310386609535,-0.04979342648954033
back,16.0,871,0.8698876228552158,-0.04845173031824601
back,16.0,872,0.8751113831792214,-0.047105491822783896
back,16.0,873,0.8802016251700525,-0.04575678801016925
back,16.0,874,0.8851579269844524,-0.04440751577337376
back,16.0,875,0.8899801164940256,-0.04305940160391786
back,16.0,876,0.8946682506934409,-0.041714011444093924
back,16.0,877,0.8992225948938789,-0.040372760074581904
back,16.0,878,0.9036436036816893,-0.03903692043519014
back,16.0,879,0.9079319029481522,-0.03770763261660948
back,16.0,880,0.9120882734193387,-0.03638591267590807
back,16.0,881,0.9161136367652656,-0.0350726611370461
back,16.0,882,0.9200090501815434,-0.03376867213904333
back,16.0,883,0.9237756825801283,-0.03247463992358335
back,16.0,884,0.9274147988182503,-0.031191165870905868
back,16.0,885,0.9309277482223001,-0.02991876553821371
back,16.0,886,0.9343159528538482,-0.028657875157880208
back,16.0,887,0.9375808974561535,-0.02740885789461378
back,16.0,888,0.940724120135402,-0.026172009783502648
back,16.0,889,0.9437472036789601,-0.02494756524678876
back,16.0,890,0.9466517673225329,-0.023735702276933335
back,16.0,891,0.9494394679263204,-0.02253654820500739
back,16.0,892,0.9521120184623388,-0.021350187004401056
back,16.0,893,0.9546711545721968,-0.02017666060505907
back,16.0,894,0.9571186200681397,-0.01901597194448823
back,16.0,895,0.9594561623463702,-0.017868088776477054
back,16.0,896,0.9616855277696238,-0.01673294712879403
back,16.0,897,0.963808457259576,-0.015610454467666957
back,16.0,898,0.9658266515326551,-0.01450044007476392
back,16.0,899,0.9678204169784788,-0.013419109313437594
back,16.0,900,0.9697900282252613,-0.01236619448019638
back,16.0,901,0.9717354504540078,-0.011341732586733766
back,16.0,902,0.9736576450590031,-0.010345029456700794
back,16.0,903,0.9755569887866332,-0.009375936335652368
back,16.0,904,0.9773573676426972,-0.008418138782756213
back,16.0,905,0.9790604701456556,-0.007471436706854129
back,16.0,906,0.9802857558105863,-0.006453902855341753
back,16.0,907,0.9814212221015849,-0.005447028268176113
back,16.0,908,0.9824683418300894,-0.004450549954188587
back,16.0,909,0.9834285595901631,-0.003464201089762975
back,16.0,910,0.9843032911459804,-0.0024877121501426513
back,16.0,911,0.9850939246118893,-0.001520812114178427
back,16.0,912,0.9858018249075937,-0.0005632299037623412
back,16.0,913,0.9864283283027089,0.00038530525136504234
back,16.0,914,0.986974740620244,0.0013250631722873107
back,16.0,915,0.987442337228463,0.002256311987139381
back,16.0,916,0.9878323631185016,0.0031793174471459462
back,16.0,917,0.9881460330595179,0.004094342297226161
back,16.0,918,0.9883845318238231,0.005001645696288914
back,16.0,919,0.9885490144750544,0.005901482682620474
back,16.0,920,0.9886406067130902,0.006794103680144992
back,16.0,921,0.9886604050216014,0.007679754029307317
back,16.0,922,0.9886094764060347,0.008558673522309324
back,16.0,923,0.9884888596911143,0.009431096038665321
back,16.0,924,0.9882995662939976,0.010297249189510693
back,16.0,925,0.9880425807713751,0.011157353974448503
back,16.0,926,0.9877188613958127,0.01201162445940085
back,16.0,927,0.9873293407581282,0.012860267472959541
back,16.0,928,0.98687492639288,0.013703482318917048
back,16.0,929,0.9863565014243817,0.014541460502851211
back,16.0,930,0.9857749252308892,0.015374385470763863
back,16.0,931,0.9851310339818014,0.016202432470603823
back,16.0,932,0.9844256408673319,0.01702576865448613
back,16.0,933,0.9836595371734626,0.017844552517507717
back,16.0,934,0.9828334931363232,0.018658933557035517
back,16.0,935,0.9819482586722649,0.019469052047203284
back,16.0,936,0.981004564116581,0.020275038816558344
back,16.0,937,0.98000312096993,0.021077015027788137
back,16.0,938,0.9789446226516365,0.021875091958581838
back,16.0,939,0.9778297452592214,0.022669370782769316
back,16.0,940,0.9766591483335407,0.023459942350964935
back,16.0,941,0.9754334761545109,0.024246886612824814
back,16.0,942,0.9741533601932127,0.025030271303114082
back,16.0,943,0.9728194184893839,0.02581015275439502
back,16.0,944,0.9714322559305162,0.02658657602340264
back,16.0,945,0.9699924650352552,0.02735957466254091
back,16.0,946,0.9685006267410456,0.028129170488492505
back,16.0,947,0.9669573111958948,0.028895373347711084
back,16.0,948,0.9653630785542764,0.029658180878782026
back,16.0,949,0.9637184797771392,0.03041757827158298
back,16.0,950,0.9620240574360845,0.031173538023347547
back,16.0,951,0.9602803458261022,0.03192602011643897
back,16.0,952,0.9584878695822756,0.03267497306224143
back,16.0,953,0.9566471463954888,0.0334203324076181
back,16.0,954,0.9547586885071969,0.03416202005722113
back,16.0,955,0.952823003540648,0.03489994401321439
back,16.0,956,0.9508405953369033,0.03563399811329293
back,16.0,957,0.9488119647958531,0.036364061767557465
back,16.0,958,0.9467376107223582,0.03708999969489524
back,16.0,959,0.9446180306777137,0.03781166165959282
back,16.0,960,0.9424537218365522,0.03852888220902051
back,16.0,961,0.9402451819342698,0.03924148037614861
back,16.0,962,0.9379929103966685,0.03994925930976079
back,16.0,963,0.9356974089705175,0.04065200613069386
back,16.0,964,0.9333591825197635,0.04134949172089941
back,16.0,965,0.9309787399108312,0.04204147048218654
back,16.0,966,0.9285565949036885,0.042727680102820575
back,16.0,967,0.9260932670485985,0.04340784133342246
back,16.0,968,0.9235892825884658,0.04408165777373152
back,16.0,969,0.9210451753665703,0.04474881567185329
back,16.0,970,0.9184614877395127,0.04540898373774971
back,16.0,971,0.9158387717331062,0.046061812843844474
back,16.0,972,0.9131775907092637,0.04670693548567395
back,16.0,973,0.9104785196301399,0.047343966037821095
back,16.0,974,0.9077421457553416,0.047972500776074845
back,16.0,975,0.9049690695724218,0.04859211779549244
back,16.0,976,0.9021599057296588,0.04920237695542973
back,16.0,977,0.8993152839703772,0.04980281985395962
back,16.0,978,0.896435850067973,0.05039296983414088
back,16.0,979,0.8935222667607229,0.050972332024710965
back,16.0,980,0.8905752146853694,0.051540393417819796
back,16.0,981,0.8875953933065002,0.052096622998259234
back,16.0,982,0.8845835218334045,0.05264047193711341
back,16.0,983,0.8815403401396321,0.05317137375835235
back,16.0,984,0.8784666096809141,0.053688744578909375
back,16.0,985,0.875363114404756,0.054191983411751465
back,16.0,986,0.8722306616505325,0.054680472522698365
back,16.0,987,0.8690700830382702,0.05515357784384678
back,16.0,988,0.8658822353442288,0.05561064944643601
back,16.0,989,0.8626680013612521,0.05605102207598389
back,16.0,990,0.8594282907417039,0.05647401575241551
back,16.0,991,0.856164040837509,0.05687893643505182
back,16.0,992,0.8528762175508476,0.057265076751185084
back,16.0,993,0.8495658160592217,0.05763171681355195
back,16.0,994,0.8462338615480932,0.05797812510851641
back,16.0,995,0.8428814099304432,0.05830355945887411
back,16.0,996,0.8395095485333366,0.05860726806588501
back,16.0,997,0.8361193967484628,0.058888490632269974
back,16.0,998,0.832712106643482,0.05914645956772502
back,16.0,999,0.8292888635309528,0.05938040127815303
back,16.0,1000,0.8258508864914198,0.05958953753957219
back,16.0,1001,0.8223994284977967,0.05977308705457185
back,16.0,1002,0.8189357757852248,0.0599302673004769
back,16.0,1003,0.815461249257324,0.06006029588927597
back,16.0,1004,0.8119772051354482,0.06016239219068953
back,16.0,1005,0.8084850351948712,0.060235779133452794
back,16.0,1006,0.8049861669330275,0.060279685088782564
back,16.0,1007,0.8014820636659469,0.060293345833994705
back,16.0,1008,0.7979742245490167,0.060276006593657616
back,16.0,1009,0.7944641845181727,0.060226924155128314
back,16.0,1010,0.7909535141476561,0.06014536905474266
back,16.0,1011,0.7874438209290265,0.06003062735347309
back,16.0,1012,0.7839367535109506,0.05988200146146272
back,16.0,1013,0.7804339968272969,0.05969881383073028
back,16.0,1014,0.7769372701008689,0.059480409827452396
back,16.0,1015,0.7734483262464942,0.05922616018475335
back,16.0,1016,0.7699689511694887,0.05893546349117851
back,16.0,1017,0.766500962956283,0.05860774870677876
back,16.0,1018,0.7630462109543112,0.05824247769814894
back,16.0,1019,0.7596065747384061,0.05783914778311505
back,16.0,1020,0.7561839629612449,0.05739729427521967
back,16.0,1021,0.7527803060896682,0.05691649513804409
back,16.0,1022,0.7493975368033489,0.056396380119059564
back,16.0,1023,0.7460376060453081,0.05583662733225092
back,16.0,1024,0.7427024872588456,0.05523696365515829
back,16.0,1025,0.7393941745568261,0.05459716712104634
back,16.0,1026,0.7361146807664091,0.05391706923651396
back,16.0,1027,0.7328660353496994,0.05319655721130756
back,16.0,1028,0.7296502822012296,0.052435576086959146
back,16.0,1029,0.7264694773237858,0.051634130750769724
back,16.0,1030,0.723325686384621,0.050792287821700755
back,16.0,1031,0.7202209903990561,0.04991017420042787
back,16.0,1032,0.7171575082144146,0.0489879687202438
back,16.0,1033,0.7141373697825819,0.04802591253314581
back,16.0,1034,0.711162705227806,0.047024313468714496
back,16.0,1035,0.7082356419565061,0.045983547104751055
back,16.0,1036,0.7053583016713482,0.04490405764423966
back,16.0,1037,0.7025327972955533,0.04378635858854807
back,16.0,1038,0.6997612298139664,0.0426310331974501
back,16.0,1039,0.6970456850380736,0.04143873472753301
back,16.0,1040,0.6943882303027542,0.04021018644148133
back,16.0,1041,0.691790908705853,0.03894618237693792
back,16.0,1042,0.689255728348248,0.037647589955009164
back,16.0,1043,0.6867846657891945,0.03631534643384304
