Wavelength_nm,R_front,T_front,R_stack,R_total,d_gap_rear_nm,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
532.0,0.04193131469631514,0.9580686853036848,0.05888342191455768,0.0961139290112573,11.5,1.354171271436555e-07,1.2491486815757735e-07
533.0,0.04193131469631514,0.9580686853036848,0.05984745400519942,0.09700323175169165,11.5,1.5453238407653336e-07,1.4255919719707855e-07
534.0,0.04193131469631514,0.9580686853036848,0.06076307839174515,0.09784794597404298,11.5,1.7675784734494382e-07,1.6307518213576344e-07
535.0,0.04193131469631514,0.9580686853036848,0.061628012082953494,0.09864595495182418,11.5,1.9587926702868685e-07,1.807295724465252e-07
536.0,0.04193131469631514,0.9580686853036848,0.062431732776141904,0.09938753934086891,11.5,2.0393180986261195e-07,1.8817203126242354e-07
537.0,0.04193131469631514,0.9580686853036848,0.06315199927221286,0.1000521640264373,11.5,2.0011599123626045e-07,1.8466228113300787e-07
538.0,0.04193131469631514,0.9580686853036848,0.06380552140790074,0.10065523529781606,11.5,1.877192967875141e-07,1.732324254599682e-07
539.0,0.04193131469631514,0.9580686853036848,0.06448294263768034,0.10128039567313372,11.5,1.744919863877481e-07,1.6103507993747712e-07
540.0,0.04193131469631514,0.9580686853036848,0.06523147783703108,0.10197122522257634,11.5,1.6654938506110994e-07,1.5371469123948156e-07
541.0,0.04193131469631514,0.9580686853036848,0.06596270061644795,0.10264611898079196,11.5,1.468965775963671e-07,1.3558471326224897e-07
542.0,0.04193131469631514,0.9580686853036848,0.06659862191743396,0.10323308645627173,11.5,9.368989206670619e-08,8.647986726728618e-08
543.0,0.04193131469631514,0.9580686853036848,0.0671805027501638,0.10377020105336397,11.5,1.6475921252312453e-08,1.5208740059002857e-08
544.0,0.04193131469631514,0.9580686853036848,0.06776425756958666,0.1043090718764006,11.5,-7.326433687504519e-08,-6.763281680532973e-08
545.0,0.04193131469631514,0.9580686853036848,0.06834833852332822,0.10484827023633143,11.5,-1.8816381110176028e-07,-1.7370898754143216e-07
546.0,0.04193131469631514,0.9580686853036848,0.06891611173196831,0.10537243937778334,11.5,-3.389860528807409e-07,-3.129599471102251e-07
547.0,0.04193131469631514,0.9580686853036848,0.06946621892867072,0.10588032310360249,11.5,-5.22982436149122e-07,-4.828521066313485e-07
548.0,0.04193131469631514,0.9580686853036848,0.07000345937128885,0.10637635034425107,11.5,-7.450176154194521e-07,-6.87880814032038e-07
549.0,0.04193131469631514,0.9580686853036848,0.07052846186366861,0.10686110009614253,11.5,-1.0169370318613424e-06,-9.389876931137353e-07
550.0,0.04193131469631514,0.9580686853036848,0.07104001872617935,0.10733345570612601,11.5,-1.337268777754086e-06,-1.234818806941651e-06
551.0,0.04193131469631514,0.9580686853036848,0.07153873936400772,0.10779397831428415,11.5,-1.6926950567874854e-06,-1.5630809900440967e-06
552.0,0.04193131469631514,0.9580686853036848,0.07202645593321214,0.10824435836240368,11.5,-2.0678950991420697e-06,-1.9096293589343505e-06
553.0,0.04193131469631514,0.9580686853036848,0.07250272719445817,0.10868418711547609,11.5,-2.4534983414509215e-06,-2.2658113806306446e-06
554.0,0.04193131469631514,0.9580686853036848,0.07296350253579478,0.10910972240949393,11.5,-2.8766130454743744e-06,-2.6566618038931233e-06
555.0,0.04193131469631514,0.9580686853036848,0.07341002824095984,0.10952211361493192,11.5,-3.380695423507718e-06,-3.122318440434979e-06
556.0,0.04193131469631514,0.9580686853036848,0.07385440153791842,0.10993253233113313,11.5,-3.966184763254388e-06,-3.663197511341587e-06
557.0,0.04193131469631514,0.9580686853036848,0.074291923649586,0.11033663835096652,11.5,-4.6143736273790426e-06,-4.262026510604144e-06
558.0,0.04193131469631514,0.9580686853036848,0.07467986446357157,0.11069496232442545,11.5,-5.300540789274222e-06,-4.895958829242986e-06
559.0,0.04193131469631514,0.9580686853036848,0.07499061646634979,0.11098199880241798,11.5,-5.962056105451863e-06,-5.507125840964466e-06
560.0,0.04193131469631514,0.9580686853036848,0.07525139849268384,0.11122288463182459,11.5,-6.573308172719283e-06,-6.071870138346647e-06
561.0,0.04193131469631514,0.9580686853036848,0.07549843159227977,0.11145107537428695,11.5,-7.1899244904194415e-06,-6.641586716024661e-06
562.0,0.04193131469631514,0.9580686853036848,0.07577045816439797,0.11170235870797451,11.5,-7.901500107390658e-06,-7.299061457230471e-06
563.0,0.04193131469631514,0.9580686853036848,0.07609603855198575,0.11200311970057326,11.5,-8.828760176451955e-06,-8.155847613558476e-06
564.0,0.04193131469631514,0.9580686853036848,0.0764428750374174,0.11232352547516732,11.5,-9.881042267775864e-06,-9.128193376145566e-06
565.0,0.04193131469631514,0.9580686853036848,0.07676901019669452,0.1126248159995505,11.5,-1.0581039382229207e-05,-9.775125341254798e-06
566.0,0.04193131469631514,0.9580686853036848,0.07709330622859695,0.11292441569674476,11.5,-1.0761033998760161e-05,-9.941681835504146e-06
567.0,0.04193131469631514,0.9580686853036848,0.0774464464823728,0.11325067231981353,11.5,-1.0973116961021656e-05,-1.0137917961533516e-05
568.0,0.04193131469631514,0.9580686853036848,0.07775475232903477,0.11353551558608099,11.5,-1.1463674126258039e-05,-1.0591412206814588e-05
569.0,0.04193131469631514,0.9580686853036848,0.07789386749279077,0.11366404627701188,11.5,-1.1671786053601974e-05,-1.0783815377460315e-05
570.0,0.04193131469631514,0.9580686853036848,0.07791494972599239,0.11368352461559264,11.5,-1.1174972130822969e-05,-1.0324816355822275e-05
571.0,0.04193131469631514,0.9580686853036848,0.07802302095444562,0.11378337454116665,11.5,-1.0340319815296817e-05,-9.5537482269481e-06
572.0,0.04193131469631514,0.9580686853036848,0.07828719913082041,0.1140274597127457,11.5,-9.554901680669525e-06,-8.828271530245124e-06
573.0,0.04193131469631514,0.9580686853036848,0.07859759842869078,0.11431425742751902,11.5,-8.720149163643498e-06,-8.057210327080955e-06
574.0,0.04193131469631514,0.9580686853036848,0.07885959627684355,0.11455633978432964,11.5,-7.627537663840167e-06,-7.047818341182621e-06
575.0,0.04193131469631514,0.9580686853036848,0.07902915448111089,0.11471301204419829,11.5,-5.983185363891974e-06,-5.528521011793908e-06
576.0,0.04193131469631514,0.9580686853036848,0.07911162156603077,0.11478921267163487,11.5,-3.5562965308155725e-06,-3.286074777619774e-06
577.0,0.04193131469631514,0.9580686853036848,0.07921678974397445,0.11488639016269264,11.5,-7.332208792065753e-07,-6.775137145476062e-07
578.0,0.04193131469631514,0.9580686853036848,0.07941891451257699,0.11507315988918113,11.5,1.9025619078794076e-06,1.7580426331653687e-06
579.0,0.04193131469631514,0.9580686853036848,0.07961272088670987,0.1152522461372139,11.5,4.867618039236521e-06,4.497944841697077e-06
580.0,0.04193131469631514,0.9580686853036848,0.07968677483633588,0.11532067625725005,11.5,9.168773232412497e-06,8.47249834484698e-06
581.0,0.04193131469631514,0.9580686853036848,0.07971558967842372,0.11534730294828542,11.5,1.461279762758616e-05,1.350313421430438e-05
582.0,0.04193131469631514,0.9580686853036848,0.07981996558218563,0.11544375326045528,11.5,1.980179797088366e-05,1.8298250101481117e-05
583.0,0.04193131469631514,0.9580686853036848,0.07999127784991884,0.115602059083499,11.5,2.4167662990182137e-05,2.233293339881648e-05
584.0,0.04193131469631514,0.9580686853036848,0.08015938293291162,0.1157574034373996,11.5,2.882129204541395e-05,2.6633645743442957e-05
585.0,0.04193131469631514,0.9580686853036848,0.08027552622885142,0.1158647316675526,11.5,3.486275690235685e-05,3.221684697354843e-05
586.0,0.04193131469631514,0.9580686853036848,0.08031734827614741,0.11590337975406921,11.5,4.190915414056806e-05,3.8728582502520204e-05
587.0,0.04193131469631514,0.9580686853036848,0.08029791621633357,0.1158854224161362,11.5,4.88729238436042e-05,4.51637703633434e-05
588.0,0.04193131469631514,0.9580686853036848,0.08024340719264461,0.11583505030308788,11.5,5.64465519664048e-05,5.2162350949333525e-05
589.0,0.04193131469631514,0.9580686853036848,0.0801816616341296,0.11577799114424532,11.5,6.609573588436946e-05,6.107883544317905e-05
590.0,0.04193131469631514,0.9580686853036848,0.08016265693559442,0.1157604289348418,11.5,7.639885856398909e-05,7.059977111754934e-05
591.0,0.04193131469631514,0.9580686853036848,0.08020905752653062,0.11580330769096774,11.5,8.452589559754253e-05,7.811020025658144e-05
592.0,0.04193131469631514,0.9580686853036848,0.08028255401043202,0.11587122608689593,11.5,9.061841402958903e-05,8.37407799955392e-05
593.0,0.04193131469631514,0.9580686853036848,0.08033450341559467,0.11591923299420447,11.5,9.649408546412441e-05,8.91708754035131e-05
594.0,0.04193131469631514,0.9580686853036848,0.08031988683488936,0.11590572566077016,11.5,0.00010335399897183628,9.551002556609789e-05
595.0,0.04193131469631514,0.9580686853036848,0.08021177589186858,0.11580581973581275,11.5,0.00011174362397399495,0.00010326195050423814
596.0,0.04193131469631514,0.9580686853036848,0.0800354094694273,0.11564284049259825,11.5,0.00012031457489587727,0.00011118065068745075
597.0,0.04193131469631514,0.9580686853036848,0.07984417026329518,0.11546612012477907,11.5,0.00012610839357410364,0.00011653271627339035
598.0,0.04193131469631514,0.9580686853036848,0.07971960010176028,0.11535100883188006,11.5,0.0001294960079993024,0.0001196618306286007
599.0,0.04193131469631514,0.9580686853036848,0.07969258861362553,0.11532604854078944,11.5,0.00013491854162654693,0.00012467225475859545
600.0,0.04193131469631514,0.9580686853036848,0.07960706453144778,0.11524701935628644,11.5,0.0001418184963662833,0.0001310472165415022
601.0,0.04193131469631514,0.9580686853036848,0.07931638061603263,0.1149784149047661,11.5,0.0001418935968557078,0.00013111340571290986
602.0,0.04193131469631514,0.9580686853036848,0.0789656924081224,0.11465437264769275,11.5,0.00013328949834964798,0.00012315940339316378
603.0,0.04193131469631514,0.9580686853036848,0.07875669548497431,0.11446126025172638,11.5,0.00012653031052928254,0.00011691189588371176
604.0,0.04193131469631514,0.9580686853036848,0.07866596304126112,0.11437742486126776,11.5,0.00012690296692277614,0.00011725532717712928
605.0,0.04193131469631514,0.9580686853036848,0.07860072318705282,0.11431714462921079,11.5,0.0001286716652697112,0.00011888890097720706
606.0,0.04193131469631514,0.9580686853036848,0.07848044585290119,0.1142060118084016,11.5,0.00012446551807242245,0.00011500139901696182
607.0,0.04193131469631514,0.9580686853036848,0.07818874981385089,0.11393649767230206,11.5,0.00011071952403715613,0.0001022981724086297
608.0,0.04193131469631514,0.9580686853036848,0.07775597532398026,0.11353664552381924,11.5,8.934128808789354e-05,8.25430384197301e-05
609.0,0.04193131469631514,0.9580686853036848,0.07740998627222033,0.11321698727999019,11.5,6.818663019461657e-05,6.299632482953399e-05
610.0,0.04193131469631514,0.9580686853036848,0.07726555282938892,0.11308354840978393,11.5,5.238016829405001e-05,4.839248079706315e-05
611.0,0.04193131469631514,0.9580686853036848,0.07721910294101174,0.11304063472765391,11.5,3.9140658841071985e-05,3.6160770300400213e-05
612.0,0.04193131469631514,0.9580686853036848,0.07713618865063707,0.11296403307667151,11.5,2.3750207721648375e-05,2.1941898688912498e-05
613.0,0.04193131469631514,0.9580686853036848,0.07688124489081191,0.1127285026842437,11.5,-2.6932003804880367e-07,-2.488092852859225e-07
614.0,0.04193131469631514,0.9580686853036848,0.07639539367842206,0.1122796618857725,11.5,-3.7729761207749846e-05,-3.4854985402968386e-05
615.0,0.04193131469631514,0.9580686853036848,0.0758855892411032,0.1118087122590206,11.5,-8.086681384396333e-05,-7.470219135123635e-05
616.0,0.04193131469631514,0.9580686853036848,0.075604032871214,0.1115486234021806,11.5,-0.00011520712644691455,-0.00010642231307601835
617.0,0.04193131469631514,0.9580686853036848,0.0755268134072296,0.11147729268066243,11.5,-0.00013908535997728122,-0.0001284790697344551
618.0,0.04193131469631514,0.9580686853036848,0.07546329658780926,0.11141861998983664,11.5,-0.00016258856311669734,-0.00015018932524941964
619.0,0.04193131469631514,0.9580686853036848,0.07526870170776866,0.1112388678962068,11.5,-0.00019679975976859276,-0.00018178881231517563
620.0,0.04193131469631514,0.9580686853036848,0.07491800577194055,0.11091492883480414,11.5,-0.0002467590713108314,-0.0002279312199320871
621.0,0.04193131469631514,0.9580686853036848,0.07453391610502932,0.11056015483269013,11.5,-0.0003029733224292064,-0.0002798479122028408
622.0,0.04193131469631514,0.9580686853036848,0.0742601080361704,0.11030725217832513,11.5,-0.00035069476685584133,-0.0003239200532514225
623.0,0.04193131469631514,0.9580686853036848,0.07409745793677452,0.11015702327207301,11.5,-0.00038739374306069607,-0.00035781280606049515
624.0,0.04193131469631514,0.9580686853036848,0.07393909146357586,0.11001075283693154,11.5,-0.000423199597980331,-0.0003908799485959763
625.0,0.04193131469631514,0.9580686853036848,0.07374339281776676,0.10983000435396538,11.5,-0.0004648105251279372,-0.00042930674315662387
626.0,0.04193131469631514,0.9580686853036848,0.07357363814733041,0.10967322029757567,11.5,-0.0005066024173965983,-0.00046790057165765897
627.0,0.04193131469631514,0.9580686853036848,0.07347486767217459,0.10958199770672998,11.5,-0.0005414467064989575,-0.0005000795122771101
628.0,0.04193131469631514,0.9580686853036848,0.0734057686676934,0.10951817959005887,11.5,-0.0005758942135234979,-0.0005318928662881028
629.0,0.04193131469631514,0.9580686853036848,0.07328945565322234,0.10941075662939485,11.5,-0.0006243403557363303,-0.0005766330013199511
630.0,0.04193131469631514,0.9580686853036848,0.07312051882616796,0.10925473387923611,11.5,-0.000678723832294531,-0.0006268534305436391
631.0,0.04193131469631514,0.9580686853036848,0.07299285439252104,0.10913682999825819,11.5,-0.0007026773655788437,-0.0006489700370238827
632.0,0.04193131469631514,0.9580686853036848,0.07295032370876488,0.10909755126857437,11.5,-0.0006952410892721445,-0.00064209963517739
633.0,0.04193131469631514,0.9580686853036848,0.07293843188147142,0.10908656873174995,11.5,-0.0007061187932052848,-0.0006521455368347501
634.0,0.04193131469631514,0.9580686853036848,0.0728983452155202,0.10904954731261662,11.5,-0.0007479218484379158,-0.0006907521976376452
635.0,0.04193131469631514,0.9580686853036848,0.0728560517343791,0.10901048795884972,11.5,-0.0007766050420738302,-0.0007172412188302391
636.0,0.04193131469631514,0.9580686853036848,0.07283842559283266,0.10899420970639667,11.5,-0.0007665757616806129,-0.0007079772299645182
637.0,0.04193131469631514,0.9580686853036848,0.07282416125449302,0.10898103619428642,11.5,-0.0007444766253405372,-0.0006875659301529419
638.0,0.04193131469631514,0.9580686853036848,0.07282374864575931,0.10898065513891143,11.5,-0.0007347577377840864,-0.0006785896912935852
639.0,0.04193131469631514,0.9580686853036848,0.07286227486601773,0.10901623520700443,11.5,-0.0007356594948244033,-0.000679424741827292
640.0,0.04193131469631514,0.9580686853036848,0.07291731967025332,0.10906707086068584,11.5,-0.000731120367113855,-0.0006752355885511346
641.0,0.04193131469631514,0.9580686853036848,0.07295318869964126,0.1091001971939275,11.5,-0.000705922292347852,-0.0006519648597518024
642.0,0.04193131469631514,0.9580686853036848,0.0729836904244366,0.10912836670779154,11.5,-0.0006655798832931048,-0.0006147065718909162
643.0,0.04193131469631514,0.9580686853036848,0.0730434380484935,0.10918354614188057,11.5,-0.0006300704473925917,-0.0005819133400054022
644.0,0.04193131469631514,0.9580686853036848,0.07310231579965036,0.1092379224832056,11.5,-0.00059273701764255,-0.0005474352048078918
645.0,0.04193131469631514,0.9580686853036848,0.07310061406602607,0.10923635084928429,11.5,-0.0005218064148414248,-0.0004819241922705414
646.0,0.04193131469631514,0.9580686853036848,0.07304687483783143,0.10918672016926192,11.5,-0.0004135810801931955,-0.0003819671702602473
647.0,0.04193131469631514,0.9580686853036848,0.07300065796838409,0.10914403691732771,11.5,-0.0002998235142310929,-0.00027690276851508044
648.0,0.04193131469631514,0.9580686853036848,0.07295274634720338,0.10909978866500011,11.5,-0.0001989090634310492,-0.0001837014509135093
649.0,0.04193131469631514,0.9580686853036848,0.07284905926217641,0.1090040302052685,11.5,-9.376235807483091e-05,-8.659260928949031e-05
650.0,0.04193131469631514,0.9580686853036848,0.07272232911971452,0.10888699185249223,11.5,2.640236099160642e-05,2.4383062131552724e-05
651.0,0.04193131469631514,0.9580686853036848,0.07265385607692497,0.1088237558599638,11.5,0.00014342645004034038,0.00013245552879544154
652.0,0.04193131469631514,0.9580686853036848,0.07263133993593592,0.10880296190928748,11.5,0.00024022505460383203,0.00022184852807030642
653.0,0.04193131469631514,0.9580686853036848,0.0725317104050995,0.10871095320725842,11.5,0.000337493011845727,0.0003116718789459988
654.0,0.04193131469631514,0.9580686853036848,0.07227993451925892,0.10847843951494189,11.5,0.0004624424802736893,0.0004270503441568818
655.0,0.04193131469631514,0.9580686853036848,0.07192930931432612,0.10815464720562727,11.5,0.0006063002522701672,0.0005598783408847369
656.0,0.04193131469631514,0.9580686853036848,0.07158362373408814,0.10783542584660012,11.5,0.0007542320843687556,0.0006964590577872853
657.0,0.04193131469631514,0.9580686853036848,0.07127818811498599,0.10755338080626589,11.5,0.0009093259106748436,0.0008396458851328004
658.0,0.04193131469631514,0.9580686853036848,0.07093770333647949,0.1072389792487467,11.5,0.0010684716848000514,0.0009865617444989455
659.0,0.04193131469631514,0.9580686853036848,0.07046508435364617,0.10680258070024766,11.5,0.0012209537917420021,0.001127302402059549
660.0,0.04193131469631514,0.9580686853036848,0.06983941552907325,0.10622488838231314,11.5,0.0013672728740203866,0.0012623241058924428
661.0,0.04193131469631514,0.9580686853036848,0.06917645470595205,0.10561279680119068,11.5,0.00150116144412199,0.0013858506145561222
662.0,0.04193131469631514,0.9580686853036848,0.06869494922384728,0.10516825881772064,11.5,0.0016146736352842528,0.0014905759550245395
663.0,0.04193131469631514,0.9580686853036848,0.06835491464895065,0.10485434118283268,11.5,0.0017360240794399018,0.0016025458583639601
664.0,0.04193131469631514,0.9580686853036848,0.06771592490060141,0.10426445442631596,11.5,0.0018983756850306094,0.0017523085536568922
665.0,0.04193131469631514,0.9580686853036848,0.06659895931820432,0.10323339789194234,11.5,0.002066706739043689,0.0019074949892008558
666.0,0.04193131469631514,0.9580686853036848,0.0655266488357288,0.10224365302134858,11.5,0.0021832445602936873,0.0020148635836864937
667.0,0.04193131469631514,0.9580686853036848,0.06486950233789616,0.10163714950307104,11.5,0.0022641295054800503,0.002089387777447327
668.0,0.04193131469631514,0.9580686853036848,0.06425721713554111,0.10107208020649004,11.5,0.002345102909058032,0.0021639930066201934
669.0,0.04193131469631514,0.9580686853036848,0.0633202859212748,0.10020745604704001,11.5,0.002420356515908148,0.0022332518453540284
670.0,0.04193131469631514,0.9580686853036848,0.06215101114810181,0.09912851483635698,11.5,0.002478519786009707,0.0022866884160160222
671.0,0.04193131469631514,0.9580686853036848,0.06094378026818855,0.0980146611492244,11.5,0.0025479595945861605,0.002350508307204971
672.0,0.04193131469631514,0.9580686853036848,0.05988066683671838,0.0970338712921854,11.5,0.002646376317174133,0.0024410700512189215
673.0,0.04193131469631514,0.9580686853036848,0.05909471042504919,0.0963088327989261,11.5,0.0027180777835049894,0.00250703569716966
674.0,0.04193131469631514,0.9580686853036848,0.05823169338639709,0.09551276167642571,11.5,0.002698062526033336,0.002488396057560932
675.0,0.04193131469631514,0.9580686853036848,0.056807930785393014,0.0941995693510788,11.5,0.0026211752124369533,0.0024172021558456075
676.0,0.04193131469631514,0.9580686853036848,0.055131371519711626,0.09265341419791889,11.5,0.0025698434452693514,0.0023695360586330483
677.0,0.04193131469631514,0.9580686853036848,0.053879566844286776,0.09149911795994692,11.5,0.0025963294219592606,0.0023937030464004083
678.0,0.04193131469631514,0.9580686853036848,0.052900841681889445,0.090596714496496,11.5,0.0026586846091414956,0.0024509837786038935
679.0,0.04193131469631514,0.9580686853036848,0.051492982529487336,0.08929877140590933,11.5,0.0026149419434170207,0.0024103775821425477
680.0,0.04193131469631514,0.9580686853036848,0.04981131105206541,0.08774859466216231,11.5,0.0024012462123563783,0.0022131061505018396
681.0,0.04193131469631514,0.9580686853036848,0.0485216314569468,0.08655990724924596,11.5,0.0021747243782562,0.002004134397824861
682.0,0.04193131469631514,0.9580686853036848,0.04753423702957673,0.08564992073631401,11.5,0.0020853290919502984,0.0019215992448458757
683.0,0.04193131469631514,0.9580686853036848,0.0465458436057537,0.08473908915825155,11.5,0.0020749506584702565,0.001911877721879382
684.0,0.04193131469631514,0.9580686853036848,0.045650019683877475,0.08391362825654518,11.5,0.0019860548672445758,0.001829837460441866
685.0,0.04193131469631514,0.9580686853036848,0.044691839186354165,0.08303077738112107,11.5,0.0017412665477788483,0.0016041908381643072
686.0,0.04193131469631514,0.9580686853036848,0.04328205233904655,0.08173195346548692,11.5,0.0014111075670701356,0.001299886638624348
687.0,0.04193131469631514,0.9580686853036848,0.04169652805922367,0.08027140802226947,11.5,0.0011310880091542769,0.0010418111890406478
688.0,0.04193131469631514,0.9580686853036848,0.04064433326392039,0.07930225979117468,11.5,0.0009493545176191068,0.0008743513158721294
689.0,0.04193131469631514,0.9580686853036848,0.04014051536421554,0.07883823704843976,11.5,0.0007572059116802074,0.0006973594124778104
690.0,0.04193131469631514,0.9580686853036848,0.03945169477707144,0.07820385623836007,11.5,0.0004828760565204551,0.00044469087435614063
691.0,0.04193131469631514,0.9580686853036848,0.03826606771603638,0.07711201917977875,11.5,0.0001639866312459909,0.00015100577435483986
692.0,0.04193131469631514,0.9580686853036848,0.03711800671747718,0.07605488010678724,11.5,-0.0001662891066752728,-0.0001531133486762093
693.0,0.04193131469631514,0.9580686853036848,0.036527431326051275,0.07551111567461019,11.5,-0.0004942331094697147,-0.00045505671702056327
694.0,0.04193131469631514,0.9580686853036848,0.03624129983983533,0.07524767361617804,11.5,-0.0008171275677520337,-0.0007523484106110312
695.0,0.04193131469631514,0.9580686853036848,0.03582544985274087,0.07486481065858594,11.5,-0.0011501625375048771,-0.0010589592987017837
696.0,0.04193131469631514,0.9580686853036848,0.03530331973952453,0.0743841171114933,11.5,-0.0014999680673158447,-0.0013809863896632885
697.0,0.04193131469631514,0.9580686853036848,0.03489091811218579,0.07400445883004483,11.5,-0.0018510775488635028,-0.001704210980935969
698.0,0.04193131469631514,0.9580686853036848,0.034641421250439966,0.0737747775905192,11.5,-0.002190229348514608,-0.0020164405625005266
699.0,0.04193131469631514,0.9580686853036848,0.03451000417464966,0.07365379990027347,11.5,-0.002526332202881648,-0.0023258817207650745
700.0,0.04193131469631514,0.9580686853036848,0.03448576369135179,0.0736314851554515,11.5,-0.0028793257955046087,-0.0026509011262313975
701.0,0.04193131469631514,0.9580686853036848,0.03453795115401612,0.07367952674210684,11.5,-0.003233550737970499,-0.0029770817874082978
702.0,0.04193131469631514,0.9580686853036848,0.034586976308046406,0.07372465743203743,11.5,-0.003519871571656917,-0.0032407454089043164
703.0,0.04193131469631514,0.9580686853036848,0.03471030276143851,0.07383818789044602,11.5,-0.0037122493151963837,-0.0034179305973954244
704.0,0.04193131469631514,0.9580686853036848,0.0351896552454356,0.07427947589529191,11.5,-0.003913978915086394,-0.003603842071983193
705.0,0.04193131469631514,0.9580686853036848,0.03605098179641952,0.07507245076810726,11.5,-0.004201830188202478,-0.0038692112061338158
706.0,0.04193131469631514,0.9580686853036848,0.03685003665124135,0.07580814689174652,11.5,-0.004492002815273913,-0.004136741685244277
707.0,0.04193131469631514,0.9580686853036848,0.037237462376999146,0.07616487059527483,11.5,-0.00471569676347966,-0.004342926385772161
708.0,0.04193131469631514,0.9580686853036848,0.03754476355299988,0.07644782757183868,11.5,-0.004910260826310679,-0.004522264079720589
709.0,0.04193131469631514,0.9580686853036848,0.03825450469187757,0.07710137139354503,11.5,-0.005087665136444021,-0.004685964632783146
710.0,0.04193131469631514,0.9580686853036848,0.03931385054689988,0.07807691070292741,11.5,-0.005194838435787608,-0.004785123351331078
711.0,0.04193131469631514,0.9580686853036848,0.040385761183857394,0.07906410913833989,11.5,-0.005257805980759332,-0.0048435736412679314
712.0,0.04193131469631514,0.9580686853036848,0.04138105014502173,0.07998082083708312,11.5,-0.005347977425703955,-0.004927071645209433
713.0,0.04193131469631514,0.9580686853036848,0.04241077931736756,0.08092933439654709,11.5,-0.0054630018149721404,-0.005033502976815651
714.0,0.04193131469631514,0.9580686853036848,0.04353403816213593,0.08196409444191548,11.5,-0.005560637497272057,-0.005123967181531547
715.0,0.04193131469631514,0.9580686853036848,0.04472975481861632,0.08306571083583877,11.5,-0.005604544406444416,-0.005164954576457131
716.0,0.04193131469631514,0.9580686853036848,0.04593580692568135,0.08417696142114792,11.5,-0.005567020483821031,-0.005130885710334543
717.0,0.04193131469631514,0.9580686853036848,0.04709036397248212,0.08524087021393434,11.5,-0.005459585197212367,-0.005032332700756176
718.0,0.04193131469631514,0.9580686853036848,0.04822197987780138,0.08628373921803348,11.5,-0.00531942101588332,-0.004903574824213955
719.0,0.04193131469631514,0.9580686853036848,0.049417190271227214,0.08738532300753085,11.5,-0.005153951857695176,-0.004751485455901233
720.0,0.04193131469631514,0.9580686853036848,0.05059937367040909,0.08847500911807449,11.5,-0.004966362175975805,-0.004578963290237464
721.0,0.04193131469631514,0.9580686853036848,0.05148837235427445,0.08929452141407634,11.5,-0.004803499559520336,-0.004429105321041793
722.0,0.04193131469631514,0.9580686853036848,0.05205849813984478,0.0898201169507132,11.5,-0.004668941198898442,-0.004305216662670516
723.0,0.04193131469631514,0.9580686853036848,0.05283302304948067,0.09053418716039217,11.5,-0.0044579355343373345,-0.004110880138192274
724.0,0.04193131469631514,0.9580686853036848,0.054168424470513656,0.09176546444686691,11.5,-0.0041356692704567,-0.003814079127888406
725.0,0.04193131469631514,0.9580686853036848,0.05560807880857835,0.09309302064487054,11.5,-0.0038462622691624176,-0.003547562604635013
726.0,0.04193131469631514,0.9580686853036848,0.05646668826607868,0.09388485128380422,11.5,-0.0036654266174391617,-0.003380988932788598
727.0,0.04193131469631514,0.9580686853036848,0.05671584388938367,0.09411463939131168,11.5,-0.0034402692754617673,-0.0031733402693406854
728.0,0.04193131469631514,0.9580686853036848,0.05695237440149058,0.09433278822365532,11.5,-0.0030907724523777103,-0.002850975558590499
729.0,0.04193131469631514,0.9580686853036848,0.05746895371553051,0.09480923728904103,11.5,-0.0027155777436604356,-0.0025049595250682677
730.0,0.04193131469631514,0.9580686853036848,0.058067470298184404,0.09536128423457715,11.5,-0.0023777575943627893,-0.0021934196762438685
731.0,0.04193131469631514,0.9580686853036848,0.05853336240295746,0.0957910230725609,11.5,-0.002038597212129366,-0.0018805998719218786
732.0,0.04193131469631514,0.9580686853036848,0.05888861554458523,0.09611871985100694,11.5,-0.0016567745245396198,-0.0015283906931337077
733.0,0.04193131469631514,0.9580686853036848,0.059197881422193024,0.09640400448562828,11.5,-0.0012868943606000605,-0.0011871850348848245
734.0,0.04193131469631514,0.9580686853036848,0.05936116777284203,0.0965546321998097,11.5,-0.0010195197004558634,-0.0009405290596154192
735.0,0.04193131469631514,0.9580686853036848,0.05921968855161389,0.09642412091611637,11.5,-0.0007872250239232131,-0.0007262164471121685
736.0,0.04193131469631514,0.9580686853036848,0.05884384048520526,0.09607741737543042,11.5,-0.00040561794701480386,-0.0003741654326515492
737.0,0.04193131469631514,0.9580686853036848,0.058456895599719026,0.09572048894515908,11.5,0.00010978200555834816,0.00010126377744457127
738.0,0.04193131469631514,0.9580686853036848,0.058216544092554785,0.09549878805869969,11.5,0.0005368554718295643,0.0004951807757821308
739.0,0.04193131469631514,0.9580686853036848,0.058120165492213285,0.09540988943288606,11.5,0.0007867845425821862,0.0007256949984244532
740.0,0.04193131469631514,0.9580686853036848,0.05798446543295388,0.09528472232040111,11.5,0.0009867952349719294,0.0009101579128772824
741.0,0.04193131469631514,0.9580686853036848,0.05753713878868356,0.09487212697895465,11.5,0.0013293592001590165,0.0012260536275831707
742.0,0.04193131469631514,0.9580686853036848,0.057250524305942595,0.09460777395238879,11.5,0.0016524268469192,0.0015239580161291733
743.0,0.04193131469631514,0.9580686853036848,0.057142017873950735,0.09450769691842892,11.5,0.00196444250051217,0.0018116755589631661
