Wavelength_nm,R_front,T_front,R_stack,R_total,d_gap_rear_nm,ensemble_id,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
934.0,0.04193131469631514,0.9580686853036848,0.774116153767571,0.7763274135527436,2.0,more_absorptive,-0.0031641703090906637,-0.0031029485946751922
935.0,0.04193131469631514,0.9580686853036848,0.7769909112156558,0.7791465136060098,2.0,more_absorptive,-0.0029064177498019372,-0.0028508616573398315
936.0,0.04193131469631514,0.9580686853036848,0.7796902843090993,0.7817942644957054,2.0,more_absorptive,-0.002638195494218065,-0.002588342046593084
937.0,0.04193131469631514,0.9580686853036848,0.7822070394438929,0.7842634480169159,2.0,more_absorptive,-0.0023602548390811995,-0.0023161310444094196
938.0,0.04193131469631514,0.9580686853036848,0.7845345072570062,0.7865474017257618,2.0,more_absorptive,-0.002073416279995244,-0.002035040168376412
939.0,0.04193131469631514,0.9580686853036848,0.7866666298990589,0.7886400670084682,2.0,more_absorptive,-0.0017785634185822907,-0.0017459451147094907
940.0,0.04193131469631514,0.9580686853036848,0.788598003440979,0.7905360323198618,2.0,more_absorptive,-0.0014766359889012426,-0.0014497787903410275
941.0,0.04193131469631514,0.9580686853036848,0.7903239149658573,0.792230571117529,2.0,more_absorptive,-0.0011686221795382812,-0.0011475236096017971
942.0,0.04193131469631514,0.9580686853036848,0.7918403743429789,0.7937196744575767,2.0,more_absorptive,-0.0008555504599805364,-0.0008402032640225654
943.0,0.04193131469631514,0.9580686853036848,0.7931441390085743,0.7950000765784746,2.0,more_absorptive,-0.0005384804597056148,-0.000528873526427831
944.0,0.04193131469631514,0.9580686853036848,0.7942327318010782,0.796069273494404,2.0,more_absorptive,-0.00021849359386538758,-0.00021461277656087407
945.0,0.04193131469631514,0.9580686853036848,0.7951044519405427,0.7969255346654758,2.0,more_absorptive,0.00010331645779659837,0.00010148764014994427
946.0,0.04193131469631514,0.9580686853036848,0.7957583790125573,0.7975679075920825,2.0,more_absorptive,0.00042585332797484554,0.00041833312413652735
947.0,0.04193131469631514,0.9580686853036848,0.7961943699930436,0.7979962153587976,2.0,more_absorptive,0.0007480274369385809,0.0007348354408482916
948.0,0.04193131469631514,0.9580686853036848,0.7964130494646374,0.7982110472710673,2.0,more_absorptive,0.001068765213186773,0.0010499220899242712
949.0,0.04193131469631514,0.9580686853036848,0.7964157932843092,0.7982137428404534,2.0,more_absorptive,0.001387017916105182,0.00136254527589319
950.0,0.04193131469631514,0.9580686853036848,0.7962047060624594,0.798006369478309,2.0,more_absorptive,0.001701769929720931,0.0016716903447651088
951.0,0.04193131469631514,0.9580686853036848,0.7957825923013601,0.797591693759388,2.0,more_absorptive,0.0020120465021222778,0.0019763836550525937
952.0,0.04193131469631514,0.9580686853036848,0.7951529207307854,0.7969731458170246,2.0,more_absorptive,0.0023169209191864493,0.0022756998661940253
953.0,0.04193131469631514,0.9580686853036848,0.7943197873787876,0.796154782329692,2.0,more_absorptive,0.00261552030878065,0.002568767851168885
954.0,0.04193131469631514,0.9580686853036848,0.7932878740820486,0.7951412448832034,2.0,more_absorptive,0.0029070307465638434,0.0028547758888602948
955.0,0.04193131469631514,0.9580686853036848,0.792062403198182,0.7939377144818234,2.0,more_absorptive,0.0031907015384847748,0.003132976011135269
956.0,0.04193131469631514,0.9580686853036848,0.7906490897091286,0.7925498634022127,2.0,more_absorptive,0.003465848573174779,0.003402687398708526
957.0,0.04193131469631514,0.9580686853036848,0.7890540914049542,0.7909838050936655,2.0,more_absorptive,0.0037318567468641595,0.0036632988283741286
958.0,0.04193131469631514,0.9580686853036848,0.7872839578260686,0.7892460428168298,2.0,more_absorptive,0.003988181481314301,0.003914270192753366
959.0,0.04193131469631514,0.9580686853036848,0.7853455786181974,0.7873434176889407,2.0,more_absorptive,0.004234349371149415,0.004155133130203992
960.0,0.04193131469631514,0.9580686853036848,0.7832461319196231,0.7852830567679076,2.0,more_absorptive,0.004469958010794861,0.004385490816873783
961.0,0.04193131469631514,0.9580686853036848,0.7809930334731859,0.7830723218771195,2.0,more_absorptive,0.004694675057012598,0.004605016979215115
962.0,0.04193131469631514,0.9580686853036848,0.7785938871167808,0.780718759832165,2.0,more_absorptive,0.004908236593349935,0.0048134541958990695
963.0,0.04193131469631514,0.9580686853036848,0.776056436178741,0.7782300536220443,2.0,more_absorptive,0.0051104449181139655,0.00501061161212657
964.0,0.04193131469631514,0.9580686853036848,0.7733885170905286,0.7756139758472437,2.0,more_absorptive,0.005301165789015294,0.005196362103402907
965.0,0.04193131469631514,0.9580686853036848,0.7705980154642886,0.7728783446686823,2.0,more_absorptive,0.005480325214698323,0.005370638981510023
966.0,0.04193131469631514,0.9580686853036848,0.7676928248041364,0.7700309824415226,2.0,more_absorptive,0.005647905881923654,0.005533432333842181
967.0,0.04193131469631514,0.9580686853036848,0.7646808080716027,0.7670796772555858,2.0,more_absorptive,0.005803943299339309,0.005684785079397847
968.0,0.04193131469631514,0.9580686853036848,0.7615697622664555,0.7640321475433645,2.0,more_absorptive,0.005948521735262946,0.00582478882097115
969.0,0.04193131469631514,0.9580686853036848,0.758367386128196,0.760896009859313,2.0,more_absorptive,0.00608177002223298,0.005953579568146239
970.0,0.04193131469631514,0.9580686853036848,0.7550812510117854,0.7576787498811746,2.0,more_absorptive,0.006203857295390858,0.006071333399696233
971.0,0.04193131469631514,0.9580686853036848,0.7517187752475708,0.754387696933049,2.0,more_absorptive,0.006314988709281266,0.0061782621117272285
972.0,0.04193131469631514,0.9580686853036848,0.748287202296726,0.7510300023288486,2.0,more_absorptive,0.006415401176955826,0.006274608896832845
973.0,0.04193131469631514,0.9580686853036848,0.744793580177967,0.7476126190593172,2.0,more_absorptive,0.006505359305597813,0.006360644224984613
974.0,0.04193131469631514,0.9580686853036848,0.7412447443916753,0.7441422849951314,2.0,more_absorptive,0.006585151425606561,0.006436661827693424
975.0,0.04193131469631514,0.9580686853036848,0.7376473039799786,0.740625509243255,2.0,more_absorptive,0.006655085770022495,0.00650297484187623
976.0,0.04193131469631514,0.9580686853036848,0.7340076302832692,0.7370685612174327,2.0,more_absorptive,0.006715486848354879,0.006559912156859138
977.0,0.04193131469631514,0.9580686853036848,0.7303318482287307,0.7334774622528798,2.0,more_absorptive,0.006766692035121147,0.00660781498453078
978.0,0.04193131469631514,0.9580686853036848,0.7266258299750578,0.7298579795840852,2.0,more_absorptive,0.006809048387641625,0.006647033666755453
979.0,0.04193131469631514,0.9580686853036848,0.7228951907303302,0.7262156224977494,2.0,more_absorptive,0.006842909702517885,0.006677924728902607
980.0,0.04193131469631514,0.9580686853036848,0.719145286556367,0.7225556404696704,2.0,more_absorptive,0.0068686338155560245,0.006700848183618935
981.0,0.04193131469631514,0.9580686853036848,0.7153812139731534,0.7188830230950813,2.0,more_absorptive,0.006886580147373089,0.00671616508632511
982.0,0.04193131469631514,0.9580686853036848,0.7116078111707911,0.715202501616515,2.0,more_absorptive,0.006897107492406462,0.0067242353394030285
983.0,0.04193131469631514,0.9580686853036848,0.707829660647536,0.7115185518647318,2.0,more_absorptive,0.006900572034287289,0.006725415727567574
984.0,0.04193131469631514,0.9580686853036848,0.7040510931249226,0.7078353984605412,2.0,more_absorptive,0.006897325593689718,0.006720058189459421
985.0,0.04193131469631514,0.9580686853036848,0.7002761925599477,0.7041570200957439,2.0,more_absorptive,0.0068877140959280325,0.006708508312062156
986.0,0.04193131469631514,0.9580686853036848,0.6965088020941682,0.7004871557315296,2.0,more_absorptive,0.006872076245175163,0.006691104034173501
987.0,0.04193131469631514,0.9580686853036848,0.6927525307927,0.6968293115661638,2.0,more_absorptive,0.0068507423929143885,0.006668174545898742
988.0,0.04193131469631514,0.9580686853036848,0.689010761036404,0.6931867686345018,2.0,more_absorptive,0.006824033587478517,0.006640039370432782
989.0,0.04193131469631514,0.9580686853036848,0.6852866564412704,0.6895625909129595,2.0,more_absorptive,0.006792260791190996,0.006607007614108373
990.0,0.04193131469631514,0.9580686853036848,0.6815831701897384,0.6859596338146245,2.0,more_absorptive,0.006755724251448658,0.0065693773705775005
991.0,0.04193131469631514,0.9580686853036848,0.6779030536886324,0.6823805529888899,2.0,more_absorptive,0.006714713012140439,0.006527435265115122
992.0,0.04193131469631514,0.9580686853036848,0.6742488654763995,0.6788278133482537,2.0,more_absorptive,0.0066695045518477825,0.006481456125148832
993.0,0.04193131469631514,0.9580686853036848,0.6706229801421089,0.6753036980896864,2.0,more_absorptive,0.006620364536611412,0.006431702764394198
994.0,0.04193131469631514,0.9580686853036848,0.6670275973417075,0.6718103177925866,2.0,more_absorptive,0.006567546674921543,0.006378425868088233
995.0,0.04193131469631514,0.9580686853036848,0.6634647508229267,0.6683496195062834,2.0,more_absorptive,0.006511292662985557,0.006321863967176489
996.0,0.04193131469631514,0.9580686853036848,0.6599363173818243,0.6649233957516868,2.0,more_absorptive,0.006451832209316777,0.006262243490319452
997.0,0.04193131469631514,0.9580686853036848,0.6564440257018691,0.6615332933891562,2.0,more_absorptive,0.0063893831283796665,0.006199778883341445
998.0,0.04193131469631514,0.9580686853036848,0.6529894650336836,0.658180822311906,2.0,more_absorptive,0.0063241514937401044,0.006134672786492157
999.0,0.04193131469631514,0.9580686853036848,0.6495740936804061,0.6548673639311368,2.0,more_absorptive,0.006256331841979157,0.006067116260729533
1000.0,0.04193131469631514,0.9580686853036848,0.6461992472596112,0.6515941794250683,2.0,more_absorptive,0.0061861074193306775,0.005997289054965216
1001.0,0.04193131469631514,0.9580686853036848,0.6428661463672988,0.648362417389324,2.0,more_absorptive,0.006113650468102083,0.005925359911021277
1002.0,0.04193131469631514,0.9580686853036848,0.6395759032991917,0.6451731205558384,2.0,more_absorptive,0.00603912255208694,0.005851486905193326
1003.0,0.04193131469631514,0.9580686853036848,0.6363295306120751,0.6420272342784813,2.0,more_absorptive,0.005962674879711249,0.0057758177877212935
1004.0,0.04193131469631514,0.9580686853036848,0.6331279486514654,0.638925613998548,2.0,more_absorptive,0.005884448651296892,0.00569849034414438
1005.0,0.04193131469631514,0.9580686853036848,0.6299719924255491,0.6358690320603487,2.0,more_absorptive,0.0058045754232617375,0.0056196327717114025
1006.0,0.04193131469631514,0.9580686853036848,0.6268624181793199,0.6328581842211055,2.0,more_absorptive,0.005723177481109953,0.005539364063074759
1007.0,0.04193131469631514,0.9580686853036848,0.6237999096677211,0.6298936958549154,2.0,more_absorptive,0.005640368217597502,0.005457794393742388
1008.0,0.04193131469631514,0.9580686853036848,0.6207850841289084,0.6269761278527753,2.0,more_absorptive,0.005556252512951443,0.005375025510239162
1009.0,0.04193131469631514,0.9580686853036848,0.617818497960569,0.6241059822224284,2.0,more_absorptive,0.005470927114405444,0.005291151116327053
1010.0,0.04193131469631514,0.9580686853036848,0.6149006521039058,0.6212837073933961,2.0,more_absorptive,0.0053844810127736675,0.005206257255091273
1011.0,0.04193131469631514,0.9580686853036848,0.6120319985211428,0.618509704568057,2.0,more_absorptive,0.005296995789461079,0.005120422661810897
1012.0,0.04193131469631514,0.9580686853036848,0.6092129490976813,0.6157843364041096,2.0,more_absorptive,0.005208545902577799,0.005033719057902397
1013.0,0.04193131469631514,0.9580686853036848,0.6064438759656727,0.6131079273912706,2.0,more_absorptive,0.005119199109379191,0.004946211571743686
1014.0,0.04193131469631514,0.9580686853036848,0.6037251144235484,0.6104807667333162,2.0,more_absorptive,0.00502901683817103,0.004857959110827648
1015.0,0.04193131469631514,0.9580686853036848,0.6010569669956027,0.6079031123250623,2.0,more_absorptive,0.004938054527023672,0.004769014701357044
1016.0,0.04193131469631514,0.9580686853036848,0.598439707245553,0.6053751944841732,2.0,more_absorptive,0.004846361951978073,0.0046794258166263925
1017.0,0.04193131469631514,0.9580686853036848,0.5958735833537744,0.6028972194478686,2.0,more_absorptive,0.004753983544309781,0.00458923469382122
1018.0,0.04193131469631514,0.9580686853036848,0.5933588214680484,0.6004693726447011,2.0,more_absorptive,0.004660958696532047,0.004498478638978676
1019.0,0.04193131469631514,0.9580686853036848,0.590895628837643,0.5980918217515155,2.0,more_absorptive,0.004567322056959977,0.004407190319990706
1020.0,0.04193131469631514,0.9580686853036848,0.5884841967404951,0.5957647195456134,2.0,more_absorptive,0.004473103812799972,0.004315398047664454
1021.0,0.04193131469631514,0.9580686853036848,0.5861246981174982,0.5934882016460554,2.0,more_absorptive,0.004378330078330994,0.004223126155455725
1022.0,0.04193131469631514,0.9580686853036848,0.5838172748963828,0.591262374311852,2.0,more_absorptive,0.0042830235228839,0.004130395606158688
1023.0,0.04193131469631514,0.9580686853036848,0.581562055717808,0.5890873315717297,2.0,more_absorptive,0.00418720330191813,0.004037223937007783
1024.0,0.04193131469631514,0.9580686853036848,0.5793591631500201,0.5869631621976369,2.0,more_absorptive,0.004090885183235193,0.003943625388300176
1025.0,0.04193131469631514,0.9580686853036848,0.577208715627902,0.5848899515840306,2.0,more_absorptive,0.003994081774827629,0.003849611127510255
1026.0,0.04193131469631514,0.9580686853036848,0.5751108292422078,0.5828677834803763,2.0,more_absorptive,0.0038968027427379592,0.0037551894631895344
1027.0,0.04193131469631514,0.9580686853036848,0.5730656193866231,0.5808967415845752,2.0,more_absorptive,0.003799055019272357,0.003660366049021868
1028.0,0.04193131469631514,0.9580686853036848,0.5710732022699022,0.5789769110046386,2.0,more_absorptive,0.0037008430019989103,0.0035651440784929544
1029.0,0.04193131469631514,0.9580686853036848,0.5691336963000159,0.5771083795955901,2.0,more_absorptive,0.003602168743939038,0.003469524470599339
1030.0,0.04193131469631514,0.9580686853036848,0.5672472233468644,0.5752912391781921,2.0,more_absorptive,0.003503032135387274,0.003373506047054997
1031.0,0.04193131469631514,0.9580686853036848,0.5654139165000941,0.5735255930115964,2.0,more_absorptive,0.0034034308971514493,0.0032770855293962065
1032.0,0.04193131469631514,0.9580686853036848,0.5636339410078651,0.5718115759509523,2.0,more_absorptive,0.0033033601814587144,0.0031802571614958364
1033.0,0.04193131469631514,0.9580686853036848,0.5619074755518103,0.570149336402404,2.0,more_absorptive,0.0032028132317859503,0.0030830133398703774
1034.0,0.04193131469631514,0.9580686853036848,0.560234706593358,0.5685390308781701,2.0,more_absorptive,0.0031017817097306333,0.0029853449271582955
1035.0,0.04193131469631514,0.9580686853036848,0.5586158292220554,0.5669808248149926,2.0,more_absorptive,0.003000255840802102,0.0028872413928765495
1036.0,0.04193131469631514,0.9580686853036848,0.5570510479120546,0.5654748933041115,2.0,more_absorptive,0.0028982245543348606,0.002788690948235195
1037.0,0.04193131469631514,0.9580686853036848,0.5555405771911746,0.5640214217371866,2.0,more_absorptive,0.0027956756179864373,0.002689680675481587
1038.0,0.04193131469631514,0.9580686853036848,0.5540846422265898,0.5626206063722047,2.0,more_absorptive,0.002692595767232797,0.002590196652190846
1039.0,0.04193131469631514,0.9580686853036848,0.5526834793309002,0.5612726548231253,2.0,more_absorptive,0.0025889708302702097,0.0024902240709178125
1040.0,0.04193131469631514,0.9580686853036848,0.5513373363920012,0.5599777864766775,2.0,more_absorptive,0.002484785848740234,0.002389747354630156
1041.0,0.04193131469631514,0.9580686853036848,0.5500464713879893,0.5587362310679918,2.0,more_absorptive,0.0023800252526289256,0.0022887503236874718
1042.0,0.04193131469631514,0.9580686853036848,0.548811147088309,0.5575482235905149,2.0,more_absorptive,0.002274673154535334,0.002187216476783549
1043.0,0.04193131469631514,0.9580686853036848,0.5476316366820317,0.5564140097167553,2.0,more_absorptive,0.002168713298289271,0.00208512894161228
1044.0,0.04193131469631514,0.9580686853036848,0.5465082257333347,0.5553338476850649,2.0,more_absorptive,0.002062129110742106,0.001982470523781088
1045.0,0.04193131469631514,0.9580686853036848,0.5454412122458504,0.5543080083681227,2.0,more_absorptive,0.0019549038074794245,0.0018792238070789447
1046.0,0.04193131469631514,0.9580686853036848,0.5444309066661106,0.5533367752837843,2.0,more_absorptive,0.0018470204964781134,0.0017753712516683784
1047.0,0.04193131469631514,0.9580686853036848,0.5434776318276726,0.5524204445498807,2.0,more_absorptive,0.0017384622800228344,0.0016708952905180041
1048.0,0.04193131469631514,0.9580686853036848,0.5425817228373405,0.5515593247843605,2.0,more_absorptive,0.0016292123551449045,0.001565778424343578
1049.0,0.04193131469631514,0.9580686853036848,0.5417435269047066,0.5507537369519925,2.0,more_absorptive,0.0015192541128649095,0.0014600033153410186
1050.0,0.04193131469631514,0.9580686853036848,0.5409634031160315,0.5500040141586285,2.0,more_absorptive,0.0014085712364789726,0.0013535528799547558
1051.0,0.04193131469631514,0.9580686853036848,0.5402417210378213,0.5493105003219488,2.0,more_absorptive,0.0012971478359616873,0.0012464104162002165
1052.0,0.04193131469631514,0.9580686853036848,0.5395788569874641,0.548673546601962,2.0,more_absorptive,0.001184968659511898,0.0011385598049147294
1053.0,0.04193131469631514,0.9580686853036848,0.538975196901491,0.5480935141727402,2.0,more_absorptive,0.0010720190868706014,0.0010299855020970972
1054.0,0.04193131469631514,0.9580686853036848,0.5384311369844097,0.5475707748616133,2.0,more_absorptive,0.0009582851903009448,0.0009206725959447493
1055.0,0.04193131469631514,0.9580686853036848,0.5379470832007387,0.5471057106776671,2.0,more_absorptive,0.000843753831474614,0.0008106068982846049
1056.0,0.04193131469631514,0.9580686853036848,0.5375234507147841,0.5466987132910588,2.0,more_absorptive,0.0007284127585305278,0.0006997750362075505
1057.0,0.04193131469631514,0.9580686853036848,0.5371606632782966,0.5463501834632531,2.0,more_absorptive,0.0006122507034539426,0.000588164544070291
1058.0,0.04193131469631514,0.9580686853036848,0.5368591525660871,0.5460605304282161,2.0,more_absorptive,0.0004952574798775533,0.0004757639559721527
1059.0,0.04193131469631514,0.9580686853036848,0.5366193574595951,0.5458301712245146,2.0,more_absorptive,0.00037742408139262995,0.00036256289880776116
1060.0,0.04193131469631514,0.9580686853036848,0.5364417232783553,0.5456595299782185,2.0,more_absorptive,0.0002587427804383591,0.0002485521859807438
1061.0,0.04193131469631514,0.9580686853036848,0.5363267013407096,0.5455490375028674,2.0,more_absorptive,0.00013920721480997766,0.00013372389934440676
1062.0,0.04193131469631514,0.9580686853036848,0.5362747492544138,0.5454991316012893,2.0,more_absorptive,1.881244749835087e-05,1.8071445640477357e-05
1063.0,0.04193131469631514,0.9580686853036848,0.5362863288825519,0.5455102551349638,2.0,more_absorptive,-0.00010244489569433135,-9.841031224977481e-05
1064.0,0.04193131469631514,0.9580686853036848,0.5363619049928162,0.545582854750466,2.0,more_absorptive,-0.00022456651198687894,-0.0002157249463580202
1065.0,0.04193131469631514,0.9580686853036848,0.5365019442308039,0.5457173799176294,2.0,more_absorptive,-0.0003475523195195507,-0.0003338743660724619
1066.0,0.04193131469631514,0.9580686853036848,0.5367069140404099,0.5459142819172351,2.0,more_absorptive,-0.00047140035467840846,-0.0004528587198192602
1067.0,0.04193131469631514,0.9580686853036848,0.5369772815312385,0.5461740127780325,2.0,more_absorptive,-0.0005961066689366135,-0.0005726762960538423
1068.0,0.04193131469631514,0.9580686853036848,0.5373135122929996,0.5464970241629319,2.0,more_absorptive,-0.0007216652253030365,-0.0006933234236261576
1069.0,0.04193131469631514,0.9580686853036848,0.5377160691569318,0.5468837662042706,2.0,more_absorptive,-0.0008480677945242876,-0.0008147943716422246
1070.0,0.04193131469631514,0.9580686853036848,0.538185410904356,0.5473346862881002,2.0,more_absorptive,-0.000975303851176279,-0.0009370812489318814
1071.0,0.04193131469631514,0.9580686853036848,0.5387219907933668,0.5478502276634006,2.0,more_absorptive,-0.0011033604653347684,-0.001060173898946748
1072.0,0.04193131469631514,0.9580686853036848,0.539326254767479,0.5484308277451471,2.0,more_absorptive,-0.0012322221850827875,-0.0011840597854878565
1073.0,0.04193131469631514,0.9580686853036848,0.5399986403814167,0.5490769171056649,2.0,more_absorptive,-0.0013618709463508738,-0.0013087239044039523
1074.0,0.04193131469631514,0.9580686853036848,0.5407395754275943,0.5497889181775695,2.0,more_absorptive,-0.0014922859751292927,-0.0014341486875847353
1075.0,0.04193131469631514,0.9580686853036848,0.5415494763845462,0.5505672437845504,2.0,more_absorptive,-0.0016234436863398205,-0.0015603139033444346
1076.0,0.04193131469631514,0.9580686853036848,0.5424287468156245,0.5514122956230666,2.0,more_absorptive,-0.0017553175841275026,-0.0016871965577546222
1077.0,0.04193131469631514,0.9580686853036848,0.5433777757190092,0.5523244626957299,2.0,more_absorptive,-0.0018878781638922426,-0.0018147707972199223
1078.0,0.04193131469631514,0.9580686853036848,0.544396935830299,0.5533041196973606,2.0,more_absorptive,-0.002021092816465897,-0.0019430078126617678
1079.0,0.04193131469631514,0.9580686853036848,0.5454865818791369,0.5543516253548711,2.0,more_absorptive,-0.002154925734813129,-0.0020718757456598125
1080.0,0.04193131469631514,0.9580686853036848,0.5466470488015648,0.5554673207223486,2.0,more_absorptive,-0.0022893378237056616,-0.002201339596961338
1081.0,0.04193131469631514,0.9580686853036848,0.5478786499448286,0.5566515274663862,2.0,more_absorptive,-0.0024242866140882224,-0.0023313611390090028
1082.0,0.04193131469631514,0.9580686853036848,0.5491816753038259,0.5579045461791077,2.0,more_absorptive,-0.002559726183951505,-0.0024618988342227643
1083.0,0.04193131469631514,0.9580686853036848,0.5505563895127654,0.5592266544528014,2.0,more_absorptive,-0.002695607076192652,-0.002592907749815576
1084.0,0.04193131469631514,0.9580686853036848,0.5520030298682435,0.5606181049814017,2.0,more_absorptive,-0.00283187622379355,-0.002724339479114768
1085.0,0.04193131469631514,0.9580686853036848,0.5535218043545622,0.5620791236605097,2.0,more_absorptive,-0.002968476881756721,-0.002856142068834999
1086.0,0.04193131469631514,0.9580686853036848,0.5551128896403483,0.5636099076559156,2.0,more_absorptive,-0.003105348565149768,-0.0029882599516706243
1087.0,0.04193131469631514,0.9580686853036848,0.5567764290500599,0.5652106234437779,2.0,more_absorptive,-0.003242426993872227,-0.0031206338847984405
1088.0,0.04193131469631514,0.9580686853036848,0.5585125305143476,0.5668814048259855,2.0,more_absorptive,-0.003379644044738783,-0.0032532008948562563
1089.0,0.04193131469631514,0.9580686853036848,0.5603212645035027,0.5686223509244738,2.0,more_absorptive,-0.003516927711546547,-0.0033858942300493133
1090.0,0.04193131469631514,0.9580686853036848,0.5622026619485878,0.570433524158634,2.0,more_absorptive,-0.003654202073747892,-0.0035186433199903
1091.0,0.04193131469631514,0.9580686853036848,0.5641567121551814,0.5723149482102715,2.0,more_absorptive,-0.003791387274393321,-0.003651373743921549
1092.0,0.04193131469631514,0.9580686853036848,0.5661833607149642,0.574266605980867,2.0,more_absorptive,-0.003928399508019376,-0.003784007207989548
1093.0,0.04193131469631514,0.9580686853036848,0.5682825074208089,0.5762884375463229,2.0,more_absorptive,-0.004065151019106428,-0.003916461532193605
1094.0,0.04193131469631514,0.9580686853036848,0.5704540041912015,0.5783803381145494,2.0,more_absorptive,-0.004201550111827657,-0.004048650647727192
1095.0,0.04193131469631514,0.9580686853036848,0.5726976530103632,0.5805421559917778,2.0,more_absorptive,-0.004337501171666536,-0.004180484605305734
1096.0,0.04193131469631514,0.9580686853036848,0.5750132038905651,0.5827736905636332,2.0,more_absorptive,-0.004472904699613811,-0.004311869595195028
1097.0,0.04193131469631514,0.9580686853036848,0.5774003528635911,0.5850746902974557,2.0,more_absorptive,-0.004607657359518513,-0.004442707979543714
1098.0,0.04193131469631514,0.9580686853036848,0.5798587400084988,0.5874448507725798,2.0,more_absorptive,-0.004741652039214839,-0.004572898337663833
1099.0,0.04193131469631514,0.9580686853036848,0.5823879475232023,0.5898838127456643,2.0,more_absorptive,-0.0048747779259892265,-0.004702335524857881
1100.0,0.04193131469631514,0.9580686853036848,0.5849874978475805,0.592391160258368,2.0,more_absorptive,-0.005006920596925868,-0.0048309107453748945
400.0,0.04193131469631514,0.9580686853036848,0.07556560599203611,0.1115131268919901,5.0,more_absorptive,6.314393452555578e-14,5.831446436843635e-14
401.0,0.04193131469631514,0.9580686853036848,0.07410241072848357,0.11016159780076226,5.0,more_absorptive,5.81756864903582e-14,5.3734794391857577e-14
402.0,0.04193131469631514,0.9580686853036848,0.07260342701295162,0.10877718401453321,5.0,more_absorptive,5.084821452783217e-14,4.696243394164412e-14
403.0,0.04193131469631514,0.9580686853036848,0.07107142318921629,0.10736245426741846,5.0,more_absorptive,4.0870085094013575e-14,3.773370504944751e-14
404.0,0.04193131469631514,0.9580686853036848,0.06950917574253639,0.10591998375690413,5.0,more_absorptive,2.7922109069322687e-14,2.578492974691926e-14
405.0,0.04193131469631514,0.9580686853036848,0.0679194646247662,0.10445234975560062,5.0,more_absorptive,1.1435297153639112e-14,1.0547118733938987e-14
406.0,0.04193131469631514,0.9580686853036848,0.06630506870883436,0.10296212735171273,5.0,more_absorptive,-9.117706589734098e-15,-8.423817199343375e-15
407.0,0.04193131469631514,0.9580686853036848,0.06466876133327466,0.10145188528204804,5.0,more_absorptive,-3.406996906818449e-14,-3.144706717250756e-14
408.0,0.04193131469631514,0.9580686853036848,0.0630133059339919,0.09992418185504273,5.0,more_absorptive,-6.401823515744809e-14,-5.906386491005833e-14
409.0,0.04193131469631514,0.9580686853036848,0.061341451788500756,0.09838156098711184,5.0,more_absorptive,-9.967721092962734e-14,-9.198197759019422e-14
410.0,0.04193131469631514,0.9580686853036848,0.0596559298595672,0.09682654834020923,5.0,more_absorptive,-1.4151180227628402e-13,-1.3053447212030278e-13
411.0,0.04193131469631514,0.9580686853036848,0.057959448721510584,0.09526164754505409,5.0,more_absorptive,-1.9019508190609713e-13,-1.7544299346639036e-13
412.0,0.04193131469631514,0.9580686853036848,0.0562546905787464,0.09368933651872326,5.0,more_absorptive,-2.4667073938999806e-13,-2.274985755335024e-13
413.0,0.04193131469631514,0.9580686853036848,0.054544307400625075,0.09211206389859612,5.0,more_absorptive,-3.1134816946831734e-13,-2.871036741680655e-13
414.0,0.04193131469631514,0.9580686853036848,0.05283091714693226,0.09053224556875528,5.0,more_absorptive,-3.8516412281808243e-13,-3.5511871221416413e-13
415.0,0.04193131469631514,0.9580686853036848,0.051117100086736984,0.08895226128103659,5.0,more_absorptive,-4.68888816662627e-13,-4.3223757906218907e-13
416.0,0.04193131469631514,0.9580686853036848,0.04940539523359533,0.08737445139160992,5.0,more_absorptive,-5.634451238911709e-13,-5.193484531318404e-13
417.0,0.04193131469631514,0.9580686853036848,0.047698296897384425,0.0858011137129599,5.0,more_absorptive,-6.696102006209514e-13,-6.170897126622776e-13
418.0,0.04193131469631514,0.9580686853036848,0.04599825134210878,0.08423450047102787,5.0,more_absorptive,-7.88341614210708e-13,-7.264189250122399e-13
419.0,0.04193131469631514,0.9580686853036848,0.04430765356025035,0.0826768153768164,5.0,more_absorptive,-9.205483597618525e-13,-8.481271240867727e-13
420.0,0.04193131469631514,0.9580686853036848,0.042628844187701125,0.08113021083412467,5.0,more_absorptive,-1.0671186156940848e-12,-9.830192215787292e-13
421.0,0.04193131469631514,0.9580686853036848,0.040964106544721934,0.07959678526948755,5.0,more_absorptive,-1.2291001549868952e-12,-1.1320666626346565e-12
422.0,0.04193131469631514,0.9580686853036848,0.03931566380726155,0.07807858058778272,5.0,more_absorptive,-1.4073950338477914e-12,-1.296129870098639e-12
423.0,0.04193131469631514,0.9580686853036848,0.03768567632646622,0.0765775797693776,5.0,more_absorptive,-1.602946941847705e-12,-1.4759998778757222e-12
424.0,0.04193131469631514,0.9580686853036848,0.03607623910280363,0.07509570461415602,5.0,more_absorptive,-1.8166856907697593e-12,-1.6725926199612218e-12
425.0,0.04193131469631514,0.9580686853036848,0.03448937940722949,0.07363481362486729,5.0,more_absorptive,-2.049478642351943e-12,-1.8866574968967598e-12
426.0,0.04193131469631514,0.9580686853036848,0.03292705455800165,0.07219670003713231,5.0,more_absorptive,-2.3022486694834754e-12,-2.1190688093142285e-12
