Wavelength_nm,Absolute_Reflectance,window_label,with_ag
751.263793677516,0.0148362704566868,masked,False
751.6807102785616,0.0144696602909202,masked,False
752.0976137607857,0.0147974746250913,masked,False
752.5145041191704,0.0146785807767526,masked,False
752.9313813486962,0.0149662501953006,masked,False
753.348245444345,0.0145480338617871,masked,False
753.7650964010999,0.0148473188645862,masked,False
754.1819342139441,0.0148968096988473,masked,False
754.5987588778618,0.0150851616748986,masked,False
755.0155703878382,0.0148295545281486,masked,False
755.432368738858,0.0151638714078978,masked,False
755.8491539259076,0.0150968269357619,masked,False
756.2659259439735,0.0152509682250275,masked,False
756.6826847880435,0.0154632017716322,masked,False
757.0994304531059,0.0155017509949137,masked,False
757.5161629341493,0.0154288748952396,masked,False
757.9328822261627,0.0154578710184883,masked,False
758.349588324137,0.0154067414565334,masked,False
758.7662812230626,0.0152703439923066,masked,False
759.182960917931,0.0155963517822906,masked,False
759.5996274037348,0.0158166116207619,masked,False
760.0162806754664,0.015615106452879,masked,False
760.4329207281197,0.0152569652046443,masked,False
760.8495475566883,0.0161623990301794,masked,False
